Numero de iteracoes: 13
Erro: 2.58801e-07
Tempo de Resolucao do Problema: 5860.16 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
15	2.27956	0.0435744	0.0196483	0.011183	0.010964	0.00517596	0.00382568	0.00295013	0.00234805	0.00230553	0.00160521	0.00135542	0.00116121	0.00100678	0.000881781	0.000779111	0.000693691	0.000621833	0.000560781	0.000508456	
15.25	2.53813	0.0463291	0.0211945	0.0121907	0.0118663	0.00572164	0.00425441	0.00329768	0.00263663	0.00258208	0.00181606	0.00153878	0.00132251	0.00115004	0.00101008	0.000894845	0.000798759	0.000717763	0.000648816	0.000589619	
15.5	2.90476	0.049053	0.0226799	0.0131246	0.0127123	0.00618861	0.00460794	0.00357402	0.00285801	0.0027982	0.00196662	0.00166519	0.00142983	0.00124199	0.00108947	0.000963841	0.000859057	0.000770713	0.000695507	0.000630937	
15.75	3.29599	0.0521845	0.0244823	0.0143282	0.0137637	0.00686892	0.00515433	0.0040263	0.00324107	0.003159	0.00225653	0.00192172	0.00165919	0.00144883	0.00127737	0.00113563	0.00101698	0.000916608	0.000830871	0.000757018	
16	4.15562	0.0543246	0.0255616	0.0149497	0.0143295	0.00712052	0.00532632	0.00414676	0.00332679	0.00324459	0.00230009	0.0019528	0.00168094	0.00146353	0.00128669	0.00114078	0.00101891	0.000916	0.000828278	0.000752862	
16.25	5.28514	0.0587353	0.0280185	0.0165298	0.015715	0.00794234	0.00596163	0.00465336	0.00374059	0.00363569	0.0025918	0.0022028	0.00189764	0.00165318	0.00145406	0.00128959	0.00115207	0.00103585	0.000936709	0.000851426	
16.5	5.70891	0.0632259	0.0305201	0.0181309	0.0171562	0.00877377	0.00660263	0.00516402	0.00415789	0.00403801	0.0028881	0.00245729	0.0021189	0.00184755	0.00162633	0.00144344	0.00129042	0.00116101	0.00105055	0.000955474	
16.75	6.12376	0.0666063	0.0323742	0.0193012	0.0182198	0.00936482	0.00705174	0.00551674	0.00444212	0.00431357	0.00308464	0.0026239	0.00226196	0.0019717	0.00173505	0.00153943	0.00137576	0.00123737	0.00111926	0.00101762	
17	6.34986	0.0694472	0.0338944	0.0202322	0.0190845	0.00981151	0.00738384	0.00577275	0.00464515	0.00451296	0.00322171	0.00273893	0.00235987	0.00205604	0.00180847	0.00160391	0.00143284	0.00128826	0.00116492	0.00105882	
17.25	6.54666	0.0714753	0.0350084	0.0209316	0.0197265	0.0101626	0.00765032	0.00598239	0.00481475	0.00467715	0.00334062	0.00284058	0.00244796	0.00213326	0.00187681	0.00166491	0.00148769	0.0013379	0.00121011	0.00110016	
17.5	6.65431	0.0728552	0.0357238	0.0213497	0.0201259	0.0103442	0.00777867	0.00607652	0.00488581	0.00474899	0.00338417	0.00287532	0.00247606	0.00215622	0.00189574	0.00168062	0.0015008	0.00134889	0.00121934	0.00110793	
17.75	6.7262	0.0736223	0.0361941	0.0216643	0.0204056	0.0105165	0.00791443	0.00618707	0.0049782	0.00483678	0.00345287	0.00293568	0.00252972	0.0022044	0.00193936	0.0017204	0.00153731	0.00138257	0.00125057	0.00113702	
18	6.7382	0.0736196	0.0361824	0.0216379	0.0203891	0.0104805	0.00787866	0.00615251	0.00494523	0.00480773	0.00342325	0.0029077	0.00250328	0.00217938	0.00191565	0.00169789	0.0015159	0.00136217	0.00123109	0.00111839	
18.25	6.71339	0.0731677	0.0360546	0.0216074	0.0203347	0.0105014	0.00790632	0.00618276	0.00497612	0.0048341	0.00345306	0.00293648	0.00253094	0.00220592	0.00194108	0.00172226	0.00153926	0.00138459	0.00125263	0.00113909	
18.5	6.62829	0.0717299	0.0352971	0.0211293	0.019892	0.0102461	0.00770549	0.00601873	0.00483835	0.00470353	0.00334934	0.00284481	0.00244896	0.00213188	0.00187367	0.00166046	0.00148226	0.00133174	0.0012034	0.00109305	
18.75	6.50726	0.0700178	0.0345503	0.0207431	0.0194912	0.0101136	0.00762503	0.00596986	0.00480961	0.00466972	0.00334274	0.00284461	0.00245325	0.00213938	0.00188348	0.00167195	0.00149496	0.0013453	0.00121757	0.00110764	
19	6.29556	0.0669061	0.032902	0.0197125	0.0185331	0.00958066	0.00721271	0.0056385	0.0045355	0.00440731	0.00314174	0.00266901	0.00229782	0.00200033	0.00175796	0.00155776	0.00139038	0.00124897	0.00112838	0.00102469	
19.25	6.05457	0.0637867	0.0314399	0.0189049	0.0177266	0.00926317	0.00700223	0.00549548	0.00443709	0.004302	0.00309486	0.0026379	0.00227826	0.00198938	0.00175351	0.00155829	0.00139475	0.00125633	0.00113808	0.00103621	
19.5	5.62085	0.058334	0.0284756	0.0170154	0.015989	0.00826599	0.00622706	0.00487152	0.00392121	0.00380655	0.00271849	0.00231023	0.0019893	0.00173183	0.00152187	0.0013483	0.00120308	0.0010803	0.000975545	0.000885419	
19.75	5.17939	0.0534784	0.0260968	0.0156511	0.0146524	0.00769575	0.00583802	0.00460008	0.00372965	0.0036026	0.0026226	0.00224465	0.00194638	0.00170612	0.00150942	0.00134614	0.00120898	0.00109256	0.000992826	0.000906682	
20	4.01705	0.0419857	0.0194722	0.0112223	0.0106733	0.00519391	0.0038444	0.00296349	0.00235549	0.00228347	0.00159906	0.00134732	0.00115118	0.000995122	0.000868817	0.000765118	0.000678911	0.000606457	0.000544973	0.000492344	
