Fuga Esq: 0.751351  0.0175005  0.00880896  0.00537496  0.00522782  0.00269484  0.00203831  0.00159967  0.00129079  0.00127986  0.000902603  0.000767273  0.000661116  0.000575977  0.000506534  0.000449099  0.00040102  0.000360351  0.000325629  0.000295737  
Fuga Dir: 1.92024  0.0212605  0.0100508  0.00584672  0.00555286  0.0027314  0.00202689  0.00156549  0.00124621  0.00120888  0.000848002  0.000715051  0.000611351  0.00052875  0.000461835  0.000406849  0.000361103  0.000322627  0.000289956  0.000261974  
Taxa de Absorcao
			Regiao 1	Regiao 2	Regiao 3	Regiao 4	Regiao 5
Grupo de Energia 1	0.566829	1.89297	1.50366	2.89302	14.313
Grupo de Energia 2	0.0230011	0.0570691	0.0693325	0.116419	0.311686
Grupo de Energia 3	0.0178512	0.0445259	0.0479028	0.0772423	0.229019
Grupo de Energia 4	0.0149436	0.0373546	0.0369916	0.0581204	0.182919
Grupo de Energia 5	0.00991813	0.0260762	0.0280886	0.0451747	0.138258
Grupo de Energia 6	0.0118957	0.0296123	0.0265124	0.0403742	0.134059
Grupo de Energia 7	0.0108032	0.0268431	0.0231234	0.0349254	0.118197
Grupo de Energia 8	0.00996697	0.0246951	0.0206128	0.0309286	0.106083
Grupo de Energia 9	0.00930363	0.0229708	0.0186707	0.0278591	0.0964931
Grupo de Energia 10	0.00811086	0.0202382	0.0167288	0.0249835	0.0861627
Grupo de Energia 11	0.00840179	0.0205386	0.0160032	0.0236166	0.0826783
Grupo de Energia 12	0.00801488	0.0195032	0.0149223	0.0219368	0.0771476
Grupo de Energia 13	0.00770072	0.0186433	0.0140316	0.0205472	0.072494
Grupo de Energia 14	0.0074444	0.0179227	0.0132865	0.0193799	0.0685277
Grupo de Energia 15	0.0072385	0.0173219	0.0126604	0.0183924	0.0651269
Grupo de Energia 16	0.00708002	0.0168309	0.0121367	0.0175572	0.0622098
Grupo de Energia 17	0.00697029	0.0164489	0.0117065	0.0168582	0.059727
Grupo de Energia 18	0.00691695	0.0161873	0.0113699	0.0162907	0.0576633
Grupo de Energia 19	0.00694048	0.0160817	0.0111418	0.0158688	0.0560582
Grupo de Energia 20	0.0070983	0.0162369	0.0110765	0.0156532	0.0550899
