Fuga Esq: 0.751329  0.0175026  0.00881054  0.00537616  0.00522885  0.00269556  0.00203888  0.00160012  0.00129115  0.00128024  0.000902848  0.000767472  0.000661279  0.00057611  0.000506644  0.000449188  0.000401093  0.00036041  0.000325676  0.000295775  
Fuga Dir: 1.92038  0.0212622  0.0100517  0.00584724  0.00555336  0.00273163  0.00202705  0.00156561  0.0012463  0.00120898  0.000848065  0.000715104  0.000611396  0.00052879  0.00046187  0.00040688  0.000361131  0.000322652  0.000289979  0.000261995  
Taxa de Absorcao
			Regiao 1	Regiao 2	Regiao 3	Regiao 4	Regiao 5
Grupo de Energia 1	0.566976	1.89263	1.50382	2.89339	14.3125
Grupo de Energia 2	0.0230014	0.0570598	0.0693372	0.116434	0.311664
Grupo de Energia 3	0.0178519	0.0445179	0.0479066	0.0772528	0.229005
Grupo de Energia 4	0.0149444	0.0373477	0.0369949	0.0581281	0.182909
Grupo de Energia 5	0.00991845	0.0260715	0.0280909	0.0451808	0.13825
Grupo de Energia 6	0.0118967	0.0296068	0.026515	0.0403793	0.134053
Grupo de Energia 7	0.0108043	0.0268381	0.0231257	0.0349299	0.118192
Grupo de Energia 8	0.00996807	0.0246905	0.0206149	0.0309325	0.106078
Grupo de Energia 9	0.00930476	0.0229665	0.0186726	0.0278626	0.0964887
Grupo de Energia 10	0.00811175	0.0202344	0.0167306	0.0249867	0.0861588
Grupo de Energia 11	0.00840294	0.0205348	0.0160049	0.0236196	0.0826747
Grupo de Energia 12	0.00801605	0.0194996	0.0149239	0.0219396	0.0771442
Grupo de Energia 13	0.00770191	0.0186398	0.0140331	0.0205498	0.0724909
Grupo de Energia 14	0.00744561	0.0179193	0.0132879	0.0193823	0.0685248
Grupo de Energia 15	0.00723972	0.0173186	0.0126618	0.0183947	0.0651241
Grupo de Energia 16	0.00708126	0.0168278	0.012138	0.0175594	0.0622071
Grupo de Energia 17	0.00697155	0.0164458	0.0117077	0.0168603	0.0597245
Grupo de Energia 18	0.00691824	0.0161842	0.0113711	0.0162927	0.0576609
Grupo de Energia 19	0.00694181	0.0160787	0.011143	0.0158708	0.0560559
Grupo de Energia 20	0.00709969	0.0162338	0.0110776	0.0156552	0.0550876
