Fuga Esq: 0.75127  0.0175102  0.00881346  0.00537749  0.00523047  0.00269592  0.00203907  0.00160022  0.0012912  0.00128031  0.000902845  0.000767459  0.00066126  0.000576088  0.000506621  0.000449165  0.000401071  0.000360389  0.000325656  0.000295756  
Fuga Dir: 1.92143  0.0212557  0.0100465  0.00584331  0.00555004  0.00272913  0.00202499  0.00156388  0.00124482  0.00120756  0.000846937  0.000714107  0.000610508  0.000527992  0.000461149  0.000406226  0.000360533  0.000322105  0.000289475  0.00026153  
Taxa de Absorcao
			Regiao 1	Regiao 2	Regiao 3	Regiao 4	Regiao 5
Grupo de Energia 1	0.568584	1.88986	1.50532	2.89487	14.309
Grupo de Energia 2	0.0230231	0.0570416	0.0693452	0.11643	0.311637
Grupo de Energia 3	0.0178734	0.0445017	0.0479128	0.0772531	0.228985
Grupo de Energia 4	0.0149648	0.037332	0.0370007	0.0581307	0.182891
Grupo de Energia 5	0.00993055	0.0260626	0.0280942	0.0451814	0.138238
Grupo de Energia 6	0.011915	0.029592	0.0265203	0.0403833	0.134037
Grupo de Energia 7	0.0108215	0.0268236	0.023131	0.0349341	0.118178
Grupo de Energia 8	0.00998452	0.0246764	0.0206201	0.0309368	0.106065
Grupo de Energia 9	0.00932052	0.0229527	0.0186777	0.0278669	0.0964761
Grupo de Energia 10	0.0081251	0.0202232	0.0167347	0.0249902	0.0861479
Grupo de Energia 11	0.00841769	0.0205216	0.0160099	0.0236238	0.0826632
Grupo de Energia 12	0.00803035	0.0194866	0.0149288	0.0219438	0.0771333
Grupo de Energia 13	0.00771584	0.0186271	0.0140379	0.020554	0.0724804
Grupo de Energia 14	0.00745924	0.0179068	0.0132927	0.0193864	0.0685146
Grupo de Energia 15	0.00725311	0.0173062	0.0126665	0.0183987	0.0651143
Grupo de Energia 16	0.00709449	0.0168154	0.0121426	0.0175634	0.0621976
Grupo de Energia 17	0.00698469	0.0164336	0.0117124	0.0168643	0.0597151
Grupo de Energia 18	0.00693139	0.016172	0.0113757	0.0162967	0.0576518
Grupo de Energia 19	0.00695509	0.0160663	0.0111477	0.0158747	0.0560469
Grupo de Energia 20	0.00711337	0.0162211	0.0110824	0.0156592	0.0550787
