Fuga Esq: 0.75135  0.0175003  0.00880903  0.00537512  0.00522791  0.00269498  0.00203844  0.00159977  0.00129088  0.00127995  0.000902665  0.000767324  0.000661159  0.000576013  0.000506565  0.000449125  0.000401043  0.00036037  0.000325645  0.000295752  
Fuga Dir: 1.92084  0.0212679  0.0100547  0.00584902  0.00555507  0.00273242  0.00202764  0.00156606  0.00124667  0.00120933  0.000848327  0.000715331  0.000611596  0.000528968  0.000462031  0.000407027  0.000361266  0.000322778  0.000290097  0.000262106  
Taxa de Absorcao
			Regiao 1	Regiao 2	Regiao 3	Regiao 4	Regiao 5
Grupo de Energia 1	0.566881	1.89265	1.50375	2.89443	14.3107
Grupo de Energia 2	0.0230011	0.0570587	0.0693369	0.116477	0.311596
Grupo de Energia 3	0.0178515	0.044517	0.0479051	0.0772819	0.228962
Grupo de Energia 4	0.0149441	0.0373469	0.0369934	0.0581498	0.182878
Grupo de Energia 5	0.00991832	0.026071	0.0280899	0.0451978	0.138225
Grupo de Energia 6	0.0118963	0.0296063	0.0265138	0.0403939	0.134032
Grupo de Energia 7	0.0108038	0.0268377	0.0231247	0.0349423	0.118174
Grupo de Energia 8	0.00996756	0.0246901	0.020614	0.0309434	0.106062
Grupo de Energia 9	0.00930422	0.0229662	0.0186717	0.0278723	0.096475
Grupo de Energia 10	0.00811135	0.0202341	0.0167298	0.0249955	0.0861464
Grupo de Energia 11	0.00840235	0.0205346	0.0160041	0.0236278	0.0826633
Grupo de Energia 12	0.00801543	0.0194994	0.0149231	0.0219472	0.0771337
Grupo de Energia 13	0.00770126	0.0186397	0.0140324	0.0205569	0.0724811
Grupo de Energia 14	0.00744493	0.0179192	0.0132872	0.019389	0.0685156
Grupo de Energia 15	0.00723902	0.0173185	0.0126611	0.018401	0.0651155
Grupo de Energia 16	0.00708054	0.0168277	0.0121373	0.0175655	0.062199
Grupo de Energia 17	0.0069708	0.0164457	0.011707	0.0168661	0.0597167
Grupo de Energia 18	0.00691747	0.0161842	0.0113704	0.0162983	0.0576534
Grupo de Energia 19	0.006941	0.0160786	0.0111424	0.0158762	0.0560486
Grupo de Energia 20	0.00709883	0.0162338	0.011077	0.0156605	0.0550805
