Numero de iteracoes: 12
Erro: 9.44867e-07
Tempo de Resolucao do Problema: 878.798 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.505563	0.00191664	0.00101861	0.000648951	0.000631187	0.000349144	0.000273012	0.000220935	0.00018343	0.000183105	0.000134861	0.000117402	0.000103451	9.20626e-05	8.26164e-05	7.46761e-05	6.79258e-05	6.21306e-05	5.71113e-05	5.27304e-05	
0.0625	0.499319	0.00210668	0.00114905	0.000748317	0.000712334	0.00041662	0.000330929	0.000271621	0.000228448	0.000224366	0.000171656	0.000151023	0.000134388	0.000120696	0.000109251	9.95592e-05	9.12626e-05	8.40922e-05	7.78423e-05	7.2354e-05	
0.125	0.493289	0.0022819	0.00126593	0.000835006	0.000784307	0.000472658	0.000377933	0.000311861	0.000263441	0.000256896	0.000199146	0.000175674	0.000156662	0.000140953	0.000127777	0.000116586	0.00010698	9.86569e-05	9.13869e-05	8.49902e-05	
0.1875	0.487461	0.00244385	0.00137124	0.000911377	0.000848615	0.00052023	0.000417223	0.000345044	0.000291959	0.000283648	0.000221133	0.000195241	0.000174231	0.000156847	0.00014225	0.000129842	0.000119184	0.000109945	0.000101871	9.47644e-05	
0.25	0.481825	0.00259389	0.00146663	0.000979287	0.000906485	0.000561408	0.000450902	0.000373271	0.000316073	0.0003064	0.000239581	0.000211615	0.000188904	0.000170101	0.000154306	0.000140873	0.000129331	0.000119323	0.000110573	0.00010287	
0.3125	0.47637	0.00273322	0.00155347	0.0010402	0.000958911	0.00059765	0.00048037	0.000397864	0.00033702	0.000326244	0.000255548	0.000225766	0.000201567	0.000181524	0.00016468	0.000150351	0.000138033	0.000127348	0.000118004	0.000109774	
0.375	0.471088	0.0028629	0.00163293	0.00109527	0.00100671	0.000629993	0.000506571	0.000419677	0.000355562	0.000343872	0.000269641	0.000238233	0.0002127	0.000191545	0.00017376	0.000158624	0.000145609	0.000134316	0.000124437	0.000115733	
0.4375	0.465968	0.00298389	0.00170597	0.00114542	0.00105053	0.000659181	0.000530157	0.000439274	0.000372192	0.000359735	0.000282231	0.000249342	0.000222596	0.000200427	0.000181783	0.000165913	0.000152262	0.000140416	0.000130051	0.000120918	
0.5	0.461004	0.00309701	0.00177339	0.00119137	0.00109094	0.000685758	0.000551588	0.000457044	0.000387237	0.000374137	0.000293567	0.000259315	0.00023145	0.000208348	0.000188915	0.000172371	0.000158139	0.000145786	0.000134978	0.000125455	
0.5625	0.456185	0.003203	0.0018359	0.00123373	0.00112837	0.000710128	0.000571196	0.000473264	0.000400932	0.000387295	0.000303825	0.000268308	0.000239408	0.000215443	0.000195282	0.000178117	0.00016335	0.000150533	0.00013932	0.000129441	
0.625	0.451506	0.00330252	0.00189405	0.00127296	0.00116319	0.000732597	0.000589228	0.000488138	0.000413452	0.00039937	0.000313141	0.000276446	0.000246583	0.000221818	0.000200984	0.000183245	0.000167986	0.000154744	0.000143159	0.000132954	
0.6875	0.446959	0.00339616	0.00194833	0.00130944	0.00119571	0.000753401	0.000605876	0.000501825	0.000424931	0.000410487	0.000321623	0.000283828	0.000253068	0.000227559	0.0002061	0.000187832	0.000172119	0.000158485	0.00014656	0.000136057	
0.75	0.442537	0.00348443	0.00199917	0.0013435	0.00122618	0.000772726	0.000621288	0.000514449	0.000435479	0.000420745	0.000329361	0.000290536	0.000258939	0.000232738	0.0002107	0.000191941	0.00017581	0.000161815	0.000149577	0.000138801	
0.8125	0.438235	0.00356778	0.00204691	0.00137539	0.00125483	0.000790723	0.000635588	0.000526116	0.000445187	0.000430226	0.000336429	0.00029664	0.00026426	0.000237416	0.000214839	0.000195626	0.000179109	0.000164781	0.000152255	0.000141228	
0.875	0.434046	0.00364664	0.00209185	0.00140533	0.00128182	0.000807515	0.000648876	0.000536912	0.000454132	0.000439	0.000342892	0.000302198	0.000269088	0.000241643	0.000218567	0.000198933	0.000182057	0.000167423	0.000154633	0.000143375	
0.9375	0.429965	0.00372136	0.00213425	0.00143349	0.00130731	0.000823205	0.000661238	0.00054691	0.000462381	0.000447127	0.000348805	0.000307263	0.00027347	0.000245465	0.000221924	0.0002019	0.000184693	0.000169776	0.000156742	0.000145273	
1	0.425986	0.00379227	0.00217433	0.00146003	0.00133142	0.000837881	0.000672749	0.000556178	0.000469992	0.000454659	0.000354217	0.000311879	0.000277447	0.00024892	0.000224947	0.00020456	0.000187047	0.000171869	0.00015861	0.000146947	
1.0625	0.422105	0.00385966	0.00221228	0.00148508	0.00135428	0.000851622	0.000683472	0.000564771	0.000477016	0.000461642	0.000359171	0.000316085	0.000281056	0.000252041	0.000227666	0.000206943	0.000189147	0.000173727	0.000160262	0.00014842	
1.125	0.418317	0.00392379	0.00224827	0.00150875	0.00137596	0.000864492	0.000693467	0.000572739	0.000483499	0.000468117	0.000363705	0.000319917	0.000284327	0.000254859	0.000230108	0.000209074	0.000191015	0.000175373	0.000161718	0.000149712	
1.1875	0.414618	0.00398489	0.00228244	0.00153114	0.00139657	0.000876552	0.000702783	0.00058013	0.000489482	0.000474121	0.000367851	0.000323404	0.00028729	0.000257398	0.000232299	0.000210976	0.000192674	0.000176827	0.000162996	0.000150841	
1.25	0.411003	0.00404317	0.00231491	0.00155233	0.00141615	0.000887855	0.000711467	0.000586982	0.000495	0.000479686	0.000371639	0.000326574	0.00028997	0.000259681	0.000234259	0.000212667	0.000194142	0.000178105	0.000164114	0.000151821	
1.3125	0.40747	0.00409881	0.00234581	0.00157239	0.00143479	0.000898448	0.000719559	0.000593333	0.000500087	0.000484842	0.000375097	0.00032945	0.000292388	0.000261731	0.000236007	0.000214167	0.000195434	0.000179223	0.000165084	0.000152666	
1.375	0.404013	0.00415199	0.00237522	0.0015914	0.00145254	0.000908375	0.000727098	0.000599216	0.000504773	0.000489617	0.000378249	0.000332056	0.000294565	0.000263564	0.000237561	0.00021549	0.000196566	0.000180195	0.000165921	0.000153388	
1.4375	0.40063	0.00420286	0.00240324	0.00160941	0.00146945	0.000917674	0.000734118	0.00060466	0.000509083	0.000494033	0.000381115	0.000334411	0.000296519	0.000265197	0.000238934	0.000216651	0.000197551	0.000181033	0.000166635	0.000153997	
1.5	0.397317	0.00425154	0.00242995	0.00162648	0.00148555	0.000926383	0.000740649	0.000609694	0.000513043	0.000498114	0.000383715	0.000336531	0.000298265	0.000266645	0.000240142	0.000217662	0.0001984	0.000181748	0.000167237	0.000154504	
1.5625	0.394072	0.00429817	0.0024554	0.00164265	0.0015009	0.000934533	0.000746721	0.000614341	0.000516673	0.00050188	0.000386068	0.000338434	0.000299818	0.000267921	0.000241195	0.000218535	0.000199124	0.000182349	0.000167736	0.000154917	
1.625	0.390891	0.00434286	0.00247968	0.00165797	0.00151552	0.000942154	0.000752359	0.000618626	0.000519996	0.000505348	0.000388189	0.000340134	0.000301192	0.000269038	0.000242107	0.000219279	0.000199733	0.000182845	0.00016814	0.000155243	
1.6875	0.387772	0.0043857	0.00250283	0.00167248	0.00152946	0.000949275	0.000757586	0.000622569	0.000523028	0.000508536	0.000390093	0.000341644	0.000302399	0.000270007	0.000242885	0.000219905	0.000200235	0.000183246	0.000168456	0.00015549	
