Fluxo Escalar FINAL	ITER= 24	Erro= 9.5682e-007	RaioEspextral= 0.290955
____________________________________________
Pos	Fluxo Escalar MultiGrupo
____________________________________________
 		g= 1		g= 2		g= 3		g= 4		g= 5		g= 6		g= 7		g= 8		g= 9		g= 10		g= 11		g= 12		g= 13		g= 14		g= 15		g= 16		g= 17		g= 18		g= 19		
0	0.507947	0.0159391	0.0118752	0.011953	0.0122378	0.0128606	0.00918488	0.00999963	0.0112803	0.013364	0.0169441	0.0231866	0.00916991	0.00818977	0.00575832	0.00163793	0.000414465	2.83953e-005	4.17807e-006	
0.2	0.367904	0.0206433	0.0155133	0.0157476	0.0162794	0.0173005	0.0124891	0.0137331	0.0156723	0.0188295	0.0243116	0.0341795	0.0144241	0.0135256	0.0103728	0.00338081	0.00103308	8.8658e-005	1.58718e-005	
0.4	0.299818	0.0204081	0.0154211	0.0157428	0.0163813	0.0175375	0.0127413	0.0140848	0.016156	0.0195009	0.0252784	0.03571	0.0164135	0.015616	0.0121918	0.00408578	0.00125296	0.000107708	1.88057e-005	
0.6	0.248619	0.0196258	0.0149223	0.0153273	0.0160593	0.0173245	0.0126708	0.0140865	0.0162511	0.0197296	0.0257263	0.0366128	0.017697	0.0170844	0.0135874	0.0046757	0.00145587	0.000126825	2.24065e-005	
0.8	0.208735	0.0184788	0.0141162	0.014566	0.0153393	0.0166389	0.0122253	0.0136417	0.0157925	0.0192291	0.0251253	0.0358137	0.0180643	0.0175601	0.0140458	0.00487878	0.00151267	0.000131363	2.30081e-005	
1	0.176888	0.0171806	0.0131775	0.0136516	0.0144403	0.0157395	0.0116116	0.0130001	0.0150977	0.0184356	0.0241454	0.0345028	0.0179857	0.0176128	0.0142039	0.00499774	0.00155986	0.000136375	2.40424e-005	
1.2	0.150974	0.0158442	0.0121958	0.0126788	0.0134632	0.0147361	0.0109091	0.0122478	0.0142607	0.0174511	0.0228888	0.0327369	0.0175337	0.0172459	0.0139456	0.00492815	0.00153163	0.000133475	2.3392e-005	
1.4	0.129582	0.0145312	0.0112206	0.0117013	0.0124681	0.0136973	0.0101707	0.0114466	0.0133574	0.0163754	0.0215029	0.0307778	0.0168589	0.0166514	0.013518	0.00481306	0.00150259	0.000131611	2.31839e-005	
1.6	0.111727	0.0132747	0.0102796	0.01075	0.0114895	0.0126636	0.00942819	0.0106333	0.0124318	0.0152633	0.0200589	0.0287177	0.016031	0.0158798	0.0129107	0.00460847	0.00143346	0.000125142	2.19336e-005	
1.8	0.0966942	0.0120918	0.00938775	0.00984203	0.0105481	0.01166	0.00870132	0.00983169	0.0115134	0.0141531	0.0186107	0.0266448	0.0151162	0.0150117	0.0122286	0.00438561	0.00136882	0.00012003	2.11363e-005	
