Numero de iteracoes: 24
Erro: 9.44712e-07
Tempo de Resolucao do Problema: 1357.23 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
4.75	0.014447	0.00272217	0.0021555	0.0023036	0.00252028	0.00284561	0.00215763	0.00246689	0.00291527	0.00360029	0.00472295	0.00669925	0.00420591	0.00421625	0.00344325	0.00125585	0.000390972	3.43068e-05	6.02411e-06	
4.8	0.0140181	0.00265249	0.00210066	0.00224533	0.00245693	0.00277453	0.00210395	0.00240569	0.00284303	0.003511	0.00460534	0.0065313	0.0041035	0.00411361	0.00335933	0.00122537	0.000381476	3.34741e-05	5.87787e-06	
4.85	0.0136026	0.00258458	0.00204719	0.00218851	0.00239513	0.00270516	0.00205156	0.00234593	0.00277249	0.00342381	0.00449052	0.00636736	0.00400339	0.00401326	0.00327729	0.00119556	0.000372193	3.26599e-05	5.73488e-06	
4.9	0.0131999	0.00251839	0.00199505	0.00213309	0.00233484	0.00263746	0.00200042	0.00228759	0.00270362	0.00333867	0.00437841	0.00620734	0.00390554	0.00391519	0.0031971	0.00116643	0.000363117	3.18639e-05	5.59509e-06	
4.95	0.0128098	0.00245388	0.00194423	0.00207904	0.00227602	0.00257141	0.0019505	0.00223065	0.00263639	0.00325556	0.00426897	0.00605116	0.00380992	0.00381933	0.00311873	0.00113794	0.000354245	3.10858e-05	5.45844e-06	
5	0.0124317	0.00239101	0.00189468	0.00202634	0.00221866	0.00250695	0.00190179	0.00217506	0.00257075	0.00317442	0.00416215	0.00589874	0.00371647	0.00372565	0.00304215	0.0011101	0.000345574	3.03253e-05	5.32488e-06	
5.05	0.0120653	0.00232973	0.00184638	0.00197495	0.0021627	0.00244406	0.00185425	0.00212081	0.00250668	0.00309521	0.00405787	0.00575	0.00362517	0.0036341	0.00296731	0.0010829	0.000337099	2.95819e-05	5.19434e-06	
5.1	0.0117102	0.00227001	0.00179929	0.00192484	0.00210811	0.0023827	0.00180785	0.00206785	0.00244414	0.00301789	0.00395609	0.00560485	0.00353596	0.00354466	0.00289419	0.00105631	0.000328817	2.88555e-05	5.06677e-06	
5.15	0.011366	0.00221182	0.00175338	0.00187597	0.00205487	0.00232283	0.00176257	0.00201617	0.00238309	0.00294241	0.00385676	0.00546322	0.0034488	0.00345727	0.00282275	0.00103032	0.000320725	2.81457e-05	4.94212e-06	
5.2	0.0110324	0.0021551	0.00170864	0.00182832	0.00200295	0.00226443	0.00171839	0.00196573	0.00232351	0.00286875	0.00375981	0.00532502	0.00336366	0.0033719	0.00275297	0.00100494	0.000312818	2.74521e-05	4.82032e-06	
5.25	0.0107091	0.00209983	0.00166502	0.00178187	0.0019523	0.00220745	0.00167529	0.0019165	0.00226535	0.00279685	0.0036652	0.00519019	0.0032805	0.00328851	0.0026848	0.000980136	0.000305094	2.67746e-05	4.70133e-06	
