Numero de iteracoes: 24
Erro: 9.44707e-07
Tempo de Resolucao do Problema: 9319.47 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
2.1	0.0785815	0.0104695	0.00815521	0.00857753	0.00922528	0.0102356	0.00766088	0.00867594	0.01018	0.0125315	0.0164861	0.0235929	0.0136482	0.0135899	0.0110841	0.00398803	0.00124269	0.000108826	1.91167e-05	
2.12	0.0775006	0.0103684	0.00807815	0.00849822	0.00914202	0.0101456	0.00759491	0.00860245	0.010095	0.0124279	0.0163502	0.0233976	0.0135515	0.0134957	0.0110081	0.00396161	0.00123445	0.000108108	1.89905e-05	
2.14	0.0764366	0.0102681	0.00800169	0.00841949	0.00905932	0.0100562	0.00752932	0.00852936	0.0100104	0.0123248	0.0162149	0.0232031	0.0134548	0.0134015	0.0109321	0.00393513	0.00122619	0.000107389	1.88641e-05	
2.16	0.075389	0.0101686	0.00792581	0.00834133	0.00897719	0.00996729	0.00746411	0.00845667	0.00992623	0.0122222	0.0160802	0.0230095	0.0133582	0.0133072	0.010856	0.0039086	0.00121792	0.000106668	1.87374e-05	
2.18	0.0743575	0.01007	0.00785054	0.00826376	0.00889562	0.00987897	0.00739929	0.00838438	0.00984252	0.0121201	0.0159462	0.0228168	0.0132616	0.013213	0.0107799	0.00388203	0.00120964	0.000105946	1.86104e-05	
2.2	0.073342	0.00997217	0.00777585	0.00818676	0.00881462	0.00979121	0.00733485	0.00831249	0.00975925	0.0120185	0.0158128	0.022625	0.0131651	0.0131187	0.0107037	0.00385543	0.00120134	0.000105223	1.84833e-05	
2.22	0.072342	0.00987517	0.00770176	0.00811034	0.0087342	0.00970403	0.0072708	0.00824101	0.00967643	0.0119174	0.01568	0.0224342	0.0130687	0.0130245	0.0106275	0.0038288	0.00119304	0.000104499	1.83561e-05	
2.24	0.0713574	0.00977897	0.00762826	0.00803449	0.00865434	0.00961742	0.00720715	0.00816995	0.00959406	0.0118168	0.015548	0.0222442	0.0129724	0.0129304	0.0105514	0.00380215	0.00118473	0.000103775	1.82287e-05	
2.26	0.0703877	0.0096836	0.00755535	0.00795923	0.00857505	0.00953139	0.00714389	0.0080993	0.00951214	0.0117168	0.0154166	0.0220553	0.0128763	0.0128363	0.0104753	0.00377549	0.00117642	0.00010305	1.81012e-05	
2.28	0.0694329	0.00958903	0.00748303	0.00788454	0.00849634	0.00944593	0.00708103	0.00802907	0.00943069	0.0116173	0.0152859	0.0218673	0.0127804	0.0127424	0.0103992	0.00374882	0.0011681	0.000102325	1.79738e-05	
2.3	0.0684925	0.00949527	0.0074113	0.00781044	0.0084182	0.00936106	0.00701857	0.00795927	0.0093497	0.0115183	0.0151558	0.0216803	0.0126846	0.0126485	0.0103232	0.00372215	0.00115978	0.000101599	1.78462e-05	
2.32	0.0675663	0.00940231	0.00734015	0.0077369	0.00834063	0.00927676	0.00695652	0.00788989	0.00926918	0.0114199	0.0150265	0.0214943	0.012589	0.0125548	0.0102473	0.00369549	0.00115147	0.000100874	1.77188e-05	
2.34	0.0666542	0.00931015	0.00726959	0.00766395	0.00826364	0.00919305	0.00689486	0.00782095	0.00918913	0.0113221	0.0148979	0.0213093	0.0124936	0.0124612	0.0101714	0.00366884	0.00114316	0.000100149	1.75913e-05	
2.36	0.0657558	0.0092188	0.00719962	0.00759157	0.00818722	0.00910992	0.00683362	0.00775243	0.00910956	0.0112248	0.01477	0.0211253	0.0123985	0.0123679	0.0100957	0.00364221	0.00113486	9.94242e-05	1.74639e-05	
2.38	0.0648709	0.00912823	0.00713022	0.00751976	0.00811137	0.00902738	0.00677278	0.00768435	0.00903047	0.0111281	0.0146428	0.0209424	0.0123036	0.0122746	0.0100201	0.00361561	0.00112656	9.87001e-05	1.73367e-05	
2.4	0.0639992	0.00903846	0.00706141	0.00744853	0.0080361	0.00894542	0.00671234	0.0076167	0.00895187	0.0110319	0.0145164	0.0207605	0.0122089	0.0121816	0.00994467	0.00358903	0.00111827	9.79767e-05	1.72095e-05	
2.42	0.0631406	0.00894947	0.00699317	0.00737786	0.0079614	0.00886405	0.00665232	0.00754949	0.00887375	0.0109363	0.0143907	0.0205796	0.0121145	0.0120888	0.00986937	0.00356249	0.00111	9.72541e-05	1.70825e-05	
2.44	0.0622948	0.00886127	0.0069255	0.00730777	0.00788727	0.00878326	0.00659271	0.00748271	0.00879611	0.0108413	0.0142657	0.0203998	0.0120204	0.0119963	0.00979423	0.00353599	0.00110173	9.65326e-05	1.69557e-05	
2.46	0.0614616	0.00877384	0.00685842	0.00723825	0.00781371	0.00870306	0.0065335	0.00741638	0.00871897	0.0107469	0.0141415	0.0202211	0.0119266	0.011904	0.00971927	0.00350953	0.00109348	9.58122e-05	1.68291e-05	
2.48	0.0606407	0.00868719	0.0067919	0.00716929	0.00774072	0.00862345	0.00647471	0.00735049	0.00864232	0.010653	0.0140181	0.0200435	0.0118331	0.0118119	0.00964449	0.00348312	0.00108525	9.5093e-05	1.67027e-05	
2.5	0.059832	0.00860132	0.00672595	0.0071009	0.0076683	0.00854442	0.00641633	0.00728504	0.00856617	0.0105598	0.0138954	0.019867	0.0117399	0.0117201	0.00956991	0.00345676	0.00107703	9.43753e-05	1.65765e-05	
2.52	0.0590352	0.00851621	0.00666056	0.00703307	0.00759645	0.00846598	0.00635837	0.00722004	0.00849051	0.0104671	0.0137734	0.0196915	0.011647	0.0116286	0.00949554	0.00343047	0.00106883	9.3659e-05	1.64507e-05	
2.54	0.0582502	0.00843186	0.00659574	0.0069658	0.00752516	0.00838812	0.00630081	0.00715548	0.00841535	0.010375	0.0136523	0.0195172	0.0115545	0.0115374	0.00942139	0.00340423	0.00106064	9.29444e-05	1.63251e-05	
2.56	0.0574767	0.00834827	0.00653148	0.00689909	0.00745444	0.00831085	0.00624367	0.00709136	0.00834069	0.0102835	0.0135319	0.0193439	0.0114623	0.0114465	0.00934748	0.00337806	0.00105248	9.22315e-05	1.61998e-05	
2.58	0.0567146	0.00826544	0.00646778	0.00683293	0.00738429	0.00823416	0.00618694	0.00702769	0.00826653	0.0101926	0.0134122	0.0191718	0.0113704	0.0113559	0.0092738	0.00335196	0.00104434	9.15204e-05	1.60748e-05	
2.6	0.0559636	0.00818335	0.00640463	0.00676733	0.00731469	0.00815806	0.00613062	0.00696446	0.00819287	0.0101023	0.0132934	0.0190008	0.011279	0.0112656	0.00920036	0.00332594	0.00103623	9.08113e-05	1.59502e-05	
2.62	0.0552236	0.00810201	0.00634204	0.00670229	0.00724566	0.00808254	0.00607472	0.00690169	0.00811971	0.0100127	0.0131753	0.0188309	0.0111879	0.0111756	0.00912719	0.00329999	0.00102814	9.01042e-05	1.58259e-05	
2.64	0.0544944	0.00802141	0.00627999	0.00663779	0.00717718	0.00800759	0.00601922	0.00683935	0.00804706	0.00992356	0.013058	0.0186621	0.0110972	0.011086	0.00905428	0.00327412	0.00102007	8.93993e-05	1.57021e-05	
2.66	0.0537758	0.00794155	0.00621849	0.00657384	0.00710926	0.00793323	0.00596414	0.00677747	0.00797491	0.00983506	0.0129415	0.0184945	0.0110069	0.0109968	0.00898165	0.00324834	0.00101203	8.86966e-05	1.55786e-05	
2.68	0.0530676	0.00786242	0.00615754	0.00651043	0.00704189	0.00785945	0.00590947	0.00671603	0.00790326	0.00974717	0.0128257	0.0183279	0.010917	0.0109079	0.0089093	0.00322264	0.00100402	8.79963e-05	1.54555e-05	
2.7	0.0523697	0.00778402	0.00609712	0.00644757	0.00697508	0.00778624	0.00585521	0.00665503	0.00783212	0.00965988	0.0127108	0.0181626	0.0108275	0.0108194	0.00883724	0.00319703	0.000996033	8.72983e-05	1.53329e-05	
2.72	0.0516819	0.00770633	0.00603724	0.00638525	0.00690881	0.00771361	0.00580136	0.00659449	0.00776148	0.0095732	0.0125966	0.0179983	0.0107384	0.0107313	0.00876548	0.00317152	0.000988077	8.66029e-05	1.52107e-05	
2.74	0.0510039	0.00762937	0.0059779	0.00632346	0.0068431	0.00764156	0.00574792	0.00653438	0.00769134	0.00948712	0.0124833	0.0178352	0.0106497	0.0106436	0.00869402	0.0031461	0.000980152	8.591e-05	1.50889e-05	
2.76	0.0503358	0.00755312	0.00591909	0.00626221	0.00677793	0.00757007	0.00569489	0.00647472	0.00762171	0.00940165	0.0123707	0.0176732	0.0105615	0.0105562	0.00862287	0.00312079	0.000972257	8.52198e-05	1.49676e-05	
2.78	0.0496772	0.00747757	0.0058608	0.00620149	0.0067133	0.00749915	0.00564226	0.00641551	0.00755259	0.00931678	0.0122589	0.0175124	0.0104737	0.0104693	0.00855204	0.00309557	0.000964394	8.45323e-05	1.48468e-05	
2.8	0.0490281	0.00740273	0.00580304	0.00614129	0.00664922	0.00742881	0.00559004	0.00635674	0.00748396	0.00923251	0.0121479	0.0173527	0.0103863	0.0103828	0.00848153	0.00307046	0.000956564	8.38476e-05	1.47265e-05	
2.82	0.0483883	0.00732859	0.0057458	0.00608162	0.00658567	0.00735903	0.00553823	0.00629841	0.00741584	0.00914885	0.0120377	0.0171941	0.0102994	0.0102966	0.00841135	0.00304546	0.000948767	8.31658e-05	1.46067e-05	
2.84	0.0477576	0.00725513	0.00568908	0.00602248	0.00652266	0.00728981	0.00548682	0.00624052	0.00734822	0.0090658	0.0119282	0.0170367	0.010213	0.010211	0.0083415	0.00302056	0.000941004	8.24869e-05	1.44874e-05	
2.86	0.0471359	0.00718237	0.00563288	0.00596385	0.00646018	0.00722115	0.00543581	0.00618308	0.00728111	0.00898335	0.0118196	0.0168804	0.010127	0.0101257	0.00827199	0.00299577	0.000933275	8.1811e-05	1.43686e-05	
2.88	0.046523	0.00711029	0.00557718	0.00590574	0.00639823	0.00715306	0.0053852	0.00612607	0.00721449	0.0089015	0.0117117	0.0167253	0.0100414	0.0100409	0.00820283	0.0029711	0.000925582	8.11381e-05	1.42504e-05	
2.9	0.0459188	0.00703889	0.00552199	0.00584815	0.00633681	0.00708552	0.005335	0.0060695	0.00714838	0.00882025	0.0116047	0.0165713	0.00995633	0.00995647	0.00813402	0.00294654	0.000917925	8.04684e-05	1.41327e-05	
2.92	0.0453232	0.00696816	0.00546731	0.00579106	0.00627591	0.00701853	0.00528519	0.00601337	0.00708276	0.00873961	0.0114984	0.0164184	0.00987172	0.00987253	0.00806556	0.0029221	0.000910304	7.98017e-05	1.40156e-05	
2.94	0.0447361	0.0068981	0.00541313	0.00573448	0.00621554	0.0069521	0.00523578	0.00595768	0.00701764	0.00865957	0.0113929	0.0162667	0.00978759	0.00978903	0.00799745	0.00289778	0.000902721	7.91383e-05	1.3899e-05	
2.96	0.0441572	0.0068287	0.00535945	0.0056784	0.00615569	0.00688622	0.00518677	0.00590242	0.00695302	0.00858012	0.0112882	0.0161161	0.00970393	0.00970599	0.00792971	0.00287358	0.000895175	7.84782e-05	1.37831e-05	
2.98	0.0435865	0.00675996	0.00530625	0.00562283	0.00609635	0.00682089	0.00513815	0.0058476	0.00688889	0.00850128	0.0111843	0.0159667	0.00962076	0.0096234	0.00786234	0.0028495	0.000887667	7.78213e-05	1.36676e-05	
3	0.0430238	0.00669187	0.00525356	0.00556775	0.00603753	0.0067561	0.00508993	0.0057932	0.00682526	0.00842303	0.0110812	0.0158183	0.00953807	0.00954128	0.00779534	0.00282555	0.000880198	7.71678e-05	1.35528e-05	
3.02	0.042469	0.00662443	0.00520134	0.00551317	0.00597922	0.00669185	0.0050421	0.00573924	0.00676212	0.00834538	0.0109788	0.0156712	0.00945587	0.00945962	0.00772871	0.00280172	0.000872768	7.65177e-05	1.34386e-05	
3.04	0.0419219	0.00655763	0.00514961	0.00545908	0.00592141	0.00662815	0.00499465	0.00568571	0.00669947	0.00826833	0.0108773	0.0155251	0.00937416	0.00937843	0.00766245	0.00277801	0.000865377	7.5871e-05	1.3325e-05	
3.06	0.0413826	0.00649147	0.00509837	0.00540548	0.00586411	0.00656498	0.0049476	0.0056326	0.00663731	0.00819187	0.0107765	0.0153802	0.00929295	0.00929772	0.00759658	0.00275444	0.000858027	7.52278e-05	1.3212e-05	
3.08	0.0408508	0.00642595	0.00504759	0.00535236	0.00580732	0.00650234	0.00490093	0.00557992	0.00657564	0.008116	0.0106765	0.0152364	0.00921223	0.00921748	0.00753108	0.00273099	0.000850716	7.45881e-05	1.30996e-05	
3.1	0.0403264	0.00636105	0.0049973	0.00529972	0.00575102	0.00644024	0.00485464	0.00552767	0.00651445	0.00804071	0.0105772	0.0150937	0.00913201	0.00913771	0.00746597	0.00270768	0.000843447	7.39519e-05	1.29878e-05	
3.12	0.0398092	0.00629678	0.00494747	0.00524757	0.00569522	0.00637866	0.00480874	0.00547583	0.00645375	0.00796602	0.0104787	0.0149521	0.00905229	0.00905843	0.00740125	0.00268449	0.000836219	7.33192e-05	1.28767e-05	
3.14	0.0392993	0.00623312	0.00489811	0.00519588	0.00563991	0.00631761	0.00476322	0.00542442	0.00639354	0.00789191	0.010381	0.0148116	0.00897307	0.00897963	0.00733692	0.00266144	0.000829032	7.26902e-05	1.27662e-05	
3.16	0.0387965	0.00617007	0.00484921	0.00514467	0.00558509	0.00625708	0.00471808	0.00537343	0.0063338	0.00781839	0.0102841	0.0146723	0.00889436	0.00890132	0.00727298	0.00263852	0.000821886	7.20648e-05	1.26563e-05	
3.18	0.0383006	0.00610764	0.00480076	0.00509393	0.00553075	0.00619707	0.00467331	0.00532285	0.00627454	0.00774545	0.0101879	0.014534	0.00881615	0.0088235	0.00720943	0.00261574	0.000814783	7.1443e-05	1.2547e-05	
3.2	0.0378116	0.0060458	0.00475278	0.00504365	0.0054769	0.00613758	0.00462892	0.00527269	0.00621577	0.00767309	0.0100925	0.0143969	0.00873845	0.00874616	0.00714628	0.00259309	0.000807722	7.08249e-05	1.24385e-05	
3.22	0.0373293	0.00598457	0.00470525	0.00499383	0.00542353	0.00607861	0.00458491	0.00522294	0.00615746	0.0076013	0.00999788	0.0142609	0.00866126	0.00866932	0.00708353	0.00257058	0.000800703	7.02106e-05	1.23305e-05	
3.24	0.0368537	0.00592392	0.00465816	0.00494448	0.00537064	0.00602014	0.00454126	0.0051736	0.00609963	0.0075301	0.00990399	0.0141259	0.00858458	0.00859297	0.00702117	0.0025482	0.000793728	6.95999e-05	1.22232e-05	
3.26	0.0363846	0.00586387	0.00461152	0.00489557	0.00531822	0.00596218	0.00449799	0.00512467	0.00604227	0.00745946	0.00981085	0.0139921	0.00850841	0.00851712	0.00695922	0.00252597	0.000786795	6.89929e-05	1.21166e-05	
3.28	0.035922	0.00580439	0.00456533	0.00484712	0.00526627	0.00590472	0.00445508	0.00507615	0.00598538	0.0073894	0.00971846	0.0138593	0.00843275	0.00844176	0.00689767	0.00250387	0.000779905	6.83897e-05	1.20106e-05	
3.3	0.0354657	0.0057455	0.00451957	0.00479912	0.00521479	0.00584777	0.00441254	0.00502804	0.00592896	0.0073199	0.00962682	0.0137276	0.00835761	0.0083669	0.00683652	0.00248191	0.000773059	6.77903e-05	1.19053e-05	
3.32	0.0350157	0.00568718	0.00447424	0.00475156	0.00516377	0.00579132	0.00437036	0.00498032	0.005873	0.00725097	0.00953592	0.013597	0.00828297	0.00829254	0.00677577	0.00246008	0.000766256	6.71947e-05	1.18007e-05	
3.34	0.0345718	0.00562943	0.00442935	0.00470444	0.00511321	0.00573536	0.00432854	0.00493301	0.0058175	0.0071826	0.00944577	0.0134675	0.00820885	0.00821868	0.00671543	0.0024384	0.000759497	6.66029e-05	1.16967e-05	
3.36	0.034134	0.00557224	0.00438489	0.00465776	0.00506312	0.00567989	0.00428709	0.0048861	0.00576247	0.0071148	0.00935635	0.013339	0.00813525	0.00814531	0.00665549	0.00241686	0.000752782	6.60149e-05	1.15934e-05	
3.38	0.0337022	0.00551561	0.00434084	0.00461152	0.00501347	0.00562491	0.00424598	0.00483958	0.00570789	0.00704755	0.00926767	0.0132116	0.00806215	0.00807245	0.00659596	0.00239546	0.000746111	6.54307e-05	1.14908e-05	
3.4	0.0332763	0.00545953	0.00429722	0.00456571	0.00496428	0.00557042	0.00420524	0.00479346	0.00565377	0.00698086	0.00917972	0.0130853	0.00798957	0.00800009	0.00653683	0.0023742	0.000739484	6.48503e-05	1.13889e-05	
3.42	0.0328561	0.00540401	0.00425402	0.00452032	0.00491554	0.00551641	0.00416484	0.00474773	0.0056001	0.00691472	0.0090925	0.01296	0.0079175	0.00792823	0.00647811	0.00235308	0.0007329	6.42738e-05	1.12876e-05	
3.44	0.0324416	0.00534902	0.00421123	0.00447536	0.00486724	0.00546288	0.0041248	0.00470239	0.00554688	0.00684913	0.00900601	0.0128358	0.00784595	0.00785687	0.0064198	0.00233211	0.000726361	6.37012e-05	1.1187e-05	
3.46	0.0320328	0.00529458	0.00416885	0.00443083	0.00481938	0.00540982	0.00408511	0.00465743	0.00549411	0.00678408	0.00892023	0.0127126	0.00777491	0.00778601	0.0063619	0.00231127	0.000719867	6.31324e-05	1.10871e-05	
3.48	0.0316295	0.00524067	0.00412688	0.00438671	0.00477196	0.00535724	0.00404576	0.00461287	0.00544178	0.00671959	0.00883517	0.0125904	0.00770438	0.00771566	0.0063044	0.00229058	0.000713416	6.25674e-05	1.09878e-05	
3.5	0.0312317	0.0051873	0.00408532	0.00434301	0.00472498	0.00530513	0.00400675	0.00456868	0.0053899	0.00665563	0.00875083	0.0124693	0.00763437	0.0076458	0.00624732	0.00227003	0.00070701	6.20064e-05	1.08893e-05	
3.52	0.0308392	0.00513444	0.00404415	0.00429971	0.00467842	0.00525349	0.00396809	0.00452488	0.00533846	0.00659221	0.00866719	0.0123492	0.00756486	0.00757645	0.00619063	0.00224962	0.000700649	6.14492e-05	1.07914e-05	
3.54	0.030452	0.00508211	0.00400338	0.00425683	0.0046323	0.0052023	0.00392977	0.00448146	0.00528746	0.00652933	0.00858426	0.0122302	0.00749587	0.00750759	0.00613436	0.00222936	0.000694332	6.08958e-05	1.06942e-05	
3.56	0.03007	0.0050303	0.003963	0.00421435	0.0045866	0.00515158	0.00389178	0.00443841	0.00523689	0.00646698	0.00850204	0.0121121	0.00742738	0.00743924	0.00607849	0.00220923	0.000688059	6.03464e-05	1.05977e-05	
3.58	0.0296932	0.00497899	0.00392302	0.00417228	0.00454133	0.00510132	0.00385413	0.00439573	0.00518676	0.00640516	0.00842051	0.0119951	0.00735941	0.00737139	0.00602303	0.00218925	0.000681831	5.98008e-05	1.05018e-05	
3.6	0.0293214	0.0049282	0.00388342	0.0041306	0.00449647	0.00505151	0.00381681	0.00435343	0.00513706	0.00634387	0.00833968	0.0118791	0.00729194	0.00730403	0.00596798	0.00216941	0.000675647	5.92591e-05	1.04067e-05	
3.62	0.0289547	0.0048779	0.0038442	0.00408932	0.00445203	0.00500215	0.00377983	0.0043115	0.00508779	0.0062831	0.00825954	0.011764	0.00722498	0.00723718	0.00591333	0.00214972	0.000669508	5.87213e-05	1.03122e-05	
3.64	0.0285928	0.00482811	0.00380537	0.00404843	0.004408	0.00495323	0.00374317	0.00426993	0.00503894	0.00622285	0.00818008	0.01165	0.00715853	0.00717082	0.00585908	0.00213016	0.000663413	5.81874e-05	1.02184e-05	
3.66	0.0282357	0.00477881	0.00376691	0.00400793	0.00436438	0.00490476	0.00370684	0.00422873	0.00499051	0.00616312	0.00810131	0.011537	0.00709258	0.00710495	0.00580524	0.00211075	0.000657362	5.76573e-05	1.01253e-05	
3.68	0.0278835	0.00472999	0.00372882	0.00396781	0.00432117	0.00485674	0.00367083	0.00418789	0.00494251	0.0061039	0.00802322	0.0114249	0.00702713	0.00703959	0.00575181	0.00209148	0.000651355	5.71311e-05	1.00329e-05	
3.7	0.0275359	0.00468166	0.00369111	0.00392808	0.00427836	0.00480914	0.00363515	0.00414741	0.00489492	0.0060452	0.0079458	0.0113138	0.00696219	0.00697471	0.00569877	0.00207235	0.000645393	5.66087e-05	9.94113e-06	
3.72	0.027193	0.00463382	0.00365376	0.00388873	0.00423595	0.00476199	0.00359978	0.00410728	0.00484775	0.005987	0.00786905	0.0112037	0.00689774	0.00691033	0.00564614	0.00205336	0.000639475	5.60902e-05	9.85005e-06	
3.74	0.0268546	0.00458644	0.00361678	0.00384975	0.00419394	0.00471526	0.00356473	0.00406751	0.00480099	0.00592931	0.00779297	0.0110946	0.0068338	0.00684645	0.00559391	0.00203451	0.000633601	5.55756e-05	9.75965e-06	
3.76	0.0265207	0.00453954	0.00358016	0.00381115	0.00415232	0.00466896	0.00353	0.0040281	0.00475464	0.00587212	0.00771756	0.0109864	0.00677035	0.00678305	0.00554208	0.00201581	0.000627771	5.50648e-05	9.66993e-06	
3.78	0.0261913	0.00449311	0.0035439	0.00377291	0.00411109	0.00462309	0.00349558	0.00398903	0.0047087	0.00581543	0.0076428	0.0108791	0.0067074	0.00672014	0.00549065	0.00199724	0.000621985	5.45578e-05	9.58088e-06	
3.8	0.0258662	0.00444714	0.00350799	0.00373505	0.00407025	0.00457764	0.00346147	0.00395032	0.00466316	0.00575924	0.00756869	0.0107728	0.00664494	0.00665772	0.00543961	0.00197882	0.000616243	5.40547e-05	9.4925e-06	
3.82	0.0255454	0.00440163	0.00347243	0.00369754	0.00402979	0.0045326	0.00342767	0.00391194	0.00461803	0.00570354	0.00749524	0.0106675	0.00658298	0.00659578	0.00538897	0.00196054	0.000610545	5.35553e-05	9.4048e-06	
3.84	0.0252289	0.00435657	0.00343722	0.0036604	0.00398972	0.00448798	0.00339417	0.00387391	0.00457329	0.00564833	0.00742243	0.0105631	0.0065215	0.00653433	0.00533873	0.00194239	0.00060489	5.30598e-05	9.31776e-06	
3.86	0.0249165	0.00431196	0.00340236	0.00362362	0.00395002	0.00444378	0.00336098	0.00383623	0.00452895	0.0055936	0.00735027	0.0104596	0.00646052	0.00647337	0.00528889	0.00192439	0.000599279	5.25681e-05	9.23139e-06	
3.88	0.0246083	0.0042678	0.00336784	0.00358719	0.0039107	0.00439998	0.00332809	0.00379887	0.004485	0.00553936	0.00727874	0.0103571	0.00640002	0.00641288	0.00523943	0.00190652	0.000593711	5.20802e-05	9.14569e-06	
3.9	0.0243041	0.00422408	0.00333365	0.00355111	0.00387175	0.00435659	0.0032955	0.00376186	0.00444145	0.0054856	0.00720785	0.0102554	0.00634001	0.00635287	0.00519037	0.00188879	0.000588186	5.15961e-05	9.06065e-06	
3.92	0.0240039	0.0041808	0.00329981	0.00351538	0.00383316	0.0043136	0.00326321	0.00372518	0.00439828	0.00543231	0.00713758	0.0101547	0.00628047	0.00629335	0.00514169	0.00187121	0.000582705	5.11157e-05	8.97628e-06	
3.94	0.0237077	0.00413795	0.00326629	0.00347999	0.00379495	0.004271	0.00323121	0.00368883	0.0043555	0.0053795	0.00706794	0.0100549	0.00622142	0.00623429	0.00509341	0.00185375	0.000577266	5.06391e-05	8.89256e-06	
3.96	0.0234154	0.00409553	0.00323311	0.00344495	0.00375709	0.00422881	0.00319951	0.00365281	0.0043131	0.00532716	0.00699892	0.00995594	0.00616285	0.00617572	0.00504551	0.00183644	0.00057187	5.01662e-05	8.8095e-06	
3.98	0.0231269	0.00405354	0.00320026	0.00341025	0.0037196	0.004187	0.00316809	0.00361711	0.00427108	0.00527528	0.00693052	0.00985791	0.00610476	0.00611761	0.004998	0.00181926	0.000566517	4.9697e-05	8.7271e-06	
4	0.0228421	0.00401196	0.00316772	0.00337588	0.00368246	0.00414559	0.00313696	0.00358174	0.00422944	0.00522387	0.00686273	0.00976077	0.00604714	0.00605997	0.00495087	0.00180222	0.000561207	4.92316e-05	8.64535e-06	
4.02	0.0225611	0.00397081	0.00313551	0.00334185	0.00364568	0.00410457	0.00310612	0.00354669	0.00418817	0.00517292	0.00679555	0.0096645	0.00598999	0.0060028	0.00490412	0.00178532	0.000555939	4.87699e-05	8.56426e-06	
4.04	0.0222838	0.00393007	0.00310362	0.00330814	0.00360925	0.00406392	0.00307557	0.00351196	0.00414728	0.00512242	0.00672898	0.00956911	0.00593331	0.0059461	0.00485776	0.00176855	0.000550713	4.83119e-05	8.48381e-06	
4.06	0.0220101	0.00388974	0.00307204	0.00327477	0.00357316	0.00402366	0.00304529	0.00347754	0.00410675	0.00507238	0.006663	0.00947458	0.0058771	0.00588986	0.00481177	0.00175191	0.000545529	4.78575e-05	8.404e-06	
4.08	0.0217399	0.00384981	0.00304078	0.00324172	0.00353742	0.00398377	0.0030153	0.00344344	0.0040666	0.00502279	0.00659762	0.00938092	0.00582136	0.00583409	0.00476616	0.00173541	0.000540387	4.74068e-05	8.32484e-06	
4.1	0.0214733	0.00381029	0.00300982	0.00320899	0.00350202	0.00394426	0.00298558	0.00340965	0.0040268	0.00497365	0.00653283	0.00928811	0.00576608	0.00577877	0.00472093	0.00171904	0.000535287	4.69598e-05	8.24632e-06	
4.12	0.0212102	0.00377116	0.00297917	0.00317658	0.00346696	0.00390512	0.00295614	0.00337617	0.00398737	0.00492495	0.00646862	0.00919615	0.00571126	0.00572391	0.00467607	0.00170281	0.000530228	4.65163e-05	8.16844e-06	
4.14	0.0209504	0.00373243	0.00294883	0.00314448	0.00343224	0.00386635	0.00292697	0.003343	0.00394829	0.00487669	0.006405	0.00910504	0.00565689	0.00566951	0.00463158	0.00168671	0.000525211	4.60765e-05	8.0912e-06	
4.16	0.0206941	0.00369409	0.00291878	0.0031127	0.00339785	0.00382795	0.00289807	0.00331013	0.00390958	0.00482887	0.00634196	0.00901476	0.00560299	0.00561556	0.00458747	0.00167074	0.000520234	4.56403e-05	8.01458e-06	
4.18	0.020441	0.00365614	0.00288904	0.00308124	0.00336379	0.0037899	0.00286944	0.00327757	0.00387121	0.00478149	0.0062795	0.00892531	0.00554954	0.00556206	0.00454372	0.0016549	0.000515299	4.52077e-05	7.9386e-06	
4.2	0.0201913	0.00361857	0.00285959	0.00305007	0.00333005	0.00375222	0.00284108	0.0032453	0.0038332	0.00473453	0.0062176	0.00883668	0.00549653	0.005509	0.00450033	0.00163919	0.000510404	4.47786e-05	7.86324e-06	
4.22	0.0199447	0.00358138	0.00283043	0.00301922	0.00329664	0.00371489	0.00281298	0.00321333	0.00379553	0.00468801	0.00615627	0.00874888	0.00544398	0.0054564	0.00445732	0.00162361	0.00050555	4.43531e-05	7.78851e-06	
4.24	0.0197014	0.00354456	0.00280156	0.00298866	0.00326356	0.00367791	0.00278514	0.00318166	0.00375821	0.00464191	0.0060955	0.00866188	0.00539188	0.00540423	0.00441466	0.00160817	0.000500737	4.39312e-05	7.71439e-06	
4.26	0.0194612	0.00350812	0.00277298	0.00295841	0.00323079	0.00364129	0.00275757	0.00315028	0.00372123	0.00459623	0.00603529	0.00857569	0.00534021	0.00535251	0.00437237	0.00159285	0.000495963	4.35127e-05	7.6409e-06	
4.28	0.0192241	0.00347204	0.00274469	0.00292845	0.00319834	0.00360501	0.00273025	0.00311919	0.00368459	0.00455097	0.00597563	0.0084903	0.00528899	0.00530123	0.00433043	0.00157765	0.00049123	4.30977e-05	7.56801e-06	
4.3	0.01899	0.00343633	0.00271667	0.00289879	0.0031662	0.00356908	0.00270319	0.00308839	0.00364829	0.00450612	0.00591652	0.00840571	0.00523821	0.00525038	0.00428885	0.00156259	0.000486536	4.26862e-05	7.49574e-06	
4.32	0.018759	0.00340099	0.00268894	0.00286941	0.00313437	0.00353348	0.00267638	0.00305788	0.00361233	0.00446169	0.00585795	0.0083219	0.00518786	0.00519997	0.00424763	0.00154765	0.000481882	4.22782e-05	7.42408e-06	
