Numero de iteracoes: 24
Erro: 9.44724e-07
Tempo de Resolucao do Problema: 1119.05 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
0.92	0.189576	0.01767	0.0135308	0.0139952	0.0147774	0.0160761	0.0118409	0.0132396	0.0153567	0.0187312	0.0245102	0.0349904	0.0180097	0.0175874	0.0141379	0.00494902	0.00153991	0.000134225	2.35935e-05	
0.94	0.186485	0.0175401	0.0134366	0.0139032	0.0146866	0.0159849	0.0117783	0.0131738	0.015285	0.0186486	0.0244069	0.0348491	0.017994	0.0175829	0.0141421	0.00495498	0.00154193	0.000134424	2.3628e-05	
0.96	0.183458	0.0174096	0.0133418	0.0138104	0.0145948	0.0158923	0.0117146	0.0131067	0.0152116	0.0185638	0.0243006	0.034703	0.0179745	0.0175742	0.0141429	0.00495955	0.00154351	0.000134583	2.36556e-05	
0.98	0.180493	0.0172785	0.0132465	0.0137169	0.0145021	0.0157985	0.0116499	0.0130383	0.0151366	0.0184769	0.0241914	0.0345526	0.0179513	0.0175616	0.0141401	0.00496279	0.00154466	0.000134705	2.36765e-05	
1	0.177589	0.017147	0.0131506	0.0136227	0.0144085	0.0157036	0.0115843	0.0129688	0.0150602	0.0183881	0.0240795	0.034398	0.0179245	0.0175453	0.0141341	0.00496474	0.0015454	0.00013479	2.3691e-05	
1.02	0.174745	0.0170151	0.0130543	0.013528	0.0143141	0.0156077	0.0115178	0.0128982	0.0149824	0.0182975	0.023965	0.0342394	0.0178942	0.0175253	0.0141249	0.00496544	0.00154574	0.000134839	2.36993e-05	
1.04	0.171958	0.0168828	0.0129577	0.0134327	0.0142191	0.0155108	0.0114504	0.0128265	0.0149033	0.0182051	0.0238481	0.0340771	0.0178607	0.0175018	0.0141125	0.00496494	0.0015457	0.000134855	2.37016e-05	
1.06	0.169227	0.0167504	0.0128607	0.013337	0.0141234	0.0154131	0.0113824	0.012754	0.014823	0.0181112	0.023729	0.0339114	0.0178239	0.0174748	0.0140972	0.00496328	0.00154529	0.000134837	2.36981e-05	
1.08	0.16655	0.0166178	0.0127635	0.0132408	0.0140271	0.0153145	0.0113136	0.0126805	0.0147415	0.0180158	0.0236077	0.0337422	0.0177841	0.0174447	0.014079	0.0049605	0.00154453	0.000134788	2.36891e-05	
1.1	0.163926	0.0164851	0.0126661	0.0131444	0.0139303	0.0152153	0.0112442	0.0126063	0.014659	0.0179189	0.0234844	0.03357	0.0177413	0.0174113	0.0140581	0.00495663	0.00154341	0.000134708	2.36746e-05	
1.12	0.161354	0.0163523	0.0125685	0.0130477	0.0138331	0.0151153	0.0111741	0.0125312	0.0145755	0.0178207	0.0233592	0.0333949	0.0176958	0.017375	0.0140345	0.00495171	0.00154197	0.000134598	2.3655e-05	
1.14	0.158832	0.0162196	0.0124709	0.0129507	0.0137355	0.0150148	0.0111036	0.0124555	0.0144911	0.0177212	0.0232322	0.0332169	0.0176474	0.0173357	0.0140083	0.00494578	0.00154021	0.00013446	2.36304e-05	
1.16	0.156358	0.0160869	0.0123731	0.0128536	0.0136376	0.0149138	0.0110326	0.0123792	0.0144059	0.0176206	0.0231036	0.0330364	0.0175965	0.0172937	0.0139796	0.00493888	0.00153813	0.000134294	2.36009e-05	
1.18	0.153932	0.0159544	0.0122754	0.0127563	0.0135394	0.0148123	0.0109611	0.0123022	0.0143198	0.017519	0.0229735	0.0328535	0.0175431	0.0172489	0.0139486	0.00493104	0.00153576	0.000134102	2.35668e-05	
1.2	0.151553	0.0158221	0.0121776	0.0126589	0.013441	0.0147104	0.0108892	0.0122247	0.014233	0.0174163	0.0228419	0.0326682	0.0174873	0.0172016	0.0139152	0.0049223	0.0015331	0.000133884	2.35282e-05	
1.22	0.149218	0.01569	0.01208	0.0125615	0.0133423	0.0146081	0.0108169	0.0121468	0.0141456	0.0173127	0.0227089	0.0324809	0.0174292	0.0171517	0.0138797	0.00491268	0.00153017	0.000133642	2.34853e-05	
1.24	0.146928	0.0155581	0.0119824	0.012464	0.0132435	0.0145055	0.0107444	0.0120683	0.0140575	0.0172082	0.0225747	0.0322915	0.0173688	0.0170995	0.013842	0.00490222	0.00152697	0.000133376	2.34382e-05	
1.26	0.14468	0.0154266	0.011885	0.0123666	0.0131447	0.0144027	0.0106715	0.0119895	0.0139689	0.0171029	0.0224393	0.0321004	0.0173064	0.017045	0.0138023	0.00489094	0.00152351	0.000133087	2.33871e-05	
1.28	0.142475	0.0152954	0.0117877	0.0122693	0.0130457	0.0142996	0.0105984	0.0119103	0.0138797	0.0169969	0.0223029	0.0319075	0.0172419	0.0169882	0.0137607	0.00487889	0.0015198	0.000132775	2.33321e-05	
1.3	0.14031	0.0151646	0.0116906	0.012172	0.0129468	0.0141964	0.0105251	0.0118308	0.0137901	0.0168902	0.0221654	0.031713	0.0171755	0.0169294	0.0137171	0.00486609	0.00151586	0.000132443	2.32734e-05	
1.32	0.138185	0.0150342	0.0115937	0.0120749	0.0128478	0.014093	0.0104516	0.0117509	0.0137001	0.0167829	0.022027	0.031517	0.0171072	0.0168685	0.0136717	0.00485256	0.00151169	0.000132091	2.32112e-05	
1.34	0.136099	0.0149043	0.0114971	0.0119779	0.0127489	0.0139895	0.0103779	0.0116709	0.0136096	0.016675	0.0218878	0.0313197	0.0170371	0.0168056	0.0136246	0.00483834	0.00150729	0.000131718	2.31455e-05	
1.36	0.134051	0.0147748	0.0114007	0.011881	0.01265	0.013886	0.0103041	0.0115906	0.0135189	0.0165667	0.0217478	0.0311211	0.0169654	0.0167409	0.0135759	0.00482344	0.00150269	0.000131327	2.30765e-05	
1.38	0.13204	0.0146458	0.0113046	0.0117844	0.0125513	0.0137825	0.0102302	0.0115101	0.0134278	0.0164578	0.0216072	0.0309214	0.016892	0.0166744	0.0135255	0.00480791	0.00149789	0.000130918	2.30043e-05	
1.4	0.130065	0.0145174	0.0112089	0.0116881	0.0124527	0.013679	0.0101563	0.0114295	0.0133365	0.0163486	0.0214659	0.0307206	0.0168171	0.0166062	0.0134736	0.00479176	0.00149288	0.000130491	2.29291e-05	
1.42	0.128126	0.0143895	0.0111134	0.0115919	0.0123542	0.0135755	0.0100823	0.0113488	0.013245	0.016239	0.021324	0.0305189	0.0167406	0.0165363	0.0134202	0.00477501	0.00148769	0.000130048	2.28509e-05	
1.44	0.126221	0.0142622	0.0110184	0.0114961	0.012256	0.0134721	0.0100082	0.0112679	0.0131532	0.0161291	0.0211816	0.0303164	0.0166628	0.0164649	0.0133655	0.00475769	0.00148233	0.000129588	2.27699e-05	
1.46	0.124349	0.0141355	0.0109237	0.0114005	0.0121579	0.0133688	0.00993422	0.011187	0.0130614	0.0160189	0.0210388	0.0301131	0.0165837	0.016392	0.0133093	0.00473983	0.00147678	0.000129113	2.26863e-05	
1.48	0.122511	0.0140095	0.0108294	0.0113053	0.0120601	0.0132657	0.00986022	0.0111061	0.0129693	0.0159085	0.0208956	0.0299091	0.0165032	0.0163176	0.0132519	0.00472144	0.00147108	0.000128624	2.26e-05	
1.5	0.120705	0.013884	0.0107355	0.0112104	0.0119626	0.0131627	0.00978627	0.0110251	0.0128772	0.0157979	0.0207521	0.0297045	0.0164216	0.0162419	0.0131933	0.00470255	0.00146521	0.00012812	2.25113e-05	
1.52	0.118931	0.0137592	0.010642	0.0111159	0.0118653	0.0130599	0.00971238	0.0109442	0.0127851	0.0156871	0.0206082	0.0294995	0.0163387	0.0161649	0.0131335	0.00468318	0.0014592	0.000127603	2.24201e-05	
1.54	0.117187	0.0136351	0.0105489	0.0110217	0.0117683	0.0129573	0.00963858	0.0108632	0.0126929	0.0155763	0.0204642	0.029294	0.0162548	0.0160866	0.0130725	0.00466336	0.00145303	0.000127072	2.23267e-05	
1.56	0.115474	0.0135117	0.0104563	0.0109279	0.0116716	0.0128549	0.00956489	0.0107824	0.0126007	0.0154653	0.02032	0.0290881	0.0161699	0.0160071	0.0130105	0.00464309	0.00144673	0.00012653	2.22312e-05	
1.58	0.11379	0.013389	0.0103642	0.0108345	0.0115753	0.0127528	0.00949131	0.0107016	0.0125085	0.0153543	0.0201756	0.028882	0.0160839	0.0159266	0.0129475	0.00462239	0.0014403	0.000125975	2.21335e-05	
1.6	0.112135	0.013267	0.0102725	0.0107416	0.0114793	0.0126509	0.00941787	0.0106209	0.0124164	0.0152433	0.0200311	0.0286756	0.0159971	0.0158449	0.0128835	0.0046013	0.00143374	0.000125409	2.20339e-05	
1.62	0.110508	0.0131457	0.0101814	0.010649	0.0113837	0.0125494	0.00934459	0.0105403	0.0123243	0.0151323	0.0198866	0.0284691	0.0159094	0.0157623	0.0128186	0.00457983	0.00142706	0.000124832	2.19323e-05	
1.64	0.108909	0.0130251	0.0100907	0.0105569	0.0112884	0.0124482	0.00927147	0.0104598	0.0122323	0.0150213	0.0197421	0.0282625	0.0158208	0.0156787	0.0127528	0.00455798	0.00142027	0.000124245	2.1829e-05	
1.66	0.107336	0.0129053	0.0100005	0.0104653	0.0111936	0.0123473	0.00919854	0.0103795	0.0121405	0.0149104	0.0195976	0.0280558	0.0157314	0.0155942	0.0126862	0.00453579	0.00141336	0.000123648	2.17239e-05	
1.68	0.105791	0.0127863	0.00991086	0.0103741	0.0110991	0.0122467	0.00912581	0.0102994	0.0120487	0.0147996	0.0194532	0.0278492	0.0156414	0.0155088	0.0126188	0.00451327	0.00140635	0.000123042	2.16172e-05	
1.7	0.104271	0.012668	0.00982172	0.0102834	0.0110051	0.0121465	0.00905328	0.0102194	0.0119572	0.014689	0.0193089	0.0276427	0.0155506	0.0154227	0.0125506	0.00449044	0.00139924	0.000122427	2.1509e-05	
1.72	0.102776	0.0125505	0.00973312	0.0101931	0.0109115	0.0120467	0.00898098	0.0101397	0.0118658	0.0145785	0.0191647	0.0274363	0.0154592	0.0153357	0.0124817	0.0044673	0.00139204	0.000121803	2.13992e-05	
1.74	0.101307	0.0124338	0.00964505	0.0101034	0.0108184	0.0119473	0.00890891	0.0100601	0.0117745	0.0144681	0.0190207	0.0272301	0.0153672	0.0152481	0.0124122	0.00444388	0.00138474	0.000121171	2.12881e-05	
1.76	0.0998616	0.0123179	0.00955752	0.0100142	0.0107257	0.0118483	0.00883709	0.00998082	0.0116835	0.014358	0.0188769	0.0270241	0.0152747	0.0151598	0.0123421	0.00442019	0.00137737	0.000120532	2.11756e-05	
1.78	0.0984402	0.0122028	0.00947054	0.00992542	0.0106335	0.0117497	0.00876553	0.00990173	0.0115927	0.0142481	0.0187334	0.0268184	0.0151816	0.0150708	0.0122713	0.00439624	0.00136991	0.000119886	2.10618e-05	
1.8	0.0970422	0.0120885	0.00938412	0.00983721	0.0105417	0.0116516	0.00869423	0.0098229	0.0115022	0.0141384	0.0185901	0.0266131	0.0150881	0.0149813	0.0122001	0.00437206	0.00136238	0.000119232	2.09469e-05	
1.82	0.0956671	0.011975	0.00929826	0.00974951	0.0104505	0.0115539	0.00862321	0.00974434	0.0114119	0.014029	0.0184471	0.0264081	0.0149941	0.0148912	0.0121283	0.00434765	0.00135477	0.000118572	2.08308e-05	
1.84	0.0943143	0.0118623	0.00921297	0.00966235	0.0103597	0.0114566	0.00855247	0.00966605	0.0113219	0.0139198	0.0183044	0.0262035	0.0148997	0.0148006	0.012056	0.00432302	0.0013471	0.000117907	2.07136e-05	
1.86	0.0929836	0.0117504	0.00912824	0.00957572	0.0102694	0.0113598	0.00848203	0.00958804	0.0112322	0.013811	0.0181621	0.0259993	0.014805	0.0147095	0.0119832	0.0042982	0.00133936	0.000117235	2.05955e-05	
1.88	0.0916745	0.0116393	0.00904409	0.00948963	0.0101796	0.0112635	0.00841189	0.00951033	0.0111427	0.0137025	0.0180201	0.0257957	0.0147099	0.0146181	0.0119101	0.00427318	0.00133157	0.000116558	2.04764e-05	
1.9	0.0903864	0.011529	0.00896052	0.00940408	0.0100904	0.0111677	0.00834207	0.00943293	0.0110536	0.0135943	0.0178785	0.0255926	0.0146145	0.0145262	0.0118366	0.00424799	0.00132372	0.000115876	2.03565e-05	
1.92	0.0891191	0.0114196	0.00887752	0.00931908	0.0100017	0.0110724	0.00827256	0.00935584	0.0109648	0.0134864	0.0177374	0.02539	0.0145188	0.0144339	0.0117627	0.00422263	0.00131582	0.000115189	2.02357e-05	
1.94	0.0878721	0.011311	0.00879511	0.00923464	0.00991344	0.0109775	0.00820338	0.00927908	0.0108764	0.0133789	0.0175967	0.025188	0.014423	0.0143413	0.0116885	0.00419713	0.00130787	0.000114498	2.01141e-05	
1.96	0.086645	0.0112032	0.00871329	0.00915075	0.00982575	0.0108832	0.00813453	0.00920265	0.0107882	0.0132718	0.0174564	0.0249867	0.0143269	0.0142485	0.0116139	0.00417148	0.00129987	0.000113803	1.99919e-05	
1.98	0.0854374	0.0110963	0.00863205	0.00906743	0.00973861	0.0107894	0.00806602	0.00912656	0.0107005	0.0131651	0.0173167	0.024786	0.0142306	0.0141553	0.0115392	0.00414569	0.00129183	0.000113104	1.9869e-05	
2	0.084249	0.0109902	0.0085514	0.00898466	0.009652	0.0106961	0.00799785	0.00905082	0.0106131	0.0130588	0.0171774	0.024586	0.0141342	0.0140619	0.0114641	0.00411979	0.00128376	0.000112402	1.97454e-05	
2.02	0.0830794	0.0108849	0.00847134	0.00890246	0.00956593	0.0106033	0.00793004	0.00897544	0.010526	0.0129529	0.0170386	0.0243867	0.0140377	0.0139683	0.0113889	0.00409377	0.00127565	0.000111696	1.96214e-05	
2.04	0.0819282	0.0107804	0.00839188	0.00882083	0.00948042	0.0105111	0.00786258	0.00890042	0.0104394	0.0128475	0.0169004	0.0241881	0.0139411	0.0138746	0.0113134	0.00406766	0.00126751	0.000110987	1.94968e-05	
2.06	0.0807951	0.0106768	0.00831301	0.00873978	0.00939546	0.0104194	0.00779548	0.00882577	0.0103532	0.0127425	0.0167627	0.0239903	0.0138444	0.0137807	0.0112378	0.00404145	0.00125934	0.000110276	1.93717e-05	
2.08	0.0796798	0.010574	0.00823473	0.00865929	0.00931105	0.0103283	0.00772874	0.00875149	0.0102673	0.0126379	0.0166256	0.0237933	0.0137476	0.0136866	0.0111621	0.00401516	0.00125114	0.000109562	1.92462e-05	
2.1	0.0785819	0.010472	0.00815705	0.00857938	0.0092272	0.0102377	0.00766238	0.0086776	0.0101819	0.0125338	0.0164891	0.0235971	0.0136509	0.0135925	0.0110862	0.00398879	0.00124292	0.000108847	1.91203e-05	
2.12	0.0775011	0.0103708	0.00807996	0.00850004	0.00914391	0.0101477	0.00759639	0.00860409	0.0100968	0.0124302	0.0163531	0.0234017	0.0135541	0.0134983	0.0110102	0.00396236	0.00123468	0.000108129	1.89941e-05	
2.14	0.076437	0.0102705	0.00800346	0.00842128	0.00906118	0.0100582	0.00753078	0.00853098	0.0100122	0.0123271	0.0162178	0.0232072	0.0134574	0.013404	0.0109341	0.00393588	0.00122642	0.000107409	1.88676e-05	
2.16	0.0753895	0.010171	0.00792756	0.0083431	0.00897902	0.00996926	0.00746555	0.00845827	0.00992807	0.0122244	0.0160831	0.0230135	0.0133607	0.0133097	0.010858	0.00390934	0.00121815	0.000106688	1.87409e-05	
2.18	0.0743581	0.0100723	0.00785226	0.0082655	0.00889743	0.00988091	0.0074007	0.00838595	0.00984434	0.0121223	0.015949	0.0228208	0.0132641	0.0132154	0.0107819	0.00388276	0.00120986	0.000105966	1.86139e-05	
2.2	0.0733425	0.00997445	0.00777755	0.00818847	0.0088164	0.00979313	0.00733625	0.00831404	0.00976104	0.0120206	0.0158156	0.0226289	0.0131676	0.0131212	0.0107057	0.00385615	0.00120157	0.000105243	1.84868e-05	
2.22	0.0723426	0.00987741	0.00770343	0.00811202	0.00873595	0.00970592	0.00727218	0.00824254	0.00967819	0.0119195	0.0156828	0.022438	0.0130712	0.0130269	0.0106295	0.00382951	0.00119326	0.000104519	1.83595e-05	
