Numero de iteracoes: 13
Erro: 2.54018e-07
Tempo de Resolucao do Problema: 223.227 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
2.3	3.29439	0.0514693	0.0266759	0.0166915	0.0159323	0.00870111	0.00670485	0.0053497	0.00438156	0.00431794	0.00314017	0.00270105	0.00235274	0.00207059	0.00183832	0.00164457	0.00148107	0.00134172	0.0012219	0.00111806	
2.4	3.38598	0.0519228	0.0269372	0.0168684	0.0160834	0.00880221	0.00678596	0.00541643	0.00443753	0.00437012	0.00318134	0.00273698	0.00238443	0.00209878	0.00186361	0.00166742	0.00150185	0.00136074	0.00123941	0.00113426	
2.5	3.46646	0.0523825	0.0272031	0.0170485	0.0162381	0.00890479	0.00686805	0.00548389	0.00449413	0.00442316	0.00322316	0.00277361	0.00241685	0.00212774	0.00188967	0.00169104	0.00152339	0.00138049	0.00125759	0.00115108	
2.6	3.53674	0.0528315	0.0274613	0.0172226	0.0163885	0.00900332	0.00694682	0.00554862	0.0045485	0.00447423	0.00326352	0.00280902	0.00244825	0.00215582	0.00191498	0.001714	0.00154434	0.0013997	0.00127529	0.00116745	
2.7	3.59762	0.0532571	0.0277035	0.0173847	0.0165293	0.00909461	0.00701976	0.00560862	0.00459896	0.00452169	0.00330107	0.00284201	0.00247751	0.00218201	0.00193859	0.00173542	0.00156388	0.00141762	0.0012918	0.00118272	
2.8	3.64974	0.0536498	0.027924	0.017531	0.016657	0.00917667	0.00708534	0.00566259	0.0046444	0.00456444	0.00333495	0.00287177	0.00250393	0.00220566	0.00195991	0.00175476	0.00158153	0.0014338	0.0013067	0.00119649	
2.9	3.69368	0.0540027	0.0281187	0.0176591	0.0167692	0.00924819	0.0071425	0.00570967	0.00468405	0.00460174	0.00336455	0.0028978	0.00252705	0.00222635	0.00197857	0.00177169	0.00159697	0.00144796	0.00131973	0.00120854	
3	3.72991	0.0543105	0.0282849	0.0177673	0.0168643	0.00930827	0.00719051	0.00574924	0.00471741	0.00463306	0.00338949	0.00291975	0.00254654	0.00224382	0.00199433	0.001786	0.00161002	0.00145992	0.00133074	0.00121872	
3.1	3.75881	0.0545696	0.0284209	0.0178545	0.0169411	0.00935627	0.00722886	0.00578086	0.0047441	0.00465803	0.00340949	0.00293737	0.00256222	0.00225788	0.00200703	0.00179753	0.00162056	0.00146958	0.00133964	0.00122694	
3.2	3.78069	0.0547771	0.0285252	0.0179198	0.0169989	0.00939173	0.00725716	0.00580422	0.00476386	0.00467637	0.00342434	0.0029505	0.00257393	0.0022684	0.00201655	0.0018062	0.00162849	0.00147687	0.00134637	0.00123317	
3.3	3.79578	0.054931	0.028597	0.0179628	0.0170371	0.00941428	0.00727512	0.00581908	0.00477647	0.00468787	0.00343392	0.00295901	0.00258157	0.00227531	0.00202284	0.00181194	0.00163377	0.00148173	0.00135087	0.00123734	
3.4	3.80423	0.0550298	0.0286356	0.0179829	0.0170554	0.00942365	0.00728251	0.00582523	0.00478179	0.00469235	0.00343809	0.00296281	0.00258506	0.00227852	0.00202581	0.00181471	0.00163634	0.00148414	0.00135311	0.00123945	
3.5	3.80614	0.0550723	0.0286406	0.0179799	0.0170533	0.00941961	0.00727913	0.00582253	0.00477967	0.00468967	0.00343677	0.00296182	0.00258431	0.00227798	0.00202542	0.00181444	0.00163617	0.00148404	0.00135307	0.00123946	
3.6	3.80154	0.0550578	0.0286115	0.0179534	0.0170306	0.00940196	0.00726482	0.00581082	0.00476999	0.00467971	0.00342985	0.00295594	0.00257927	0.00227361	0.00202161	0.00181109	0.0016332	0.0014814	0.00135071	0.00123733	
3.7	3.79038	0.0549857	0.0285481	0.0179034	0.0169872	0.00937053	0.00723943	0.00578998	0.00475263	0.00466234	0.00341723	0.00294509	0.00256984	0.00226535	0.00201431	0.0018046	0.0016274	0.00147617	0.00134598	0.00123303	
3.8	3.77257	0.0548555	0.0284501	0.0178295	0.0169229	0.00932518	0.00720282	0.00575986	0.00472747	0.00463744	0.00339882	0.00292917	0.00255595	0.00225311	0.00200346	0.00179491	0.00161869	0.00146831	0.00133884	0.00122651	
3.9	3.74791	0.0546671	0.0283174	0.0177318	0.0168376	0.00926576	0.00715484	0.00572035	0.00469438	0.0046049	0.0033745	0.00290809	0.00253749	0.00223682	0.00198896	0.00178193	0.001607	0.00145773	0.00132922	0.00121772	
4	3.71617	0.0544206	0.0281499	0.01761	0.0167311	0.00919216	0.00709538	0.0056713	0.00465323	0.00456459	0.00334416	0.00288173	0.00251436	0.00221636	0.00197073	0.00176558	0.00159225	0.00144436	0.00131704	0.00120658	
4.1	3.67702	0.0541163	0.0279475	0.0174642	0.0166034	0.0091043	0.00702433	0.00561261	0.00460391	0.00451641	0.00330766	0.00284997	0.00248644	0.00219162	0.00194866	0.00174576	0.00157435	0.0014281	0.00130222	0.00119301	
4.2	3.63007	0.0537551	0.0277102	0.0172944	0.0164545	0.00900214	0.00694162	0.00554417	0.0045463	0.00446026	0.00326489	0.00281267	0.00245361	0.00216249	0.00192262	0.00172234	0.00155318	0.00140886	0.00128465	0.00117691	
4.3	3.57482	0.0533383	0.0274384	0.0171005	0.0162844	0.00888568	0.00684722	0.00546592	0.00448029	0.00439605	0.00321571	0.00276971	0.00241573	0.00212882	0.00189248	0.0016952	0.0015286	0.00138651	0.00126422	0.00115816	
