Numero de iteracoes: 13
Erro: 2.54084e-07
Tempo de Resolucao do Problema: 562.542 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	1.8646	0.0349913	0.0171034	0.0102495	0.0100664	0.00504806	0.00379884	0.00297113	0.00239181	0.00237345	0.00166795	0.00141683	0.00122024	0.00106282	0.000934587	0.000828626	0.000739995	0.000665066	0.000601122	0.000546094	
0.04	1.87197	0.035639	0.0175458	0.0105877	0.0103598	0.00528381	0.00400233	0.00315048	0.00255235	0.0025254	0.00180206	0.00154024	0.00133466	0.00116955	0.00103464	0.000922825	0.000829019	0.000749478	0.000681397	0.000622635	
0.08	1.87976	0.0362583	0.0179594	0.0108968	0.0106315	0.00548988	0.00417636	0.0033006	0.00268389	0.00265165	0.00190748	0.00163529	0.00142105	0.00124856	0.00110729	0.000989943	0.000891278	0.000807442	0.000735538	0.000673355	
0.12	1.88797	0.0368513	0.0183472	0.0111809	0.010884	0.00567212	0.00432753	0.00342878	0.0027944	0.0027589	0.00199346	0.00171177	0.00148967	0.00131058	0.0011637	0.00104152	0.000938679	0.000851194	0.000776086	0.000711072	
0.16	1.89662	0.03742	0.018712	0.0114433	0.0111198	0.00583511	0.00446083	0.00354037	0.00288949	0.00285192	0.00206601	0.00177577	0.00154669	0.0013618	0.00121003	0.0010837	0.00097729	0.000886722	0.000808929	0.000741561	
0.2	1.90569	0.0379661	0.0190562	0.011687	0.0113407	0.00598248	0.00458006	0.00363925	0.00297309	0.00293417	0.00212905	0.00183113	0.00159584	0.00140581	0.00124976	0.00111981	0.0010103	0.000917068	0.000836957	0.000767563	
0.24	1.91519	0.0384913	0.019382	0.0119145	0.0115485	0.00611712	0.00468812	0.00372831	0.003048	0.00300815	0.00218517	0.00188031	0.00163942	0.0014448	0.00128491	0.00115173	0.00103947	0.000943857	0.000861682	0.000790478	
0.28	1.92514	0.0389972	0.0196912	0.0121279	0.0117446	0.00624129	0.00478724	0.00380965	0.00311623	0.0030757	0.00223611	0.00192489	0.0016789	0.00148009	0.00131671	0.00118058	0.00106581	0.000968024	0.000883959	0.000811098	
0.32	1.93553	0.0394851	0.0199856	0.012329	0.0119304	0.00635681	0.00487911	0.00388486	0.00317921	0.00313814	0.00228305	0.00196595	0.00171523	0.00151255	0.00134594	0.00120707	0.00108995	0.00099015	0.000904325	0.000829916	
0.36	1.94637	0.0399564	0.0202667	0.0125194	0.012107	0.00646512	0.00496505	0.00395513	0.003238	0.00319648	0.00232682	0.00200422	0.00174907	0.00154275	0.0013731	0.00123166	0.00111233	0.00101063	0.00092314	0.000847273	
0.4	1.95766	0.0404121	0.0205357	0.0127004	0.0122754	0.00656738	0.00504608	0.00402134	0.00329338	0.00325145	0.00236801	0.00204021	0.00178086	0.00157109	0.00139855	0.00125467	0.00113325	0.00102974	0.000940673	0.000863421	
0.44	1.96941	0.0408534	0.0207939	0.0128732	0.0124365	0.00666453	0.00512301	0.00408417	0.00334592	0.00330363	0.00240706	0.00207429	0.00181095	0.00159788	0.00142259	0.00127636	0.00115295	0.0010477	0.000957128	0.000878553	
0.48	1.98164	0.0412813	0.0210424	0.0130387	0.012591	0.00675729	0.00519646	0.00414416	0.00339608	0.00335343	0.0024443	0.00210677	0.00183958	0.00162335	0.0014454	0.00129693	0.00117159	0.00106468	0.000972667	0.000892826	
