Fuga Esq: 0.751271  0.0175101  0.00881339  0.00537744  0.00523043  0.00269589  0.00203905  0.0016002  0.00129118  0.0012803  0.000902836  0.000767451  0.000661254  0.000576083  0.000506617  0.000449162  0.000401068  0.000360386  0.000325654  0.000295754  
Fuga Dir: 1.92142  0.0212557  0.0100465  0.00584329  0.00555002  0.00272913  0.00202499  0.00156387  0.00124482  0.00120756  0.000846935  0.000714105  0.000610506  0.000527991  0.000461148  0.000406225  0.000360532  0.000322104  0.000289474  0.000261529  
Taxa de Absorcao
			Regiao 1	Regiao 2	Regiao 3	Regiao 4	Regiao 5
Grupo de Energia 1	0.568578	1.88988	1.50532	2.89485	14.3091
Grupo de Energia 2	0.0230231	0.057042	0.069345	0.11643	0.311638
Grupo de Energia 3	0.0178733	0.044502	0.0479127	0.0772527	0.228985
Grupo de Energia 4	0.0149648	0.0373322	0.0370005	0.0581304	0.182891
Grupo de Energia 5	0.00993054	0.0260628	0.0280941	0.0451812	0.138238
Grupo de Energia 6	0.0119149	0.0295922	0.0265202	0.0403831	0.134038
Grupo de Energia 7	0.0108215	0.0268238	0.0231309	0.0349339	0.118178
Grupo de Energia 8	0.00998448	0.0246766	0.02062	0.0309367	0.106065
Grupo de Energia 9	0.00932048	0.0229529	0.0186776	0.0278668	0.0964763
Grupo de Energia 10	0.00812506	0.0202233	0.0167346	0.0249901	0.0861481
Grupo de Energia 11	0.00841764	0.0205218	0.0160098	0.0236237	0.0826634
Grupo de Energia 12	0.0080303	0.0194868	0.0149287	0.0219437	0.0771334
Grupo de Energia 13	0.0077158	0.0186272	0.0140379	0.0205539	0.0724805
Grupo de Energia 14	0.00745919	0.0179069	0.0132926	0.0193863	0.0685147
Grupo de Energia 15	0.00725307	0.0173063	0.0126665	0.0183986	0.0651144
Grupo de Energia 16	0.00709444	0.0168156	0.0121426	0.0175634	0.0621977
Grupo de Energia 17	0.00698464	0.0164337	0.0117123	0.0168642	0.0597152
Grupo de Energia 18	0.00693134	0.0161721	0.0113757	0.0162966	0.0576519
Grupo de Energia 19	0.00695504	0.0160664	0.0111476	0.0158747	0.056047
Grupo de Energia 20	0.00711332	0.0162213	0.0110824	0.0156591	0.0550788
