Numero de iteracoes: 24
Erro: 9.44747e-07
Tempo de Resolucao do Problema: 446.29 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
2.6	0.0559618	0.00818364	0.00640485	0.00676757	0.00731494	0.00815834	0.00613083	0.00696471	0.00819315	0.0101027	0.0132938	0.0190014	0.0112795	0.0112661	0.00920077	0.00332609	0.00103628	9.08155e-05	1.59509e-05	
2.8	0.0490265	0.00740297	0.00580323	0.00614148	0.00664942	0.00742904	0.00559022	0.00635694	0.0074842	0.0092328	0.0121483	0.0173532	0.0103867	0.0103832	0.00848187	0.00307059	0.000956604	8.38512e-05	1.47271e-05	
3	0.0430223	0.00669206	0.0052537	0.00556791	0.0060377	0.00675629	0.00509007	0.00579337	0.00682545	0.00842327	0.0110815	0.0158188	0.00953842	0.00954163	0.00779563	0.00282566	0.000880232	7.71708e-05	1.35534e-05	
3.2	0.0378103	0.00604596	0.0047529	0.00504378	0.00547704	0.00613774	0.00462904	0.00527282	0.00621592	0.00767328	0.0100928	0.0143972	0.00873874	0.00874645	0.00714652	0.00259318	0.00080775	7.08274e-05	1.24389e-05	
3.4	0.0332751	0.00545966	0.00429732	0.00456581	0.00496439	0.00557054	0.00420533	0.00479357	0.0056539	0.00698102	0.00917993	0.0130856	0.00798981	0.00800033	0.00653703	0.00237428	0.000739507	6.48524e-05	1.13892e-05	
3.6	0.0293204	0.0049283	0.00388349	0.00413068	0.00449656	0.00505161	0.00381689	0.00435352	0.00513716	0.006344	0.00833985	0.0118793	0.00729214	0.00730423	0.00596814	0.00216947	0.000675666	5.92608e-05	1.0407e-05	
3.8	0.0258653	0.00444722	0.00350805	0.00373511	0.00407032	0.00457772	0.00346153	0.00395039	0.00466325	0.00575934	0.00756883	0.010773	0.0066451	0.00665788	0.00543975	0.00197887	0.000616259	5.4056e-05	9.49274e-06	
4	0.0228413	0.00401203	0.00316777	0.00337593	0.00368252	0.00414565	0.00313701	0.00358179	0.00422951	0.00522395	0.00686284	0.0097609	0.00604727	0.0060601	0.00495098	0.00180226	0.00056122	4.92327e-05	8.64555e-06	
4.2	0.0201905	0.00361862	0.00285962	0.00305011	0.00333009	0.00375227	0.00284112	0.00324534	0.00383325	0.0047346	0.00621768	0.00883679	0.00549664	0.00550911	0.00450042	0.00163922	0.000510414	4.47795e-05	7.8634e-06	
4.4	0.0178635	0.00326318	0.00258077	0.00275481	0.00301015	0.00339451	0.00257167	0.00293868	0.0034718	0.00428807	0.00562912	0.00799449	0.00499086	0.00500268	0.0040863	0.00148918	0.000463664	4.0681e-05	7.14356e-06	
4.6	0.0158179	0.00294219	0.00232858	0.00248737	0.00271993	0.00306949	0.0023266	0.00265951	0.00314255	0.0038812	0.005093	0.00722793	0.00452735	0.00453837	0.00370663	0.00135147	0.000420759	3.6919e-05	6.48285e-06	
4.8	0.0140176	0.00265244	0.00210062	0.00224529	0.00245688	0.00277448	0.00210392	0.00240565	0.00284299	0.00351094	0.00460527	0.00653119	0.00410345	0.00411356	0.00335929	0.00122535	0.000381472	3.34737e-05	5.8778e-06	
5	0.0124312	0.00239096	0.00189464	0.0020263	0.00221861	0.00250691	0.00190176	0.00217503	0.00257071	0.00317437	0.00416208	0.00589864	0.00371642	0.0037256	0.00304211	0.00111009	0.000345569	3.03249e-05	5.32481e-06	
5.2	0.011032	0.00215505	0.0017086	0.00182829	0.00200291	0.00226438	0.00171836	0.00196569	0.00232346	0.0028687	0.00375974	0.00532492	0.00336361	0.00337185	0.00275293	0.00100492	0.000312814	2.74517e-05	4.82025e-06	
5.4	0.00979659	0.00194227	0.00154061	0.0016493	0.00180772	0.0020447	0.00155211	0.00177581	0.00209913	0.00259134	0.00339482	0.004805	0.00304241	0.00304974	0.00248964	0.000909108	0.000282973	2.48341e-05	4.36057e-06	
5.6	0.00870483	0.00175037	0.00138896	0.00148758	0.00163118	0.00184579	0.00140148	0.0016037	0.00189571	0.00233985	0.00306408	0.00433419	0.00275031	0.00275678	0.00225022	0.000821922	0.000255823	2.24521e-05	3.94229e-06	
5.8	0.00773917	0.00157732	0.00125209	0.00134148	0.00147156	0.00166578	0.00126507	0.00144777	0.00171138	0.00211196	0.0027645	0.0039081	0.00248493	0.00249061	0.00203272	0.000742674	0.000231146	2.02871e-05	3.5621e-06	
6	0.00688436	0.0014213	0.00112858	0.00120954	0.00132727	0.00150294	0.0011416	0.00130658	0.00154443	0.00190556	0.00249331	0.00352269	0.00224404	0.00224898	0.0018353	0.000670705	0.000208737	1.83209e-05	3.21684e-06	
6.2	0.0061271	0.00128063	0.00101714	0.0010904	0.00119688	0.00135566	0.00102988	0.00117877	0.00139329	0.00171872	0.00224791	0.00317422	0.00202552	0.00202978	0.00165623	0.000605397	0.000188404	1.65367e-05	2.90354e-06	
6.4	0.00545578	0.0011538	0.000916585	0.000982826	0.00107907	0.00122249	0.000928808	0.00106312	0.00125649	0.00154964	0.00202594	0.00285925	0.00182741	0.00183104	0.0014939	0.000546168	0.000169964	1.49185e-05	2.61941e-06	
6.6	0.00486024	0.00103945	0.000825867	0.000885711	0.000972635	0.0011021	0.000837398	0.000958489	0.00113272	0.00139667	0.0018252	0.00257462	0.00164786	0.00165093	0.0013468	0.000492475	0.000153249	1.34517e-05	2.36184e-06	
6.8	0.00433159	0.000936346	0.000744018	0.000798035	0.000876482	0.000993278	0.000754733	0.000863845	0.00102075	0.00125829	0.0016437	0.00231743	0.00148518	0.00148774	0.00121354	0.000443813	0.000138101	1.21223e-05	2.12841e-06	
7	0.00386202	0.000843371	0.000670164	0.000718877	0.000789616	0.000894902	0.000679976	0.000778234	0.000919456	0.00113312	0.00147957	0.00208503	0.0013378	0.00133989	0.00109281	0.000399713	0.000124374	1.09175e-05	1.91687e-06	
7.2	0.00344469	0.000759514	0.000603514	0.000647398	0.00071113	0.000805964	0.000612365	0.000700786	0.000827808	0.00101988	0.00133115	0.00187497	0.00120426	0.00120591	0.000983424	0.00035974	0.000111933	9.82546e-06	1.72512e-06	
7.4	0.00307357	0.000683863	0.000543351	0.000582838	0.000640198	0.000725538	0.0005512	0.000630705	0.000744866	0.000917406	0.00119687	0.00168504	0.00108322	0.00108446	0.000884262	0.000323492	0.00010065	8.83516e-06	1.55124e-06	
7.6	0.00274337	0.000615591	0.000489023	0.000524505	0.000576068	0.000652779	0.000495844	0.000567261	0.000669767	0.00082462	0.00107532	0.00151318	0.000973422	0.000974269	0.000794297	0.000290592	9.04107e-05	7.93632e-06	1.39343e-06	
7.8	0.00244941	0.000553948	0.000439939	0.00047177	0.000518053	0.000586916	0.000445711	0.000509785	0.000601717	0.000740537	0.000965189	0.00135751	0.000873721	0.000874183	0.000712568	0.000260691	8.11047e-05	7.11939e-06	1.24999e-06	
8	0.00218758	0.000498254	0.000395561	0.000424059	0.000465527	0.00052724	0.000400264	0.000457662	0.000539986	0.000664251	0.000865274	0.00121631	0.000783041	0.000783108	0.000638178	0.000233462	7.26298e-05	6.37535e-06	1.11935e-06	
8.2	0.00195425	0.00044789	0.000355398	0.000380845	0.000417914	0.000473101	0.000359007	0.000410321	0.000483898	0.000594918	0.000774455	0.00108796	0.000700372	0.00070002	0.000570277	0.000208591	6.48889e-05	5.69568e-06	1.00002e-06	
8.4	0.00174619	0.000402288	0.000318998	0.000341646	0.000374681	0.000423893	0.00032148	0.000367234	0.000432821	0.000531753	0.000691687	0.000970942	0.000624759	0.000623944	0.000508054	0.000185779	5.77882e-05	5.07213e-06	8.90544e-07	
8.6	0.00156056	0.000360926	0.000285944	0.00030601	0.000335333	0.000379053	0.000287251	0.000327903	0.000386162	0.000474009	0.000615976	0.000863826	0.000555283	0.000553936	0.000450714	0.000164731	5.12348e-05	4.49652e-06	7.89486e-07	
8.8	0.00139483	0.000323316	0.000255844	0.000273514	0.0002994	0.000338043	0.000255906	0.000291849	0.000343347	0.000420971	0.000546363	0.000765209	0.000491038	0.000489058	0.000397456	0.000145143	4.51336e-05	3.96042e-06	6.95367e-07	
9	0.00124676	0.00028899	0.000228321	0.000243748	0.000266424	0.000300334	0.000227038	0.0002586	0.00030381	0.000371923	0.000481885	0.000673682	0.000431102	0.000428345	0.000347443	0.000126692	3.93809e-05	3.45462e-06	6.06571e-07	
9.2	0.00111433	0.000257486	0.000202998	0.000216298	0.00023594	0.000265389	0.00020023	0.000227668	0.000266958	0.000326115	0.00042153	0.00058774	0.000374479	0.000370743	0.000299736	0.000109004	3.38546e-05	2.96812e-06	5.21171e-07	
9.4	0.000995732	0.00022831	0.000179465	0.000190711	0.000207436	0.000232604	0.000175008	0.000198498	0.000232121	0.000282692	0.00036413	0.000505636	0.000319998	0.000315003	0.000253195	9.1605e-05	2.83929e-05	2.48597e-06	4.36545e-07	
9.6	0.000889278	0.000200862	0.000157219	0.000166419	0.000180256	0.000201205	0.000150762	0.000170368	0.000198412	0.000240519	0.000308123	0.000424997	0.000266075	0.000259416	0.000206218	7.38046e-05	2.27426e-05	1.98349e-06	3.48345e-07	
9.8	0.000793295	0.000174193	0.000135444	0.00014249	0.000153314	0.000169883	0.000126445	0.000142031	0.000164293	0.000197601	0.000250744	0.000341576	0.000209878	0.000200926	0.000155895	5.4305e-05	1.63887e-05	1.40614e-06	2.46459e-07	
10	0.000704887	0.00014431	0.000110654	0.000114893	0.000121851	0.000132863	9.74111e-05	0.000107918	0.000122856	0.000144943	0.000179409	0.000235843	0.000138362	0.000125321	8.85581e-05	2.69551e-05	6.77609e-06	4.69363e-07	6.88474e-08	
