Numero de iteracoes: 12
Erro: 9.4958e-07
Tempo de Resolucao do Problema: 889.744 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
5.75	0.2206	0.00466755	0.00242227	0.00149204	0.00144238	0.000749678	0.000567191	0.000445098	0.000359155	0.000356821	0.000251417	0.000213928	0.00018458	0.000161086	0.000141954	0.000126152	0.000112939	0.000101772	9.22436e-05	8.40446e-05	
6	0.211738	0.00459158	0.0023661	0.00145003	0.00140668	0.000724439	0.000546994	0.000428659	0.000345574	0.000343384	0.000241719	0.000205642	0.000177428	0.000154856	0.000136485	0.000121317	0.000108635	9.79183e-05	8.87738e-05	8.09045e-05	
6.25	0.20335	0.00451231	0.0023094	0.00140842	0.00137083	0.000699959	0.000527526	0.000412868	0.000332545	0.000330485	0.000232377	0.000197632	0.000170479	0.000148769	0.000131106	0.000116526	0.000104339	9.40406e-05	8.5254e-05	7.7693e-05	
6.5	0.195398	0.00443016	0.00225231	0.00136724	0.00133487	0.000676177	0.000508747	0.000397725	0.000320113	0.000318142	0.000223542	0.000190091	0.00016397	0.000143094	0.000126116	0.000112104	0.000100393	9.04977e-05	8.20548e-05	7.47891e-05	
6.75	0.187849	0.00434547	0.00219492	0.00132647	0.00129884	0.000653089	0.000490659	0.000383228	0.000308265	0.00030635	0.00021516	0.000182943	0.000157796	0.000137706	0.000121368	0.000107886	9.66185e-05	8.70974e-05	7.89736e-05	7.1982e-05	
7	0.180673	0.0042585	0.00213727	0.00128603	0.00126271	0.000630363	0.000472871	0.000368959	0.000296583	0.000294721	0.000206853	0.000175845	0.000151656	0.000132339	0.000116635	0.000103679	9.28529e-05	8.37057e-05	7.59013e-05	6.91849e-05	
7.25	0.173843	0.00416934	0.00207934	0.00124599	0.00122648	0.000608374	0.000455845	0.000355433	0.000285604	0.000283736	0.000199153	0.000169304	0.000146025	0.000127438	0.000112329	9.9864e-05	8.94471e-05	8.06455e-05	7.31354e-05	6.66718e-05	
7.5	0.167335	0.00407789	0.00202064	0.00120549	0.00118959	0.000585829	0.00043824	0.000341305	0.000274012	0.000272169	0.000190834	0.000162159	0.000139811	0.000121975	0.000107483	9.55316e-05	8.55469e-05	7.71129e-05	6.99182e-05	6.37275e-05	
7.75	0.161123	0.00398356	0.00196184	0.0011658	0.00115285	0.000564459	0.000421797	0.000328291	0.000263471	0.000261559	0.000183448	0.000155889	0.000134416	0.000117284	0.000103364	9.18861e-05	8.22975e-05	7.41983e-05	6.72895e-05	6.13449e-05	
8	0.15518	0.00387712	0.00189424	0.00111901	0.00110941	0.000537503	0.000400367	0.000310737	0.000248747	0.000246906	0.000172375	0.000146164	0.000125766	0.000109511	9.63209e-05	8.54558e-05	7.63896e-05	6.87401e-05	6.22218e-05	5.66192e-05	
8.25	0.145772	0.00365487	0.0017536	0.00102091	0.00101922	0.000479606	0.000353859	0.000272292	0.000216253	0.000215174	0.000147716	0.000124433	0.000106398	9.20922e-05	8.05345e-05	7.10553e-05	6.31789e-05	5.65605e-05	5.09433e-05	4.61339e-05	
8.5	0.137088	0.00347023	0.00164377	0.000948703	0.000951195	0.000441665	0.000325004	0.000249691	0.000198143	0.000197006	0.000135337	0.000114077	9.76354e-05	8.46098e-05	7.40975e-05	6.54831e-05	5.833e-05	5.23223e-05	4.72251e-05	4.28617e-05	
8.75	0.129033	0.0032971	0.0015423	0.000882703	0.000888511	0.000407289	0.000298877	0.00022918	0.000181621	0.000180479	0.000123827	0.000104324	8.92529e-05	7.7321e-05	6.76959e-05	5.98107e-05	5.3264e-05	4.7766e-05	4.31008e-05	3.91067e-05	
9	0.121546	0.00313629	0.00145163	0.000825771	0.000833514	0.000379429	0.000278298	0.000213455	0.000169279	0.000168012	0.000115646	9.75576e-05	8.35767e-05	7.25037e-05	6.35667e-05	5.62409e-05	5.01546e-05	4.50396e-05	4.06962e-05	3.69747e-05	
9.25	0.114574	0.00298484	0.0013677	0.000773498	0.000782778	0.000353787	0.000259239	0.000198754	0.000157602	0.000156306	0.000107665	9.08361e-05	7.78254e-05	6.75171e-05	5.91939e-05	5.23682e-05	4.66947e-05	4.19244e-05	3.78718e-05	3.4398e-05	
9.5	0.108072	0.00284178	0.00129033	0.00072637	0.000736509	0.00033155	0.000243003	0.000186436	0.00014797	0.000146606	0.000101278	8.55359e-05	7.33573e-05	6.37015e-05	5.58997e-05	4.94974e-05	4.41724e-05	3.96924e-05	3.58843e-05	3.26184e-05	
9.75	0.102	0.00270619	0.00121829	0.000682882	0.000693627	0.000310968	0.000227864	0.000174833	0.000138783	0.000137425	9.50065e-05	8.02477e-05	6.88236e-05	5.97618e-05	5.24367e-05	4.6423e-05	4.14194e-05	3.72083e-05	3.36278e-05	3.05562e-05	
10	0.0963225	0.00257743	0.00115112	0.000642895	0.000653907	0.000292451	0.000214385	0.000164603	0.000130763	0.000129389	8.96433e-05	7.57721e-05	6.50283e-05	5.65013e-05	4.96051e-05	4.39409e-05	3.92263e-05	3.5257e-05	3.18811e-05	2.89842e-05	
10.25	0.0910085	0.00245496	0.00108823	0.000605789	0.00061689	0.000275268	0.000201812	0.000154986	0.000123152	0.000121807	8.44399e-05	7.1377e-05	6.12544e-05	5.32172e-05	4.67148e-05	4.13725e-05	3.69248e-05	3.31795e-05	2.99934e-05	2.72591e-05	
10.5	0.0860294	0.00233833	0.00102922	0.000571277	0.000582302	0.000259428	0.000190269	0.000146197	0.000116231	0.000114902	7.97687e-05	6.74598e-05	5.79176e-05	5.03385e-05	4.42049e-05	3.91644e-05	3.4967e-05	3.14319e-05	2.84242e-05	2.58428e-05	
10.75	0.0813594	0.00222713	0.000973734	0.000539104	0.000549918	0.000244729	0.000179543	0.000138002	0.000109745	0.000108453	7.53354e-05	6.37146e-05	5.47018e-05	4.75408e-05	4.1744e-05	3.6979e-05	3.30104e-05	2.96673e-05	2.68226e-05	2.43807e-05	
11	0.0769756	0.00212096	0.000921347	0.000508843	0.00051939	0.000230857	0.000169401	0.000130244	0.000103606	0.000102346	7.11547e-05	6.01943e-05	5.1692e-05	4.49355e-05	3.94654e-05	3.49687e-05	3.12231e-05	2.80678e-05	2.53829e-05	2.3078e-05	
11.25	0.0728567	0.00201946	0.000871958	0.000480595	0.000490738	0.000218058	0.000160076	0.000123125	9.79782e-05	9.67471e-05	6.73181e-05	5.69586e-05	4.89193e-05	4.25287e-05	3.73535e-05	3.30982e-05	2.95529e-05	2.65658e-05	2.40234e-05	2.18406e-05	
11.5	0.0689833	0.00192191	0.000824623	0.000453383	0.000463168	0.000205467	0.000150808	0.000115985	9.2288e-05	9.10922e-05	6.33944e-05	5.36367e-05	4.60648e-05	4.00463e-05	3.5173e-05	3.11663e-05	2.78287e-05	2.50168e-05	2.26239e-05	2.05696e-05	
11.75	0.0653371	0.00182864	0.000780178	0.000428188	0.000437445	0.000194066	0.000142501	0.000109645	8.72814e-05	8.60923e-05	5.9998e-05	5.07828e-05	4.36299e-05	3.79432e-05	3.33376e-05	2.95503e-05	2.63949e-05	2.37361e-05	2.1473e-05	1.95298e-05	
12	0.0618957	0.0017338	0.000733777	0.000400938	0.000409912	0.000180688	0.000132372	0.000101626	8.07238e-05	7.95863e-05	5.52525e-05	4.66758e-05	4.00256e-05	3.47446e-05	3.04726e-05	2.69637e-05	2.40436e-05	2.15858e-05	1.94963e-05	1.77041e-05	
12.25	0.0569156	0.0015734	0.000652194	0.00035102	0.000360879	0.000154509	0.000112049	8.52098e-05	6.70806e-05	6.63168e-05	4.5154e-05	3.78547e-05	3.22256e-05	2.77794e-05	2.42018e-05	2.12786e-05	1.88581e-05	1.68308e-05	1.51156e-05	1.36512e-05	
12.5	0.0523919	0.00144002	0.000589235	0.000315205	0.000324517	0.000138198	0.000100224	7.62825e-05	6.01451e-05	5.93575e-05	4.0669e-05	3.41973e-05	2.92091e-05	2.52698e-05	2.21e-05	1.95089e-05	1.73622e-05	1.55627e-05	1.40385e-05	1.27357e-05	
12.75	0.048264	0.00131932	0.000533323	0.000283712	0.000292371	0.000123858	8.9757e-05	6.8289e-05	5.38311e-05	5.30771e-05	3.63808e-05	3.05872e-05	2.6119e-05	2.25881e-05	1.97446e-05	1.74184e-05	1.54895e-05	1.38711e-05	1.2499e-05	1.13252e-05	
13	0.0444928	0.00121182	0.000485499	0.0002577	0.000265426	0.000112698	8.18296e-05	6.23908e-05	4.92907e-05	4.85276e-05	3.34554e-05	2.81902e-05	2.41243e-05	2.09072e-05	1.83132e-05	1.61885e-05	1.44246e-05	1.29431e-05	1.16858e-05	1.06091e-05	
13.25	0.0410427	0.00111425	0.000442671	0.000234429	0.000241345	0.000102517	7.44797e-05	5.68136e-05	4.48983e-05	4.41766e-05	3.04703e-05	2.56691e-05	2.19576e-05	1.90182e-05	1.66463e-05	1.47022e-05	1.30873e-05	1.17303e-05	1.05782e-05	9.59128e-06	
13.5	0.037883	0.00102586	0.000404879	0.000214317	0.000220371	9.4007e-05	6.84263e-05	5.2288e-05	4.13888e-05	4.06874e-05	2.81678e-05	2.37618e-05	2.03528e-05	1.7651e-05	1.54694e-05	1.36803e-05	1.21934e-05	1.09436e-05	9.88211e-06	8.97255e-06	
13.75	0.034986	0.000945311	0.000370838	0.000196171	0.000201507	8.61437e-05	6.27401e-05	4.79583e-05	3.79647e-05	3.73132e-05	2.58234e-05	2.17744e-05	1.86394e-05	1.61536e-05	1.41455e-05	1.24982e-05	1.11289e-05	9.97753e-06	8.99961e-06	8.16156e-06	
14	0.0323276	0.000871811	0.00034031	0.000180084	0.000184725	7.93076e-05	5.7846e-05	4.42728e-05	3.50857e-05	3.44658e-05	2.39106e-05	2.01804e-05	1.7291e-05	1.49992e-05	1.31475e-05	1.16282e-05	1.03651e-05	9.30308e-06	8.40095e-06	7.62781e-06	
14.25	0.0298859	0.000804567	0.000312671	0.000165496	0.000169554	7.29827e-05	5.32563e-05	4.07658e-05	3.23037e-05	3.17323e-05	2.1999e-05	1.85577e-05	1.58911e-05	1.37752e-05	1.20653e-05	1.0662e-05	9.49518e-06	8.51389e-06	7.68025e-06	6.96571e-06	
14.5	0.0276414	0.000742944	0.000287626	0.000152339	0.000155865	6.73336e-05	4.9185e-05	3.76815e-05	2.9882e-05	2.93437e-05	2.03775e-05	1.7202e-05	1.4741e-05	1.27881e-05	1.12099e-05	9.91475e-06	8.8379e-06	7.93233e-06	7.16308e-06	6.5038e-06	
14.75	0.0255766	0.000686388	0.000264857	0.000140378	0.000143445	6.21341e-05	4.54034e-05	3.47874e-05	2.75842e-05	2.70882e-05	1.87988e-05	1.58624e-05	1.3586e-05	1.1779e-05	1.03183e-05	9.11935e-06	8.12224e-06	7.28354e-06	6.57094e-06	5.96009e-06	
15	0.0236758	0.000634354	0.000244031	0.000129423	0.00013209	5.73719e-05	4.1951e-05	3.21595e-05	2.55127e-05	2.50475e-05	1.74036e-05	1.4693e-05	1.25916e-05	1.09237e-05	9.57557e-06	8.46917e-06	7.54918e-06	6.77549e-06	6.11824e-06	5.55494e-06	
15.25	0.0219247	0.000586491	0.000225064	0.000119477	0.000121782	5.3041e-05	3.88005e-05	2.97502e-05	2.36025e-05	2.31711e-05	1.60965e-05	1.35862e-05	1.16393e-05	1.00936e-05	8.84366e-06	7.81751e-06	6.96393e-06	6.24583e-06	5.6356e-06	5.11241e-06	
