Numero de iteracoes: 24
Erro: 9.44707e-07
Tempo de Resolucao do Problema: 6449.18 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
0.685714	0.231361	0.0190962	0.0145494	0.014974	0.0157235	0.0170022	0.0124593	0.0138728	0.0160273	0.01948	0.0254178	0.0361854	0.0178433	0.0172767	0.0137712	0.00475777	0.00147727	0.000128422	2.25796e-05	
0.714286	0.225635	0.0189346	0.0144358	0.0148668	0.0156223	0.0169063	0.0123974	0.0138117	0.0159653	0.019414	0.025342	0.0360928	0.0179023	0.0173547	0.0138507	0.00479441	0.00148921	0.000129513	2.27706e-05	
0.742857	0.220101	0.0187683	0.0143183	0.0147552	0.0155161	0.0168045	0.0123309	0.0137451	0.0158966	0.0193396	0.0252547	0.0359828	0.0179491	0.0174203	0.0139194	0.00482694	0.00149981	0.000130486	2.29408e-05	
0.771429	0.21475	0.018598	0.0141973	0.0146397	0.0154054	0.0166973	0.0122602	0.0136735	0.0158218	0.0192574	0.0251567	0.0358565	0.0179845	0.0174739	0.0139779	0.00485556	0.00150915	0.000131345	2.30911e-05	
0.8	0.209573	0.018424	0.0140732	0.0145207	0.0152907	0.0165853	0.0121857	0.0135974	0.0157415	0.019168	0.0250488	0.0357152	0.0180089	0.0175162	0.0140266	0.00488044	0.00151729	0.000132097	2.32225e-05	
0.828571	0.204561	0.018247	0.0139465	0.0143986	0.0151722	0.0164689	0.0121076	0.013517	0.0156559	0.019072	0.0249317	0.0355599	0.0180231	0.0175479	0.014066	0.00490176	0.00152428	0.000132747	2.33359e-05	
0.857143	0.199706	0.0180673	0.0138174	0.0142737	0.0150505	0.0163485	0.0120263	0.0134329	0.0155657	0.0189699	0.0248063	0.0353918	0.0180275	0.0175694	0.0140965	0.00491968	0.00153018	0.0001333	2.34323e-05	
0.885714	0.195002	0.0178854	0.0136863	0.0141464	0.0149259	0.0162245	0.011942	0.0133452	0.0154711	0.0188621	0.024673	0.0352118	0.0180226	0.0175812	0.0141186	0.00493436	0.00153503	0.000133759	2.35125e-05	
0.914286	0.190442	0.0177015	0.0135534	0.014017	0.0147987	0.0160972	0.0118551	0.0132543	0.0153725	0.0187491	0.0245325	0.0350207	0.018009	0.0175838	0.0141327	0.00494595	0.00153891	0.000134131	2.35771e-05	
0.942857	0.186019	0.017516	0.0134189	0.0138857	0.0146691	0.0159669	0.0117658	0.0131605	0.0152703	0.0186314	0.0243853	0.0348194	0.0179871	0.0175777	0.0141392	0.0049546	0.00154184	0.000134419	2.36271e-05	
0.971429	0.181728	0.0173293	0.0132832	0.0137528	0.0145375	0.0158341	0.0116743	0.013064	0.0151647	0.0185092	0.024232	0.0346086	0.0179573	0.0175634	0.0141385	0.00496045	0.00154387	0.000134627	2.36631e-05	
1	0.177563	0.0171415	0.0131464	0.0136184	0.0144041	0.0156989	0.0115809	0.012965	0.015056	0.018383	0.024073	0.0343891	0.0179201	0.0175412	0.0141308	0.00496363	0.00154505	0.00013476	2.36857e-05	
1.02857	0.173519	0.016953	0.0130088	0.0134829	0.0142691	0.0155616	0.0114856	0.0128639	0.0149445	0.0182531	0.0239089	0.0341616	0.0178759	0.0175115	0.0141167	0.00496426	0.00154543	0.00013482	2.36957e-05	
1.05714	0.169591	0.0167639	0.0128705	0.0133464	0.0141327	0.0154224	0.0113888	0.0127608	0.0148304	0.0181198	0.0237399	0.0339267	0.0178251	0.0174748	0.0140963	0.00496247	0.00154503	0.000134811	2.36937e-05	
1.08571	0.165774	0.0165744	0.0127316	0.0132091	0.0139952	0.0152817	0.0112905	0.0126558	0.014714	0.0179834	0.0235665	0.0336849	0.0177679	0.0174314	0.0140701	0.00495839	0.0015439	0.000134738	2.36802e-05	
