Numero de iteracoes: 24
Erro: 9.44724e-07
Tempo de Resolucao do Problema: 608.373 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19
0.285714	0.339896	0.0203622	0.0153394	0.0156111	0.0161869	0.0172609	0.0124973	0.0137754	0.0157565	0.0189683	0.024529	0.0345503	0.0152609	0.0144073	0.0111395	0.00367843	0.00112293	9.61453e-05	1.69085e-05	
0.314286	0.329594	0.0203852	0.0153708	0.0156574	0.0162519	0.0173508	0.0125755	0.013874	0.0158839	0.0191393	0.0247736	0.0349376	0.0155899	0.0147563	0.0114493	0.0038002	0.00116334	9.98483e-05	1.75623e-05	
0.342857	0.319851	0.0203797	0.0153805	0.0156815	0.0162938	0.0174156	0.0126354	0.0139521	0.0159874	0.0192809	0.0249789	0.0352668	0.0158906	0.0150774	0.0117356	0.00391349	0.00120082	0.000103274	1.8166e-05	
0.371429	0.310603	0.0203501	0.0153719	0.0156866	0.0163156	0.0174586	0.012679	0.0140121	0.0160696	0.0193962	0.025149	0.0355435	0.0161648	0.0153725	0.012	0.00401881	0.00123557	0.000106443	1.87237e-05	
0.4	0.301799	0.0202999	0.0153473	0.0156753	0.0163199	0.0174822	0.0127084	0.0140559	0.0161328	0.019488	0.0252874	0.0357728	0.0164145	0.0156431	0.0122439	0.00411663	0.00126776	0.000109374	1.92391e-05	
0.428571	0.293397	0.0202318	0.015309	0.0156494	0.0163086	0.0174888	0.0127249	0.0140851	0.0161789	0.0195583	0.0253969	0.0359589	0.0166413	0.0158908	0.0124684	0.00420737	0.00129756	0.000112084	1.97152e-05	
0.457143	0.285359	0.0201483	0.0152585	0.0156108	0.0162835	0.01748	0.0127299	0.0141012	0.0162094	0.0196092	0.0254801	0.0361056	0.0168464	0.016117	0.0126747	0.0042914	0.0013251	0.000114587	2.01545e-05	
0.485714	0.277657	0.0200511	0.0151974	0.0155608	0.0162462	0.0174574	0.0127245	0.0141053	0.0162258	0.0196423	0.0255392	0.0362162	0.0170313	0.0163229	0.0128637	0.00436906	0.00135051	0.000116895	2.05595e-05	
0.514286	0.270265	0.019942	0.0151267	0.0155007	0.0161977	0.0174223	0.0127095	0.0140986	0.0162292	0.0196592	0.0255763	0.0362937	0.0171971	0.0165096	0.0130364	0.00444068	0.00137391	0.00011902	2.09322e-05	
0.542857	0.26316	0.0198223	0.0150476	0.0154315	0.0161393	0.0173759	0.0126859	0.0140819	0.0162207	0.0196611	0.0255931	0.0363406	0.0173449	0.0166781	0.0131937	0.00450655	0.00139541	0.000120972	2.12745e-05	
0.571429	0.256324	0.0196933	0.014961	0.0153542	0.0160719	0.0173192	0.0126545	0.0140562	0.0162013	0.0196493	0.0255912	0.0363595	0.0174758	0.0168295	0.0133363	0.00456695	0.0014151	0.00012276	2.1588e-05	
0.6	0.24974	0.019556	0.0148677	0.0152695	0.0159963	0.0172531	0.0126158	0.0140221	0.0161719	0.0196248	0.0255722	0.0363525	0.0175907	0.0169647	0.013465	0.00462213	0.00143308	0.000124394	2.18744e-05	
0.628571	0.243392	0.0194114	0.0147684	0.0151782	0.0159133	0.0171785	0.0125706	0.0139804	0.0161334	0.0195887	0.0255372	0.0363215	0.0176904	0.0170844	0.0135804	0.00467234	0.00144944	0.000125882	2.2135e-05	
0.657143	0.237267	0.0192602	0.0146637	0.0150811	0.0158236	0.0170962	0.0125193	0.0139316	0.0160863	0.0195418	0.0254876	0.0362684	0.0177757	0.0171895	0.0136833	0.00471782	0.00146425	0.000127231	2.23712e-05	
0.685714	0.231353	0.0191032	0.0145541	0.0149785	0.0157279	0.0170067	0.0124626	0.0138764	0.0160315	0.0194851	0.0254244	0.0361949	0.0178476	0.0172807	0.0137743	0.00475879	0.00147758	0.000128449	2.25843e-05	
0.714286	0.225638	0.0189411	0.0144403	0.0148712	0.0156267	0.0169109	0.0124007	0.0138153	0.0159695	0.0194192	0.0253487	0.0361024	0.0179066	0.0173588	0.0138538	0.00479544	0.00148952	0.000129541	2.27754e-05	
0.742857	0.220114	0.0187744	0.0143226	0.0147595	0.0155205	0.0168091	0.0123343	0.0137488	0.0159009	0.0193448	0.0252615	0.0359923	0.0179535	0.0174243	0.0139226	0.00482799	0.00150014	0.000130514	2.29457e-05	
0.771429	0.214769	0.0186038	0.0142015	0.014644	0.0154098	0.016702	0.0122636	0.0136773	0.0158261	0.0192627	0.0251635	0.035866	0.0179888	0.017478	0.0139811	0.00485662	0.00150948	0.000131374	2.3096e-05	
0.8	0.209597	0.0184297	0.0140775	0.014525	0.0152951	0.01659	0.0121891	0.0136012	0.0157458	0.0191733	0.0250556	0.0357247	0.0180133	0.0175204	0.0140298	0.00488151	0.00151762	0.000132126	2.32275e-05	
0.828571	0.204588	0.0182526	0.0139507	0.0144029	0.0151767	0.0164737	0.012111	0.0135209	0.0156603	0.0190773	0.0249386	0.0355694	0.0180275	0.017552	0.0140692	0.00490284	0.00152461	0.000132776	2.33411e-05	
0.857143	0.199735	0.0180729	0.0138216	0.014278	0.015055	0.0163533	0.0120297	0.0134367	0.0155701	0.0189752	0.0248131	0.0354012	0.0180319	0.0175735	0.0140997	0.00492077	0.00153051	0.000133329	2.34375e-05	
0.885714	0.195032	0.0178909	0.0136905	0.0141507	0.0149304	0.0162293	0.0119455	0.013349	0.0154755	0.0188674	0.0246797	0.0352211	0.018027	0.0175853	0.0141219	0.00493546	0.00153538	0.000133789	2.35177e-05	
0.914286	0.190472	0.017707	0.0135576	0.0140213	0.0148031	0.016102	0.0118586	0.0132581	0.0153769	0.0187544	0.0245392	0.0350299	0.0180134	0.017588	0.014136	0.00494706	0.00153925	0.000134161	2.35824e-05	
0.942857	0.186048	0.0175215	0.0134231	0.01389	0.0146736	0.0159717	0.0117693	0.0131643	0.0152746	0.0186366	0.0243919	0.0348285	0.0179915	0.0175819	0.0141425	0.00495571	0.00154218	0.000134449	2.36324e-05	
0.971429	0.181756	0.0173348	0.0132874	0.0137571	0.014542	0.0158389	0.0116778	0.0130677	0.0151689	0.0185144	0.0242385	0.0346176	0.0179617	0.0175675	0.0141417	0.00496156	0.00154422	0.000134657	2.36683e-05	
1	0.177589	0.017147	0.0131506	0.0136227	0.0144085	0.0157036	0.0115843	0.0129688	0.0150602	0.0183881	0.0240795	0.034398	0.0179245	0.0175453	0.0141341	0.00496474	0.0015454	0.00013479	2.3691e-05	
1.02857	0.173543	0.0169584	0.013013	0.0134872	0.0142735	0.0155663	0.011489	0.0128676	0.0149486	0.0182581	0.0239152	0.0341703	0.0178803	0.0175156	0.0141199	0.00496538	0.00154577	0.00013485	2.3701e-05	
1.05714	0.169613	0.0167693	0.0128746	0.0133507	0.0141371	0.0154271	0.0113921	0.0127644	0.0148345	0.0181247	0.0237461	0.0339353	0.0178294	0.0174789	0.0140996	0.00496359	0.00154537	0.000134842	2.3699e-05	
1.08571	0.165795	0.0165799	0.0127357	0.0132133	0.0139995	0.0152862	0.0112938	0.0126594	0.0147181	0.0179882	0.0235726	0.0336934	0.0177722	0.0174355	0.0140733	0.0049595	0.00154424	0.000134768	2.36855e-05	
1.11429	0.162083	0.0163902	0.0125964	0.0130753	0.013861	0.015144	0.0111942	0.0125528	0.0145995	0.0178489	0.0233951	0.0334452	0.0177091	0.0173857	0.0140415	0.00495322	0.00154242	0.000134632	2.36612e-05	
1.14286	0.158475	0.0162006	0.0124569	0.0129368	0.0137216	0.0150004	0.0110935	0.0124447	0.014479	0.0177069	0.023214	0.0331913	0.0176403	0.0173299	0.0140043	0.00494486	0.00153993	0.000134438	2.36265e-05	
1.17143	0.154966	0.0160112	0.0123173	0.012798	0.0135815	0.0148559	0.0109918	0.0123353	0.0143568	0.0175627	0.0230294	0.0329322	0.0175663	0.0172684	0.0139622	0.00493452	0.00153681	0.000134188	2.3582e-05	
1.2	0.151553	0.0158221	0.0121777	0.0126589	0.013441	0.0147104	0.0108892	0.0122247	0.014233	0.0174163	0.0228419	0.0326682	0.0174873	0.0172016	0.0139152	0.0049223	0.0015331	0.000133884	2.35282e-05	
1.22857	0.148231	0.0156334	0.0120382	0.0125197	0.0133	0.0145642	0.0107859	0.0121132	0.0141079	0.017268	0.0226515	0.0324	0.0174036	0.0171296	0.0138638	0.0049083	0.00152883	0.000133531	2.34656e-05	
1.25714	0.144999	0.0154454	0.0118989	0.0123805	0.0131588	0.0144174	0.0106819	0.0120008	0.0139816	0.017118	0.0224587	0.0321278	0.0173154	0.0170529	0.0138081	0.0048926	0.00152402	0.000133129	2.33946e-05	
1.28571	0.141852	0.015258	0.0117599	0.0122415	0.0130174	0.0142701	0.0105775	0.0118876	0.0138542	0.0169665	0.0222637	0.031852	0.0172231	0.0169716	0.0137484	0.00487531	0.0015187	0.000132683	2.33157e-05	
1.31429	0.138788	0.0150714	0.0116214	0.0121026	0.0128761	0.0141226	0.0104726	0.0117738	0.0137258	0.0168136	0.0220667	0.0315731	0.0171269	0.0168861	0.0136849	0.0048565	0.0015129	0.000132193	2.32293e-05	
1.34286	0.135804	0.0148858	0.0114833	0.011964	0.0127348	0.0139748	0.0103674	0.0116594	0.0135967	0.0166596	0.0218679	0.0312914	0.017027	0.0167965	0.0136178	0.00483625	0.00150665	0.000131664	2.31358e-05	
1.37143	0.132897	0.0147011	0.0113458	0.0118258	0.0125936	0.0138269	0.0102619	0.0115446	0.0134669	0.0165045	0.0216676	0.0310071	0.0169236	0.0167031	0.0135473	0.00481465	0.00149997	0.000131095	2.30356e-05	
1.4	0.130065	0.0145174	0.0112089	0.0116881	0.0124527	0.013679	0.0101563	0.0114295	0.0133365	0.0163486	0.0214659	0.0307206	0.0168171	0.0166062	0.0134736	0.00479176	0.00149288	0.000130491	2.29291e-05	
1.42857	0.127305	0.0143349	0.0110727	0.0115508	0.0123121	0.0135312	0.0100505	0.0113141	0.0132057	0.0161919	0.021263	0.0304322	0.0167075	0.0165059	0.0133969	0.00476766	0.00148542	0.000129853	2.28166e-05	
1.45714	0.124615	0.0141536	0.0109372	0.0114142	0.0121719	0.0133836	0.00994479	0.0111986	0.0130745	0.0160347	0.0210592	0.0301422	0.0165951	0.0164025	0.0133174	0.00474242	0.00147759	0.000129182	2.26984e-05	
1.48571	0.121992	0.0139735	0.0108025	0.0112782	0.0120322	0.0132362	0.00983909	0.0110829	0.012943	0.0158769	0.0208546	0.0298507	0.01648	0.0162961	0.0132353	0.0047161	0.00146942	0.000128481	2.25749e-05	
1.51429	0.119435	0.0137948	0.0106686	0.0111428	0.011893	0.0130892	0.00973349	0.0109673	0.0128114	0.0157188	0.0206494	0.0295581	0.0163625	0.016187	0.0131507	0.00468877	0.00146093	0.000127752	2.24464e-05	
1.54286	0.116941	0.0136174	0.0105357	0.0110083	0.0117545	0.0129426	0.00962805	0.0108517	0.0126797	0.0155604	0.0204436	0.0292646	0.0162428	0.0160753	0.0130637	0.00466049	0.00145214	0.000126996	2.23132e-05	
1.57143	0.114508	0.0134415	0.0104036	0.0108745	0.0116165	0.0127965	0.00952283	0.0107362	0.012548	0.0154019	0.0202375	0.0289703	0.0161209	0.0159612	0.0129746	0.00463131	0.00144307	0.000126214	2.21756e-05	
1.6	0.112135	0.013267	0.0102725	0.0107416	0.0114793	0.0126509	0.00941787	0.0106209	0.0124164	0.0152433	0.0200311	0.0286756	0.0159971	0.015845	0.0128835	0.0046013	0.00143374	0.000125409	2.20339e-05	
1.62857	0.109819	0.0130939	0.0101425	0.0106095	0.0113428	0.012506	0.00931323	0.0105058	0.0122849	0.0150847	0.0198247	0.0283806	0.0158715	0.0157266	0.0127905	0.00457051	0.00142416	0.000124582	2.18883e-05	
1.65714	0.107559	0.0129224	0.0100134	0.0104783	0.0112071	0.0123617	0.00920895	0.010391	0.0121536	0.0149263	0.0196183	0.0280854	0.0157443	0.0156063	0.0126957	0.00453899	0.00141435	0.000123734	2.17391e-05	
1.68571	0.105354	0.0127524	0.00988534	0.0103481	0.0110722	0.0122181	0.00910506	0.0102765	0.0120226	0.014768	0.019412	0.0277902	0.0156155	0.0154843	0.0125994	0.00450678	0.00140433	0.000122867	2.15865e-05	
1.71429	0.103201	0.012584	0.00975838	0.0102189	0.0109382	0.0120752	0.00900161	0.0101625	0.0118919	0.01461	0.0192059	0.0274953	0.0154854	0.0153606	0.0125015	0.00447394	0.0013941	0.000121982	2.14307e-05	
1.74286	0.101099	0.0124172	0.00963251	0.0100906	0.0108051	0.0119332	0.00889864	0.0100488	0.0117615	0.0144524	0.0190002	0.0272007	0.015354	0.0152355	0.0124022	0.00444051	0.0013837	0.000121081	2.12721e-05	
1.77143	0.0990465	0.012252	0.00950775	0.00996339	0.010673	0.0117919	0.00879617	0.0099356	0.0116316	0.0142952	0.0187949	0.0269066	0.0152216	0.015109	0.0123017	0.00440654	0.00137311	0.000120164	2.11107e-05	
1.8	0.0970422	0.0120885	0.00938412	0.00983721	0.0105417	0.0116516	0.00869423	0.0098229	0.0115022	0.0141384	0.0185901	0.0266131	0.0150881	0.0149813	0.0122001	0.00437206	0.00136238	0.000119232	2.09469e-05	
1.82857	0.0950846	0.0119266	0.00926164	0.00971209	0.0104115	0.0115121	0.00859286	0.00971075	0.0113733	0.0139822	0.0183859	0.0263203	0.0149537	0.0148524	0.0120973	0.00433712	0.00135149	0.000118288	2.07807e-05	
1.85714	0.0931724	0.0117663	0.00914031	0.00958806	0.0102823	0.0113736	0.00849208	0.00959917	0.011245	0.0138265	0.0181824	0.0260285	0.0148185	0.0147226	0.0119937	0.00430176	0.00134047	0.000117331	2.06124e-05	
1.88571	0.0913043	0.0116077	0.00902015	0.00946513	0.0101541	0.0112361	0.00839191	0.00948818	0.0111172	0.0136715	0.0179796	0.0257376	0.0146827	0.0145918	0.0118891	0.004266	0.00132933	0.000116364	2.04422e-05	
1.91429	0.0894791	0.0114508	0.00890118	0.00934331	0.010027	0.0110995	0.00829239	0.00937783	0.0109902	0.0135172	0.0177777	0.0254478	0.0145462	0.0144603	0.0117838	0.0042299	0.00131808	0.000115386	2.02703e-05	
1.94286	0.0876955	0.0112956	0.00878339	0.00922262	0.00990088	0.010964	0.00819352	0.00926814	0.0108637	0.0133636	0.0175766	0.0251592	0.0144093	0.0143281	0.0116778	0.00419347	0.00130673	0.000114399	2.00967e-05	
1.97143	0.0859525	0.011142	0.00866679	0.00910307	0.00977589	0.0108295	0.00809534	0.00915913	0.010738	0.0132108	0.0173765	0.0248719	0.0142719	0.0141953	0.0115712	0.00415676	0.00129528	0.000113404	1.99217e-05	
2	0.084249	0.0109902	0.0085514	0.00898466	0.009652	0.0106961	0.00799785	0.00905082	0.0106131	0.0130588	0.0171774	0.024586	0.0141342	0.0140619	0.0114641	0.00411979	0.00128376	0.000112402	1.97454e-05	
2.02857	0.0825838	0.01084	0.00843722	0.00886741	0.00952922	0.0105637	0.00790108	0.00894324	0.0104889	0.0129077	0.0169793	0.0243015	0.0139963	0.0139282	0.0113566	0.00408259	0.00127217	0.000111393	1.9568e-05	
2.05714	0.0809559	0.0106915	0.00832424	0.00875132	0.00940756	0.0104325	0.00780504	0.00883641	0.0103655	0.0127575	0.0167823	0.0240185	0.0138582	0.0137941	0.0112486	0.0040452	0.00126051	0.000110378	1.93896e-05	
2.08571	0.0793643	0.0105447	0.00821247	0.0086364	0.00928703	0.0103023	0.00770974	0.00873034	0.0102429	0.0126081	0.0165865	0.0237371	0.01372	0.0136597	0.0111404	0.00400763	0.0012488	0.000109358	1.92103e-05	
2.11429	0.0778081	0.0103996	0.00810192	0.00852265	0.00916765	0.0101733	0.00761521	0.00862506	0.0101211	0.0124598	0.0163919	0.0234574	0.0135818	0.0135252	0.0110319	0.00396992	0.00123704	0.000108334	1.90302e-05	
2.14286	0.0762864	0.0102562	0.00799258	0.00841008	0.00904941	0.0100454	0.00752144	0.00852057	0.0100002	0.0123124	0.0161985	0.0231794	0.0134436	0.0133905	0.0109233	0.00393209	0.00122524	0.000107306	1.88496e-05	
2.17143	0.0747981	0.0101145	0.00788446	0.00829868	0.00893233	0.0099187	0.00742845	0.00841689	0.00988017	0.012166	0.0160064	0.0229033	0.0133055	0.0132558	0.0108145	0.00389416	0.00121342	0.000106276	1.86684e-05	
2.2	0.0733425	0.00997445	0.00777755	0.00818847	0.0088164	0.00979313	0.00733625	0.00831404	0.00976104	0.0120206	0.0158156	0.0226289	0.0131676	0.0131212	0.0107057	0.00385615	0.00120157	0.000105243	1.84868e-05	
2.22857	0.0719187	0.00983607	0.00767184	0.00807944	0.00870164	0.00966872	0.00724484	0.00821203	0.00964283	0.0118764	0.0156261	0.0223565	0.0130299	0.0129866	0.0105968	0.00381809	0.0011897	0.000104208	1.83049e-05	
2.25714	0.0705259	0.00969935	0.00756735	0.00797159	0.00858805	0.00954548	0.00715425	0.00811086	0.00952554	0.0117331	0.015438	0.0220859	0.0128924	0.0128521	0.010488	0.00378	0.00117782	0.000103172	1.81228e-05	
2.28571	0.0691633	0.00956429	0.00746406	0.00786492	0.00847562	0.00942342	0.00706446	0.00801055	0.00940919	0.011591	0.0152513	0.0218174	0.0127553	0.0127179	0.0103794	0.00374189	0.00116594	0.000102136	1.79406e-05	
2.31429	0.0678302	0.00943087	0.00736197	0.00775943	0.00836437	0.00930255	0.0069755	0.00791111	0.00929379	0.01145	0.015066	0.0215509	0.0126186	0.0125838	0.0102708	0.00370379	0.00115406	0.0001011	1.77584e-05	
2.34286	0.0665257	0.00929909	0.00726108	0.00765511	0.00825429	0.00918287	0.00688736	0.00781254	0.00917936	0.0113101	0.0148821	0.0212864	0.0124823	0.0124501	0.0101624	0.00366571	0.00114218	0.000100063	1.75763e-05	
2.37143	0.0652492	0.00916894	0.00716137	0.00755197	0.00814538	0.00906438	0.00680004	0.00771486	0.00906591	0.0111714	0.0146997	0.0210241	0.0123464	0.0123168	0.0100543	0.00362766	0.00113032	9.90282e-05	1.73943e-05	
2.4	0.0639999	0.0090404	0.00706286	0.00745	0.00803764	0.00894708	0.00671356	0.00761806	0.00895343	0.0110338	0.0145188	0.0207639	0.0122111	0.0121838	0.00994644	0.00358968	0.00111847	9.79943e-05	1.72126e-05	
2.42857	0.0627773	0.00891348	0.00696552	0.0073492	0.00793106	0.00883098	0.00662792	0.00752215	0.00884195	0.0108974	0.0143394	0.0205058	0.0120763	0.0120513	0.00983889	0.00355176	0.00110665	9.69621e-05	1.70312e-05	
2.45714	0.0615806	0.00878815	0.00686935	0.00724956	0.00782566	0.00871608	0.00654311	0.00742714	0.00873147	0.0107622	0.0141616	0.0202499	0.0119421	0.0119192	0.00973168	0.00351393	0.00109485	9.59321e-05	1.68502e-05	
2.48571	0.0604091	0.0086644	0.00677436	0.00715108	0.00772142	0.00860237	0.00645914	0.00733303	0.008622	0.0106281	0.0139852	0.0199962	0.0118085	0.0117877	0.00962485	0.0034762	0.00108309	9.49046e-05	1.66696e-05	
2.51429	0.0592624	0.00854223	0.00668052	0.00705375	0.00761834	0.00848986	0.00637601	0.00723982	0.00851353	0.0104953	0.0138105	0.0197447	0.0116756	0.0116567	0.00951843	0.00343858	0.00107136	9.388e-05	1.64895e-05	
2.54286	0.0581398	0.00842162	0.00658783	0.00695756	0.00751642	0.00837855	0.00629373	0.00714752	0.00840608	0.0103636	0.0136372	0.0194955	0.0115433	0.0115264	0.00941245	0.00340108	0.00105966	9.28587e-05	1.631e-05	
2.57143	0.0570406	0.00830255	0.00649629	0.00686252	0.00741565	0.00826843	0.00621229	0.00705613	0.00829965	0.0102332	0.0134656	0.0192485	0.0114118	0.0113966	0.00930694	0.00336372	0.00104801	9.18409e-05	1.61311e-05	
2.6	0.0559644	0.00818502	0.00640588	0.00676861	0.00731603	0.00815951	0.00613169	0.00696565	0.00819424	0.010104	0.0132955	0.0190038	0.0112809	0.0112675	0.00920194	0.00332651	0.00103641	9.0827e-05	1.5953e-05	
2.62857	0.0549106	0.00806902	0.0063166	0.00667583	0.00721755	0.00805177	0.00605193	0.00687608	0.00808986	0.00997602	0.013127	0.0187613	0.0111509	0.0111391	0.00909746	0.00328946	0.00102485	8.98173e-05	1.57755e-05	
2.65714	0.0538786	0.00795452	0.00622844	0.00658417	0.00712021	0.00794521	0.00597301	0.00678743	0.00798651	0.00984927	0.0129601	0.0185212	0.0110217	0.0110114	0.00899353	0.00325257	0.00101335	8.88121e-05	1.55989e-05	
2.68571	0.0528679	0.00784151	0.0061414	0.00649362	0.007024	0.00783984	0.00589493	0.00669968	0.00788418	0.00972374	0.0127948	0.0182834	0.0108932	0.0108844	0.00889018	0.00321586	0.0010019	8.78116e-05	1.54231e-05	
2.71429	0.0518781	0.00772999	0.00605545	0.00640418	0.00692892	0.00773564	0.00581769	0.00661284	0.00778288	0.00959945	0.0126312	0.0180479	0.0107656	0.0107582	0.00878742	0.00317934	0.000990515	8.68161e-05	1.52481e-05	
2.74286	0.0509087	0.00761994	0.00597059	0.00631583	0.00683496	0.00763262	0.00574129	0.00652691	0.00768262	0.00947639	0.0124691	0.0178147	0.0106389	0.0106328	0.00868528	0.00314301	0.000979187	8.58257e-05	1.50741e-05	
2.77143	0.049959	0.00751134	0.00588682	0.00622857	0.00674212	0.00753077	0.00566572	0.00644189	0.00758338	0.00935456	0.0123086	0.0175838	0.010513	0.0105082	0.00858378	0.00310689	0.000967922	8.48409e-05	1.4901e-05	
2.8	0.0490288	0.00740417	0.00580413	0.0061424	0.00665038	0.00743007	0.00559097	0.00635778	0.00748517	0.00923397	0.0121498	0.0173553	0.0103881	0.0103845	0.00848293	0.00307097	0.000956724	8.38616e-05	1.4729e-05	
2.82857	0.0481176	0.00729844	0.00572249	0.0060573	0.00655974	0.00733053	0.00551706	0.00627457	0.00738799	0.00911461	0.0119925	0.0171291	0.010264	0.0102616	0.00838275	0.00303528	0.000945593	8.28883e-05	1.45579e-05	
2.85714	0.0472249	0.00719411	0.00564191	0.00597326	0.00647019	0.00723214	0.00544397	0.00619226	0.00729183	0.00899649	0.0118369	0.0169052	0.0101409	0.0101395	0.00828325	0.0029998	0.000934531	8.19209e-05	1.4388e-05	
2.88571	0.0463502	0.00709118	0.00556238	0.00589028	0.00638172	0.0071349	0.0053717	0.00611085	0.00719669	0.0088796	0.0116829	0.0166836	0.0100187	0.0100183	0.00818446	0.00296456	0.000923542	8.09597e-05	1.42191e-05	
2.91429	0.0454933	0.00698963	0.00548388	0.00580834	0.00629433	0.00703879	0.00530025	0.00603033	0.00710258	0.00876394	0.0115304	0.0164644	0.00989747	0.00989807	0.00808639	0.00292955	0.000912627	8.0005e-05	1.40513e-05	
2.94286	0.0446536	0.00688945	0.00540641	0.00572744	0.00620801	0.00694381	0.00522961	0.00595071	0.00700948	0.00864951	0.0113796	0.0162475	0.0097772	0.00977871	0.00798904	0.00289479	0.000901787	7.90567e-05	1.38847e-05	
2.97143	0.0438307	0.00679062	0.00532995	0.00564757	0.00612275	0.00684995	0.00515977	0.00587197	0.00691739	0.0085363	0.0112304	0.0160329	0.00965791	0.00966029	0.00789243	0.00286027	0.000891024	7.81151e-05	1.37193e-05	
3	0.0430244	0.00669312	0.0052545	0.00556872	0.00603854	0.0067572	0.00509074	0.00579412	0.00682632	0.00842432	0.0110828	0.0158206	0.00953961	0.0095428	0.00779658	0.002826	0.000880339	7.71803e-05	1.3555e-05	
3.02857	0.0422342	0.00659695	0.00518004	0.00549087	0.00595538	0.00666557	0.00502251	0.00571714	0.00673625	0.00831355	0.0109368	0.0156107	0.00942231	0.00942626	0.00770148	0.00279199	0.000869735	7.62524e-05	1.3392e-05	
3.05714	0.0414598	0.00650209	0.00510656	0.00541403	0.00587324	0.00657503	0.00495508	0.00564104	0.00664718	0.00820399	0.0107924	0.015403	0.00930601	0.00931069	0.00760716	0.00275824	0.000859211	7.53315e-05	1.32302e-05	
3.08571	0.0407008	0.00640852	0.00503406	0.00533818	0.00579214	0.00648559	0.00488843	0.00556581	0.00655911	0.00809564	0.0106496	0.0151976	0.00919072	0.00919608	0.00751362	0.00272475	0.00084877	7.44177e-05	1.30697e-05	
3.11429	0.0399569	0.00631623	0.00496252	0.00526331	0.00571205	0.00639722	0.00482257	0.00549145	0.00647203	0.00798849	0.0105083	0.0149946	0.00907645	0.00908245	0.00742086	0.00269153	0.000838412	7.35112e-05	1.29104e-05	
3.14286	0.0392277	0.00622521	0.00489194	0.00518941	0.00563296	0.00630994	0.00475749	0.00541794	0.00638594	0.00788254	0.0103686	0.0147937	0.00896321	0.00896981	0.0073289	0.00265858	0.000828138	7.2612e-05	1.27524e-05	
