Numero de iteracoes: 12
Erro: 1.19298e-07
Tempo de Resolucao do Problema: 241.802 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00125346	0.00101812	0.000785115	0.000633552	0.00131842	0.000445368	0.00168261	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.2	0.00129907	0.00107909	0.000849814	0.000699433	0.00144317	0.00051149	0.0019794	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4	0.00134547	0.00114109	0.000915569	0.000766058	0.00157161	0.000580433	0.00231904	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6	0.001393	0.0012054	0.00098484	0.000837339	0.00170894	0.000657507	0.00271752	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.8	0.00144189	0.0012727	0.00105857	0.000914302	0.00185697	0.000743646	0.00318496	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.00149234	0.00134342	0.00113729	0.000997626	0.00201693	0.000840149	0.0037345	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.2	0.00154449	0.00141786	0.00122146	0.00108793	0.00218993	0.000948288	0.00438135	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.4	0.00159845	0.00149624	0.00131146	0.0011858	0.00237703	0.00106936	0.00514364	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.6	0.00165428	0.0015787	0.0014076	0.00129175	0.00257922	0.0012046	0.00604255	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.8	0.00171202	0.0016652	0.00150988	0.00140602	0.00279697	0.00135551	0.00710455	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0.00177164	0.00175531	0.00161724	0.00152661	0.00302805	0.00151868	0.00835193	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.2	0.00185379	0.00188316	0.00177379	0.00170741	0.0033674	0.00177355	0.010303	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.4	0.00194129	0.00202306	0.00194938	0.00191501	0.00375284	0.00207868	0.0127509	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.6	0.00203434	0.00217519	0.00214412	0.00214948	0.0041856	0.00243679	0.0158193	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.8	0.00213326	0.00234034	0.00235974	0.00241406	0.00467097	0.00285757	0.0196822	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0.00223846	0.00251958	0.00259842	0.00271246	0.00521524	0.0033513	0.0245668	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.2	0.00235045	0.00271411	0.0028626	0.00304892	0.00582548	0.00393034	0.0307756	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.4	0.00246979	0.00292526	0.00315499	0.00342816	0.00650962	0.00460896	0.0387232	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.6	0.00259719	0.00315445	0.00347853	0.00385548	0.00727645	0.00540401	0.0489616	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.8	0.00273344	0.00340315	0.00383629	0.00433656	0.00813535	0.0063336	0.0623354	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.00287944	0.00367301	0.00423157	0.00487787	0.00909682	0.00742212	0.0798403	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.2	0.003036	0.00396565	0.00466698	0.00548434	0.0101692	0.00868404	0.103797	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.4	0.00320368	0.00428376	0.00514702	0.00616552	0.0113671	0.0101723	0.135115	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.6	0.00338081	0.00462722	0.0056689	0.00691007	0.0126787	0.0118248	0.185648	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.8	0.00356292	0.00499959	0.00625362	0.00776765	0.014177	0.0138396	0.243129	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0.00372192	0.00533406	0.00678342	0.00854722	0.0155518	0.0156994	0.415646	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.2	0.00394248	0.00579721	0.00751977	0.00963486	0.0174505	0.0182883	0.615523	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.4	0.0041617	0.00623944	0.00821038	0.010642	0.0192075	0.0206079	0.669814	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.6	0.00435012	0.00660419	0.00876782	0.0114385	0.0206071	0.0223549	0.722965	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.8	0.00450842	0.00691048	0.00923757	0.0121085	0.0217832	0.0238038	0.749694	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0.00463763	0.00716082	0.00961748	0.0126409	0.0227244	0.0249037	0.771059	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.2	0.00474029	0.0073607	0.00991887	0.0130603	0.0234671	0.0257586	0.784415	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.4	0.00481797	0.0075124	0.010146	0.0133736	0.0240238	0.0263807	0.793928	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.6	0.00487191	0.00761824	0.010304	0.0135908	0.0244102	0.0268082	0.799861	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.8	0.00490286	0.0076796	0.0103958	0.0137171	0.024635	0.0270549	0.803246	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0.00491121	0.00769736	0.0104234	0.0137559	0.024704	0.0271335	0.804308	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.2	0.00489706	0.00767168	0.0103872	0.0137081	0.0246185	0.0270463	0.803235	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.4	0.00486017	0.00760213	0.0102863	0.0135724	0.0243763	0.0267902	0.799838	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.6	0.0048	0.00748756	0.0101185	0.0133448	0.0239708	0.0263518	0.793892	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.8	0.00471558	0.00732625	0.00988019	0.0130192	0.023392	0.0257155	0.784359	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0.00460535	0.00711541	0.0095656	0.0125849	0.0226226	0.0248431	0.770981	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.2	0.00446723	0.00685216	0.00916938	0.0120332	0.0216474	0.0237148	0.749566	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.4	0.00429777	0.00652986	0.00867851	0.0113372	0.0204258	0.022236	0.722808	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.6	0.00409437	0.00614348	0.00809259	0.0105011	0.0189615	0.0204008	0.669479	0	0	0	0	0	0	0	0	0	0	0	0	0	
