Numero de iteracoes: 10
Erro: 7.74664e-07
Tempo de Resolucao do Problema: 357.483 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00166001	0.00165	0.0016324	0.00181257	0.0161799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.2	0.00171883	0.00174525	0.00175945	0.00198606	0.0176954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4	0.00177712	0.00183711	0.00187832	0.00214311	0.0192971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6	0.00183546	0.001929	0.001998	0.00230294	0.0210327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.8	0.00189425	0.00202252	0.00212113	0.00246879	0.0229245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.00195375	0.00211842	0.00224867	0.0026418	0.0249917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.2	0.00201411	0.002217	0.00238101	0.00282257	0.0272542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.4	0.00207537	0.00231833	0.00251825	0.00301127	0.0297336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.6	0.00213747	0.00242213	0.00266009	0.00320758	0.0324532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.8	0.00220025	0.00252764	0.00280513	0.00340966	0.0354363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0.00226343	0.00263299	0.00294829	0.00360618	0.0386932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.2	0.00235301	0.00278857	0.00316849	0.00392144	0.0434105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.4	0.00244747	0.00295763	0.00341423	0.00428182	0.0488186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.6	0.0025466	0.00313843	0.00368088	0.00467764	0.0550054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.8	0.00265031	0.00333069	0.00396869	0.00511114	0.0621039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0.00275863	0.00353463	0.00427871	0.00558491	0.0702795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.2	0.00287164	0.00375062	0.00461213	0.00610189	0.0797394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.4	0.00298946	0.00397904	0.0049702	0.00666522	0.090747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.6	0.00311224	0.00422021	0.00535407	0.00727807	0.103644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.8	0.00324013	0.00447435	0.00576472	0.00794342	0.118884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.00337319	0.00474151	0.00620262	0.00866363	0.137088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.2	0.00351125	0.0050215	0.00666742	0.00943957	0.159132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.4	0.00365355	0.00531381	0.0071575	0.0102689	0.186304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.6	0.00379794	0.00561744	0.00767123	0.0111435	0.22062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.8	0.00393872	0.00592767	0.00821434	0.0120982	0.266524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0.00405368	0.00617897	0.00864597	0.0128442	0.356413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.2	0.00422526	0.00655728	0.00930456	0.0139949	0.462648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.4	0.00440076	0.00694035	0.00997289	0.0151633	0.510168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.6	0.00455633	0.00726767	0.0105301	0.0161132	0.545937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.8	0.00468978	0.00754762	0.0110082	0.0169293	0.572241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0.00480086	0.00778157	0.0114061	0.0176012	0.591896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.2	0.00489007	0.00797054	0.0117261	0.0181383	0.606502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.4	0.00495798	0.00811533	0.0119707	0.0185472	0.617063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.6	0.005005	0.0082166	0.0121421	0.0188333	0.624218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6.8	0.0050314	0.00827479	0.0122415	0.0190004	0.628361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0.00503729	0.0082901	0.01227	0.0190507	0.629706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.2	0.00502263	0.00826249	0.0122275	0.0189845	0.628322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.4	0.00498725	0.00819162	0.0121133	0.0188006	0.624138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.6	0.00493083	0.00807685	0.011926	0.0184958	0.616937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7.8	0.00485281	0.00791722	0.0116633	0.0180651	0.606323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0.00475233	0.00771143	0.011322	0.0175013	0.591653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.2	0.00462812	0.00745774	0.0108979	0.0167951	0.571915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.4	0.00447846	0.00715354	0.010386	0.0159328	0.545501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.6	0.00430142	0.00679383	0.00978329	0.0149121	0.509573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8.8	0.00409517	0.00635833	0.0090479	0.013663	0.461843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
