Numero de iteracoes: 17
Erro: 1.3286e-07
Tempo de Resolucao do Problema: 340.205 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
4.4	0.00161721	0.00192523	0.00202453	0.00206568	0.00322649	0.00203058	0.00204682	0.00207748	0.00212862	0.00277995	0.00225079	0.00237476	0.00254811	0.00279662	0.00317098	0.00378741	0.00498899	0.0318023	0	0	
4.6	0.00173388	0.00212906	0.00229956	0.00240412	0.00371727	0.00248396	0.00255897	0.00265178	0.00277102	0.00360247	0.0030534	0.00328305	0.0035892	0.00401365	0.00463832	0.00565074	0.00760425	0.101138	0	0	
4.8	0.00186251	0.00236849	0.00263447	0.00282763	0.00432306	0.00308041	0.0032486	0.00344322	0.0036771	0.00475413	0.00424306	0.00466342	0.00521289	0.00596391	0.00705851	0.00882214	0.012216	0.125463	0	0	
5	0.00198286	0.0026052	0.0029755	0.00326729	0.00494788	0.00371954	0.00399653	0.00431148	0.0046823	0.00603409	0.00559877	0.00625812	0.00711689	0.00828921	0.00999936	0.0127628	0.0181056	0.469875	0	0	
5.2	0.00214063	0.00291301	0.0034178	0.00383677	0.00575543	0.00454262	0.0049575	0.00542424	0.00596718	0.00766562	0.00731921	0.00827482	0.00951597	0.0112078	0.0136752	0.0176663	0.0253976	0.856769	0	0	
5.4	0.00228999	0.0031855	0.00379505	0.00430969	0.00643402	0.00519473	0.00570324	0.00627038	0.00692475	0.00888637	0.00854596	0.00968133	0.0111507	0.0131478	0.0160535	0.0207438	0.029814	0.856364	0	0	
5.6	0.00241068	0.00339453	0.00407744	0.0046563	0.00693712	0.00565006	0.00621051	0.00683048	0.00754111	0.00967979	0.00928942	0.0105082	0.0120822	0.0142181	0.0173222	0.022328	0.0320007	0.928286	0	0	
5.8	0.00250771	0.00356228	0.00430422	0.00493238	0.00733952	0.00600168	0.0065955	0.00724819	0.00799299	0.0102637	0.00981537	0.0110836	0.0127203	0.0149401	0.0181651	0.0233644	0.0334082	0.913995	0	0	
6	0.00258415	0.00369427	0.00447947	0.00514024	0.0076466	0.00625104	0.00686031	0.00752656	0.00828447	0.0106446	0.0101306	0.0114155	0.0130736	0.0153228	0.0185913	0.0238619	0.034045	0.93936	0	0	
6.2	0.00264347	0.00379711	0.00461448	0.0052986	0.00788164	0.0064373	0.0070563	0.00773081	0.00849666	0.0109219	0.0103569	0.011653	0.0133263	0.0155974	0.0188994	0.0242264	0.0345214	0.928909	0	0	
6.4	0.00268754	0.00387338	0.00471317	0.00541253	0.00805213	0.00656546	0.00718744	0.00786317	0.00862934	0.0110976	0.0104861	0.0117816	0.0134551	0.015728	0.0190342	0.0243705	0.034687	0.940341	0	0	
6.6	0.00271792	0.00392606	0.00478099	0.00549043	0.00816892	0.00665236	0.00727625	0.00795296	0.00871987	0.0112169	0.0105767	0.0118741	0.013551	0.0158298	0.0191465	0.0245017	0.0348575	0.933532	0	0	
6.8	0.00273532	0.00395629	0.00481968	0.00553449	0.00823532	0.00670005	0.00732384	0.00799961	0.00876505	0.0112774	0.0106167	0.0119114	0.0135856	0.0158615	0.0191749	0.024526	0.0348756	0.940028	0	0	
7	0.00274031	0.00396532	0.00483153	0.00554827	0.00825586	0.00671574	0.00734005	0.00801625	0.00878219	0.0112997	0.010635	0.0119311	0.0136072	0.015886	0.019204	0.024563	0.0349287	0.934632	0	0	
7.2	0.00273292	0.00395308	0.0048163	0.00553119	0.00823	0.00669744	0.00732153	0.00799761	0.00876335	0.0112751	0.0106157	0.0119108	0.0135854	0.0158619	0.019176	0.0245281	0.0348796	0.940037	0	0	
7.4	0.00271306	0.00391953	0.00477408	0.00548364	0.00815804	0.00664694	0.0072714	0.00794863	0.00871595	0.0112117	0.0105734	0.0118708	0.0135474	0.0158257	0.0191414	0.0244946	0.0348466	0.93351	0	0	
7.6	0.0026801	0.00386331	0.00470243	0.00540187	0.0080351	0.00655675	0.0071796	0.00785624	0.00862336	0.0110894	0.0104826	0.0117794	0.0134543	0.0157291	0.0190378	0.0243778	0.0347008	0.940373	0	0	
7.8	0.00263323	0.00378314	0.00459939	0.00528346	0.00785758	0.00642452	0.00704445	0.00771976	0.00848619	0.0109081	0.0103472	0.0116429	0.0133153	0.0155849	0.0188842	0.0242064	0.034492	0.928852	0	0	
8	0.00257073	0.00367584	0.00445921	0.00511958	0.00761399	0.00623306	0.00684366	0.0075115	0.00827119	0.0106264	0.0101223	0.0114099	0.0130712	0.0153244	0.0185981	0.0238764	0.0340734	0.939426	0	0	
8.2	0.00249055	0.0035386	0.00427763	0.00490475	0.00729628	0.00597597	0.00657016	0.00722296	0.00796749	0.0102308	0.00978898	0.0110555	0.0126895	0.0149053	0.0181239	0.0233126	0.0333355	0.913861	0	0	
8.4	0.00238878	0.0033643	0.0040426	0.00461915	0.00687958	0.00561545	0.00617765	0.00679995	0.00751334	0.00964208	0.00926985	0.0104932	0.0120728	0.0142158	0.0173294	0.0223494	0.0320481	0.928405	0	0	
8.6	0.00226171	0.00314643	0.00374927	0.00425854	0.00635681	0.00513824	0.00564311	0.00620638	0.00685634	0.00879946	0.00846864	0.00959702	0.0110574	0.0130422	0.0159302	0.0205922	0.0296085	0.856004	0	0	
8.8	0.00210299	0.00285887	0.0033552	0.00376919	0.00565138	0.00447524	0.00489038	0.00535814	0.0059027	0.00758025	0.00726284	0.00822335	0.00947104	0.0111719	0.0136526	0.0176652	0.0254381	0.856929	0	0	
9	0.00193119	0.00251705	0.00285797	0.00312285	0.00473929	0.00353205	0.00378385	0.00407165	0.00441217	0.00569548	0.0052617	0.00587551	0.00667784	0.00777673	0.00938485	0.0119915	0.0170461	0.468017	0	0	
9.2	0.00170919	0.00208437	0.00223571	0.00232023	0.00360472	0.00237568	0.00243343	0.00250807	0.00260742	0.00341466	0.00285743	0.00306445	0.00334491	0.00373911	0.00432649	0.00528948	0.0071678	0.0371595	0	0	
