Numero de iteracoes: 13
Erro: 6.15354e-07
Tempo de Resolucao do Problema: 249.201 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.000732522	0.000520332	0.000341978	0.000228675	0.000434933	8.70476e-05	5.87717e-05	4.11632e-05	3.03789e-05	4.62487e-05	1.6184e-05	1.41165e-05	3.72677e-05	0	0	0	0	0	0	0	
0.2	0.000759154	0.000551483	0.00037025	0.000252643	0.00047623	0.000100436	6.92299e-05	4.9483e-05	3.72356e-05	5.62814e-05	2.0685e-05	1.83853e-05	4.96375e-05	0	0	0	0	0	0	0	
0.4	0.000786407	0.000583542	0.000399535	0.000277502	0.000519506	0.000115037	8.0787e-05	5.87811e-05	4.49561e-05	6.7757e-05	2.5975e-05	2.34736e-05	6.55552e-05	0	0	0	0	0	0	0	
0.6	0.000814464	0.000617073	0.000430724	0.000304437	0.000566226	0.000131661	9.42073e-05	6.97837e-05	5.42541e-05	8.15445e-05	3.2614e-05	2.99748e-05	8.67085e-05	0	0	0	0	0	0	0	
0.8	0.00084347	0.000652404	0.000464215	0.000333841	0.000617008	0.000150599	0.000109761	8.27431e-05	6.53663e-05	9.80317e-05	4.08569e-05	3.81777e-05	0.000114558	0	0	0	0	0	0	0	
1	0.000873544	0.00068977	0.000500288	0.000366029	0.00067234	0.000172217	0.000127833	9.80613e-05	7.87118e-05	0.000117812	5.11497e-05	4.85942e-05	0.00015168	0	0	0	0	0	0	0	
1.2	0.000904786	0.000729361	0.000539202	0.000401319	0.000732713	0.000196914	0.000148843	0.000116168	9.47296e-05	0.00014154	6.39722e-05	6.17841e-05	0.000200466	0	0	0	0	0	0	0	
1.4	0.000937285	0.000771352	0.000581216	0.000440043	0.000798637	0.000225133	0.00017327	0.000137574	0.000113963	0.000170008	7.9961e-05	7.8498e-05	0.000266205	0	0	0	0	0	0	0	
1.6	0.000971116	0.000815893	0.000626583	0.000482545	0.000870639	0.000257359	0.000201629	0.000162816	0.000136968	0.000204076	9.97805e-05	9.95573e-05	0.000351406	0	0	0	0	0	0	0	
1.8	0.00100634	0.000863082	0.000675484	0.000529116	0.000949166	0.000294165	0.000234593	0.000192655	0.000164592	0.000244953	0.000124459	0.000126162	0.00046931	0	0	0	0	0	0	0	
2	0.001043	0.000912892	0.000727786	0.000579489	0.00103406	0.000335498	0.000272126	0.000227065	0.000196801	0.000292922	0.000154266	0.000158842	0.000615315	0	0	0	0	0	0	0	
2.2	0.00109324	0.000983043	0.000803366	0.000654252	0.00115786	0.000399317	0.000331407	0.000282649	0.000250002	0.00037108	0.000205433	0.000215884	0.000900254	0	0	0	0	0	0	0	
2.4	0.00114701	0.00106026	0.000888734	0.000740846	0.00129958	0.000476902	0.000405192	0.000353445	0.000319304	0.000472162	0.000275428	0.000295976	0.00127863	0	0	0	0	0	0	0	
2.6	0.00120458	0.001145	0.000984585	0.000840206	0.00146077	0.00057019	0.000495821	0.000442202	0.000407866	0.00060097	0.000368537	0.000404128	0.00190211	0	0	0	0	0	0	0	
2.8	0.00126631	0.00123806	0.00109229	0.000954367	0.00164433	0.000682672	0.000607566	0.000554068	0.000521926	0.000766166	0.000494749	0.000554954	0.00268747	0	0	0	0	0	0	0	
3	0.00133261	0.00134039	0.00121348	0.00108566	0.00185361	0.00081817	0.000745007	0.000694408	0.00066766	0.000976696	0.000661965	0.000757305	0.00408694	0	0	0	0	0	0	0	
3.2	0.00140402	0.00145317	0.00135017	0.00123704	0.00209276	0.000981938	0.000914826	0.000871666	0.000855861	0.00124746	0.000889914	0.00104193	0.00571976	0	0	0	0	0	0	0	
3.4	0.00148118	0.00157766	0.00150453	0.00141167	0.00236632	0.00117939	0.00112363	0.00109366	0.0010955	0.00159162	0.00118929	0.00141938	0.0089829	0	0	0	0	0	0	0	
3.6	0.00156491	0.00171549	0.00167945	0.00161392	0.00268033	0.00141899	0.00138272	0.00137546	0.001407	0.00203694	0.0016018	0.00195769	0.0123846	0	0	0	0	0	0	0	
3.8	0.00165615	0.00186825	0.00187763	0.00184783	0.00304052	0.0017076	0.00170033	0.00172645	0.00180039	0.00259901	0.00213581	0.00265978	0.020388	0	0	0	0	0	0	0	
4	0.00175618	0.00203833	0.0021033	0.00212019	0.003456	0.0020599	0.00209727	0.00217606	0.0023176	0.00333412	0.00288337	0.00367891	0.0275506	0	0	0	0	0	0	0	
4.2	0.0018662	0.00222772	0.00235919	0.00243496	0.00393251	0.00248158	0.00257891	0.00272825	0.00295961	0.00424739	0.00383054	0.00498059	0.0485574	0	0	0	0	0	0	0	
4.4	0.00198785	0.00244074	0.00265211	0.00280344	0.00448464	0.00300221	0.00318965	0.00344762	0.00381935	0.00546374	0.00518069	0.0069015	0.0645157	0	0	0	0	0	0	0	
4.6	0.00212107	0.00267969	0.00298331	0.00322313	0.00511219	0.00360723	0.00390676	0.00430129	0.00485063	0.00692503	0.00684153	0.0092964	0.125819	0	0	0	0	0	0	0	
