Numero de iteracoes: 12
Erro: 3.41417e-07
Tempo de Resolucao do Problema: 232.52 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.000992372	0.000754341	0.000536429	0.000392273	0.000771231	0.000194661	0.000158221	0.000143711	0.000466726	0	0	0	0	0	0	0	0	0	0	0	
0.2	0.00102851	0.000799599	0.000580845	0.000433418	0.000844619	0.000224372	0.000185964	0.000172069	0.000572156	0	0	0	0	0	0	0	0	0	0	0	
0.4	0.00106542	0.000845964	0.000626519	0.000475689	0.000921014	0.000256172	0.000215926	0.000202989	0.000697591	0	0	0	0	0	0	0	0	0	0	0	
0.6	0.00110333	0.000894303	0.000674961	0.00052127	0.00100319	0.000292097	0.000250401	0.000239208	0.000850926	0	0	0	0	0	0	0	0	0	0	0	
0.8	0.00114246	0.000945105	0.000726801	0.000570818	0.00109222	0.000332685	0.000289936	0.000281348	0.00103799	0	0	0	0	0	0	0	0	0	0	0	
1	0.00118295	0.000998696	0.000782447	0.000624819	0.00118891	0.000378635	0.000335405	0.000330574	0.00126686	0	0	0	0	0	0	0	0	0	0	0	
1.2	0.00122493	0.00105533	0.000842258	0.000683743	0.00129403	0.000430672	0.000387695	0.000388038	0.00154709	0	0	0	0	0	0	0	0	0	0	0	
1.4	0.0012685	0.00111522	0.000906577	0.000748066	0.00140836	0.000489576	0.000447794	0.000455092	0.00189072	0	0	0	0	0	0	0	0	0	0	0	
1.6	0.00131375	0.00117853	0.00097571	0.000818249	0.00153265	0.000556149	0.000516682	0.000533006	0.00231206	0	0	0	0	0	0	0	0	0	0	0	
1.8	0.00136073	0.00124532	0.00104981	0.000894617	0.00166746	0.000631348	0.000595719	0.000623787	0.00283019	0	0	0	0	0	0	0	0	0	0	0	
2	0.00140946	0.00131541	0.00112842	0.000976321	0.00181199	0.000714278	0.000683782	0.000725997	0.00346253	0	0	0	0	0	0	0	0	0	0	0	
2.2	0.00147638	0.00141442	0.00124239	0.00109802	0.00202328	0.000842828	0.000823414	0.000891656	0.00449865	0	0	0	0	0	0	0	0	0	0	0	
2.4	0.00154785	0.00152309	0.00137067	0.00123836	0.00226422	0.000997852	0.000995424	0.00109995	0.00586591	0	0	0	0	0	0	0	0	0	0	0	
2.6	0.00162413	0.00164183	0.00151385	0.00139814	0.00253653	0.00118193	0.00120363	0.00135694	0.00767045	0	0	0	0	0	0	0	0	0	0	0	
2.8	0.00170558	0.00177149	0.00167356	0.00158003	0.00284421	0.00140076	0.00145613	0.00167488	0.0100583	0	0	0	0	0	0	0	0	0	0	0	
3	0.00179265	0.00191312	0.00185176	0.00178712	0.00319198	0.00166065	0.00176183	0.00206728	0.0132451	0	0	0	0	0	0	0	0	0	0	0	
3.2	0.00188585	0.00206797	0.00205075	0.002023	0.00358529	0.00196933	0.00213212	0.00255223	0.0174895	0	0	0	0	0	0	0	0	0	0	0	
3.4	0.00198584	0.0022374	0.00227307	0.00229174	0.0040303	0.00233564	0.00257988	0.00314969	0.0232634	0	0	0	0	0	0	0	0	0	0	0	
3.6	0.00209338	0.00242293	0.00252164	0.00259814	0.00453416	0.00277079	0.00312247	0.00388915	0.0309754	0	0	0	0	0	0	0	0	0	0	0	
3.8	0.00220936	0.00262617	0.00279949	0.00294716	0.00510434	0.00328591	0.00377605	0.00479516	0.0419023	0	0	0	0	0	0	0	0	0	0	0	
4	0.00233486	0.00284913	0.00311037	0.00334544	0.00575042	0.00389887	0.00457077	0.00592349	0.0562635	0	0	0	0	0	0	0	0	0	0	0	
