Numero de iteracoes: 9
Erro: 7.14691e-08
Tempo de Resolucao do Problema: 182.121 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00428195	0.0433209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.2	0.00442432	0.045909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4	0.0045609	0.0486173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.6	0.00469397	0.0514796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.8	0.00482503	0.0545188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	0.00495495	0.0577542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.2	0.0050842	0.0612044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.4	0.00521282	0.0648882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.6	0.00534054	0.068825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.8	0.00546664	0.073034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0.00558994	0.0775313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.2	0.00577398	0.0837908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.4	0.0059672	0.090697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.6	0.00616843	0.0983234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2.8	0.00637699	0.106767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0.00659251	0.116148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.2	0.00681478	0.126614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.4	0.00704365	0.138346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.6	0.00727902	0.151574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3.8	0.00752077	0.16659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0.00776859	0.183789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.2	0.00802179	0.203747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.4	0.00827851	0.227428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.6	0.00853357	0.256774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4.8	0.008772	0.296481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0.00894938	0.359482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.2	0.00924227	0.434664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.4	0.00955294	0.477091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.6	0.00983306	0.506927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
