Numero de iteracoes: 12
Erro: 8.0939e-07
Tempo de Resolucao do Problema: 235.619 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.000841804	0.000615333	0.000417973	0.000290001	0.000557335	0.000122974	8.91151e-05	6.81658e-05	5.63456e-05	9.60348e-05	0.000131329	0	0	0	0	0	0	0	0	0	
0.2	0.000872444	0.000652227	0.00045258	0.000320444	0.000610357	0.000141871	0.00010492	8.18494e-05	6.89224e-05	0.000116687	0.000167786	0	0	0	0	0	0	0	0	0	
0.4	0.000903773	0.000690131	0.000488327	0.000351903	0.000665773	0.000162309	0.000122192	9.69285e-05	8.28605e-05	0.000140061	0.000212909	0	0	0	0	0	0	0	0	0	
0.6	0.000936002	0.000729728	0.000526341	0.000385927	0.000725515	0.000185502	0.000142165	0.000114681	9.95499e-05	0.000168024	0.000270369	0	0	0	0	0	0	0	0	0	
0.8	0.000969299	0.000771412	0.000567108	0.000423011	0.000790372	0.000211831	0.000165201	0.000135462	0.000119348	0.000201287	0.000343287	0	0	0	0	0	0	0	0	0	
1	0.0010038	0.000815455	0.000610962	0.000463537	0.000860951	0.00024178	0.000191844	0.00015988	0.000142963	0.000240995	0.000436165	0	0	0	0	0	0	0	0	0	
1.2	0.00103961	0.000862075	0.000658204	0.000507888	0.00093785	0.000275867	0.000222665	0.000188565	0.000171098	0.00028837	0.000554441	0	0	0	0	0	0	0	0	0	
1.4	0.00107684	0.000911466	0.000709132	0.000556456	0.00102169	0.000314658	0.000258311	0.000222257	0.000204634	0.000344898	0.000705481	0	0	0	0	0	0	0	0	0	
1.6	0.00111555	0.000963787	0.000764026	0.000609636	0.00111308	0.000358757	0.000299452	0.000261695	0.000244398	0.000412115	0.000897855	0	0	0	0	0	0	0	0	0	
1.8	0.00115581	0.00101913	0.000823064	0.000667744	0.00121253	0.000408882	0.000346991	0.000307988	0.000291773	0.000492285	0.00114464	0	0	0	0	0	0	0	0	0	
2	0.00119767	0.00107741	0.000885997	0.000730313	0.00131968	0.000464712	0.00040056	0.000360706	0.000346229	0.00058541	0.00145636	0	0	0	0	0	0	0	0	0	
2.2	0.00125507	0.00115958	0.000977061	0.000823304	0.00147607	0.000551059	0.00048532	0.000446019	0.000436334	0.000737259	0.00199493	0	0	0	0	0	0	0	0	0	
2.4	0.00131645	0.00124993	0.00107977	0.000930818	0.00165483	0.000655667	0.000590335	0.000554042	0.000552845	0.00093241	0.00273612	0	0	0	0	0	0	0	0	0	
2.6	0.0013821	0.00134892	0.00119482	0.00105378	0.00185761	0.00078075	0.00071846	0.000688419	0.00070049	0.00117947	0.0037794	0	0	0	0	0	0	0	0	0	
2.8	0.00145236	0.00145735	0.00132368	0.00119449	0.00208773	0.000930574	0.000875167	0.000856169	0.000888568	0.00149355	0.00520435	0	0	0	0	0	0	0	0	0	
3	0.00152767	0.00157626	0.00146816	0.0013556	0.00234909	0.00110989	0.00106649	0.00106493	0.00112691	0.00189126	0.0072641	0	0	0	0	0	0	0	0	0	
3.2	0.00160859	0.00170685	0.00163038	0.00154033	0.00264636	0.00132481	0.00130055	0.0013256	0.0014308	0.00239754	0.0100358	0	0	0	0	0	0	0	0	0	
3.4	0.00169574	0.00185044	0.00181271	0.00175225	0.0029847	0.00158203	0.00158605	0.00164934	0.00181465	0.00303702	0.0142441	0	0	0	0	0	0	0	0	0	
3.6	0.00178993	0.00200862	0.00201805	0.00199589	0.00337058	0.00189091	0.0019361	0.00205486	0.00230645	0.00385496	0.0196968	0	0	0	0	0	0	0	0	0	
3.8	0.00189209	0.00218301	0.00224925	0.00227567	0.0038104	0.00225984	0.00236143	0.00255549	0.00292242	0.00488059	0.0287826	0	0	0	0	0	0	0	0	0	
4	0.00200341	0.00237583	0.00251035	0.00259835	0.00431342	0.00270464	0.00288578	0.00318747	0.00372025	0.0062063	0.039619	0	0	0	0	0	0	0	0	0	
4.2	0.00212501	0.00258897	0.00280398	0.00296787	0.00488554	0.00323147	0.0035152	0.00395525	0.00470015	0.00783907	0.0610582	0	0	0	0	0	0	0	0	0	
4.4	0.00225828	0.00282646	0.00313662	0.00339544	0.00554153	0.00387309	0.00430209	0.00494153	0.00599545	0.00999319	0.0829927	0	0	0	0	0	0	0	0	0	
4.6	0.00240273	0.0030899	0.00350839	0.00387649	0.00627866	0.00460819	0.00521222	0.0060938	0.00752511	0.0125476	0.141342	0	0	0	0	0	0	0	0	0	
4.8	0.00255595	0.00338565	0.00393979	0.0044494	0.0071469	0.00552831	0.0063792	0.00760857	0.00958978	0.0159941	0.191674	0	0	0	0	0	0	0	0	0	
5	0.00269415	0.00366378	0.00435326	0.00500445	0.00798842	0.00643802	0.00754289	0.00913427	0.0116953	0.0195578	0.428754	0	0	0	0	0	0	0	0	0	
5.2	0.00288016	0.00403628	0.00490729	0.00574926	0.00911165	0.00765567	0.00909838	0.011169	0.0144942	0.0242613	0.699589	0	0	0	0	0	0	0	0	0	
5.4	0.00306145	0.00438062	0.00540593	0.00640717	0.0101098	0.00869284	0.0104001	0.0128395	0.0167433	0.0280157	0.739518	0	0	0	0	0	0	0	0	0	
5.6	0.00321339	0.00465652	0.00579686	0.00691298	0.0108842	0.00945485	0.0113329	0.014005	0.0182685	0.0305708	0.799884	0	0	0	0	0	0	0	0	0	
5.8	0.00333864	0.00488369	0.00611941	0.00732835	0.0115212	0.0100675	0.0120736	0.0149185	0.0194476	0.0325423	0.812744	0	0	0	0	0	0	0	0	0	
6	0.00343927	0.00506623	0.00637504	0.00765071	0.0120206	0.0105198	0.012606	0.0155566	0.0202463	0.0338836	0.832864	0	0	0	0	0	0	0	0	0	
6.2	0.00351841	0.00521042	0.00657528	0.00790106	0.0124096	0.0108658	0.0130106	0.0160385	0.0208463	0.0348889	0.838092	0	0	0	0	0	0	0	0	0	
6.4	0.00357777	0.00531863	0.00672397	0.00808472	0.0126966	0.0111111	0.0132913	0.0163645	0.0212404	0.0355528	0.8453	0	0	0	0	0	0	0	0	0	
6.6	0.00361885	0.00539376	0.00682679	0.00821119	0.0128946	0.0112787	0.0134825	0.0165866	0.0215095	0.0360046	0.847303	0	0	0	0	0	0	0	0	0	
6.8	0.00364243	0.00543714	0.00688607	0.00828382	0.0130086	0.0113733	0.013589	0.0167079	0.0216529	0.0362471	0.849663	0	0	0	0	0	0	0	0	0	
7	0.00364902	0.00544988	0.00690399	0.00830621	0.0130435	0.0114036	0.0136238	0.0167485	0.0217026	0.0363303	0.84965	0	0	0	0	0	0	0	0	0	
7.2	0.00363869	0.00543211	0.00688071	0.00827849	0.0129997	0.011369	0.013585	0.0167043	0.0216496	0.0362417	0.849661	0	0	0	0	0	0	0	0	0	
7.4	0.00361129	0.00538354	0.00681585	0.00820025	0.0128763	0.0112696	0.013474	0.0165786	0.0215016	0.0359924	0.847292	0	0	0	0	0	0	0	0	0	
7.6	0.00356619	0.00530286	0.00670695	0.00806755	0.012668	0.0110965	0.0132776	0.0163519	0.0212288	0.0355342	0.845293	0	0	0	0	0	0	0	0	0	
7.8	0.00350247	0.00518855	0.00655137	0.00787667	0.0123691	0.0108443	0.0129898	0.016018	0.0208249	0.0348559	0.838058	0	0	0	0	0	0	0	0	0	
8	0.00341844	0.0050374	0.00634298	0.00761747	0.0119658	0.0104896	0.012577	0.0155292	0.0202208	0.0338426	0.832849	0	0	0	0	0	0	0	0	0	
8.2	0.00331203	0.00484667	0.00607734	0.00728386	0.0114485	0.0100241	0.0120288	0.0148709	0.0193942	0.0324602	0.812644	0	0	0	0	0	0	0	0	0	
8.4	0.00317952	0.00460934	0.0057418	0.00685327	0.0107875	0.00939661	0.0112756	0.0139496	0.0182156	0.0304861	0.799849	0	0	0	0	0	0	0	0	0	
8.6	0.00301781	0.00431971	0.00533353	0.00632473	0.00997958	0.00859627	0.0102919	0.0127153	0.0165944	0.0277857	0.739205	0	0	0	0	0	0	0	0	0	
8.8	0.00282227	0.00395233	0.00480869	0.00564069	0.00893666	0.00754183	0.00898081	0.0110479	0.0143693	0.0240663	0.699461	0	0	0	0	0	0	0	0	0	
9	0.00261452	0.00352717	0.00416801	0.00477097	0.00763461	0.00610968	0.00714604	0.00864536	0.0110678	0.0185795	0.42723	0	0	0	0	0	0	0	0	0	
9.2	0.00234088	0.00297828	0.00334964	0.00366792	0.00598238	0.00431491	0.00485672	0.00565985	0.0069817	0.0118037	0.120306	0	0	0	0	0	0	0	0	0	
9.4	0.00209589	0.00253954	0.00274195	0.00289521	0.00479344	0.00317499	0.00346589	0.00392286	0.00470461	0.00798327	0.0952258	0	0	0	0	0	0	0	0	0	
9.6	0.00189502	0.00219667	0.00227546	0.00231034	0.00388871	0.00234049	0.00246486	0.00269447	0.00312327	0.0053357	0.0327659	0	0	0	0	0	0	0	0	0	
9.8	0.00172459	0.0019086	0.00189261	0.001847	0.00316018	0.00173293	0.00176651	0.00187335	0.00211072	0.00362001	0.0304277	0	0	0	0	0	0	0	0	0	
10	0.00157803	0.0016675	0.00158587	0.00149058	0.00259001	0.00129579	0.00127631	0.00130911	0.00142778	0.00246604	0.0101006	0	0	0	0	0	0	0	0	0	
10.2	0.00144939	0.00146207	0.00133315	0.00120517	0.00212822	0.000966163	0.000918386	0.000911153	0.000963641	0.00167255	0.0106808	0	0	0	0	0	0	0	0	0	
10.4	0.00133555	0.00128712	0.00112632	0.000980564	0.00175856	0.000727571	0.000668731	0.000642669	0.000659461	0.00115238	0.00334289	0	0	0	0	0	0	0	0	0	
10.6	0.0012338	0.00113649	0.00095427	0.000799452	0.00145673	0.000546108	0.000483536	0.000448361	0.000444852	0.000782236	0.00391254	0	0	0	0	0	0	0	0	0	
10.8	0.00114242	0.00100656	0.000811458	0.000654775	0.00121163	0.000413232	0.000353693	0.000317895	0.000306648	0.000542644	0.00115958	0	0	0	0	0	0	0	0	0	
