Numero de iteracoes: 13
Erro: 2.10346e-07
Tempo de Resolucao do Problema: 249.74 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.000781633	0.00056247	0.0003752	0.000255059	0.000487311	0.000101827	7.08958e-05	5.15547e-05	3.98555e-05	6.29787e-05	2.53509e-05	6.99068e-05	0	0	0	0	0	0	0	0	
0.2	0.000810066	0.000596169	0.000406242	0.000281814	0.000533627	0.000117489	8.35008e-05	6.19525e-05	4.88173e-05	7.66022e-05	3.23262e-05	9.11852e-05	0	0	0	0	0	0	0	0	
0.4	0.000839151	0.000630824	0.00043836	0.000309525	0.000582112	0.000134513	9.73668e-05	7.35051e-05	5.88399e-05	9.21093e-05	4.04575e-05	0.000118048	0	0	0	0	0	0	0	0	
0.6	0.000869086	0.000667053	0.000472545	0.000339527	0.000634425	0.000153869	0.000113441	8.71469e-05	7.08806e-05	0.000110705	5.06284e-05	0.00015297	0	0	0	0	0	0	0	0	
0.8	0.000900025	0.000705213	0.000509235	0.000372258	0.00069126	0.000175888	0.000132033	0.000103173	8.52248e-05	0.000132889	6.32003e-05	0.000198154	0	0	0	0	0	0	0	0	
1	0.000932094	0.000745555	0.000548732	0.000408064	0.000753157	0.000200986	0.000153595	0.000122069	0.000102401	0.000159445	7.88383e-05	0.000256929	0	0	0	0	0	0	0	0	
1.2	0.000965399	0.000788282	0.000591316	0.000447292	0.000820653	0.000229615	0.00017861	0.000144346	0.000122951	0.000191222	9.82338e-05	0.000333164	0	0	0	0	0	0	0	0	
1.4	0.00100003	0.000833579	0.000637265	0.000490302	0.000894309	0.000262272	0.000207628	0.000170609	0.000147547	0.000229251	0.000122324	0.000432748	0	0	0	0	0	0	0	0	
1.6	0.00103607	0.0008816	0.000686843	0.000537461	0.000974694	0.000299495	0.000241234	0.000201479	0.000176851	0.000274625	0.000152031	0.00056153	0	0	0	0	0	0	0	0	
1.8	0.00107358	0.000932442	0.000740234	0.000589076	0.00106228	0.000341922	0.000280198	0.000237862	0.00021192	0.00032892	0.00018888	0.000731403	0	0	0	0	0	0	0	0	
2	0.00111259	0.000986056	0.000797257	0.000644797	0.00115683	0.0003894	0.000324362	0.000279584	0.000252544	0.000392322	0.00023304	0.000947217	0	0	0	0	0	0	0	0	
2.2	0.00116607	0.0010616	0.000879706	0.000727545	0.00129477	0.000462756	0.000394169	0.000347033	0.000319698	0.000495671	0.000308908	0.00133608	0	0	0	0	0	0	0	0	
2.4	0.0012233	0.00114471	0.000972777	0.000823315	0.00145256	0.000551798	0.000480874	0.000432708	0.000406874	0.000628935	0.000412112	0.00187267	0	0	0	0	0	0	0	0	
2.6	0.00128454	0.00123586	0.00107717	0.000933047	0.00163184	0.000658604	0.000587063	0.000539753	0.000517863	0.00079824	0.000548928	0.00267116	0	0	0	0	0	0	0	0	
2.8	0.00135015	0.00133585	0.00119431	0.0010589	0.00183568	0.000787	0.000717508	0.000674068	0.000660059	0.00101443	0.000733124	0.00374695	0	0	0	0	0	0	0	0	
3	0.00142055	0.00144566	0.0013259	0.00120336	0.00206769	0.000941226	0.000877424	0.000841963	0.000841073	0.00128912	0.000976476	0.00542445	0	0	0	0	0	0	0	0	
3.2	0.0014963	0.0015665	0.00147403	0.0013695	0.00233225	0.00112691	0.0010741	0.00105288	0.00107339	0.00164058	0.00130577	0.00759583	0	0	0	0	0	0	0	0	
3.4	0.00157803	0.00169965	0.00164095	0.00156068	0.0026342	0.00135004	0.00131504	0.00131601	0.00136809	0.00208593	0.00173717	0.0112567	0	0	0	0	0	0	0	0	
3.6	0.00166657	0.00184673	0.00182956	0.00178135	0.00297977	0.00161946	0.00161232	0.00164791	0.00174847	0.00265883	0.00232725	0.0156638	0	0	0	0	0	0	0	0	
3.8	0.00176283	0.00200935	0.00204264	0.00203572	0.00337498	0.00194272	0.00197524	0.00205954	0.00222692	0.00337946	0.00308888	0.0241128	0	0	0	0	0	0	0	0	
4	0.00186806	0.00218982	0.00228435	0.00233058	0.00382905	0.00233502	0.00242586	0.00258316	0.00285138	0.00431631	0.0041485	0.0331211	0	0	0	0	0	0	0	0	
4.2	0.00198344	0.0023901	0.00255735	0.00266987	0.00434774	0.00280219	0.00296978	0.0032228	0.00362238	0.0054749	0.00548481	0.0542664	0	0	0	0	0	0	0	0	
4.4	0.00211047	0.00261435	0.00286831	0.00306487	0.00494576	0.00337523	0.00365478	0.00405039	0.00464814	0.00701008	0.00738257	0.0732603	0	0	0	0	0	0	0	0	
4.6	0.00224891	0.00286456	0.00321797	0.00351212	0.00562174	0.00403661	0.00445325	0.00502505	0.00586911	0.00884218	0.00970126	0.133121	0	0	0	0	0	0	0	0	
4.8	0.00239672	0.00314762	0.00362696	0.00404907	0.006424	0.00487077	0.00548438	0.00631449	0.00752551	0.0113213	0.0130362	0.180529	0	0	0	0	0	0	0	0	
5	0.00253088	0.00341616	0.00402318	0.00457571	0.00721008	0.00570719	0.00652756	0.00763183	0.00923703	0.0139096	0.016607	0.43254	0	0	0	0	0	0	0	0	
5.2	0.00271053	0.00377376	0.00455076	0.00527756	0.00825285	0.00681853	0.00791164	0.00937592	0.0114966	0.0173067	0.0212741	0.719596	0	0	0	0	0	0	0	0	
5.4	0.00288485	0.004102	0.00502139	0.00589121	0.00917105	0.00775403	0.00905605	0.010791	0.013293	0.0199979	0.0247944	0.75469	0	0	0	0	0	0	0	0	
5.6	0.00303007	0.00436316	0.00538765	0.00635948	0.00987846	0.00843612	0.00986993	0.0117712	0.0145033	0.0218208	0.0270204	0.816442	0	0	0	0	0	0	0	0	
