Numero de iteracoes: 14
Erro: 2.55271e-07
Tempo de Resolucao do Problema: 268.561 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00069174	0.000486	0.000315477	0.000208104	0.0003944	7.62177e-05	5.02222e-05	3.41664e-05	2.4358e-05	3.62918e-05	1.15641e-05	9.06769e-06	7.83687e-06	1.98851e-05	0	0	0	0	0	0	
0.2	0.000716877	0.000515077	0.000341539	0.000229897	0.000431813	8.79344e-05	5.91587e-05	4.10768e-05	2.98647e-05	4.41721e-05	1.48004e-05	1.1837e-05	1.04254e-05	2.70606e-05	0	0	0	0	0	0	
0.4	0.000742606	0.000545017	0.000368557	0.000252524	0.000471047	0.000100743	6.90661e-05	4.88323e-05	3.60962e-05	5.32202e-05	1.86328e-05	1.51629e-05	1.35812e-05	3.64321e-05	0	0	0	0	0	0	
0.6	0.000769101	0.000576342	0.000397345	0.000277052	0.000513419	0.000115339	8.05842e-05	5.8023e-05	4.36141e-05	6.41063e-05	2.34559e-05	1.94251e-05	1.76972e-05	4.92472e-05	0	0	0	0	0	0	
0.8	0.000796497	0.000609359	0.000428268	0.00030384	0.000559489	0.000131983	9.39514e-05	6.88685e-05	5.26202e-05	7.71478e-05	2.9468e-05	2.4827e-05	2.30034e-05	6.62521e-05	0	0	0	0	0	0	
1	0.000824908	0.000644285	0.000461587	0.000333178	0.000609706	0.000151001	0.000109505	8.17108e-05	6.34597e-05	9.2821e-05	3.69996e-05	3.17096e-05	2.98741e-05	8.98082e-05	0	0	0	0	0	0	
1.2	0.000854429	0.000681302	0.000497543	0.000365359	0.000664517	0.000172752	0.000127614	9.69215e-05	7.65021e-05	0.000111659	4.64204e-05	4.04654e-05	3.87726e-05	0.000120539	0	0	0	0	0	0	
1.4	0.000885145	0.000720575	0.000536382	0.000400692	0.000724394	0.000197635	0.000148701	0.000114939	9.22e-05	0.000134304	5.82058e-05	5.1595e-05	5.02473e-05	0.000164525	0	0	0	0	0	0	
1.6	0.000917127	0.00076225	0.000578342	0.000439499	0.000789828	0.000226092	0.00017323	0.000136239	0.000111036	0.000161472	7.28885e-05	6.56996e-05	6.5077e-05	0.000219271	0	0	0	0	0	0	
1.8	0.000950439	0.000806426	0.000623601	0.000482058	0.000861239	0.000258641	0.000201795	0.000161476	0.000133711	0.000194136	9.12252e-05	8.35624e-05	8.40576e-05	0.000303559	0	0	0	0	0	0	
2	0.000985126	0.000853087	0.000672059	0.000528157	0.00093853	0.000295293	0.000234434	0.000190708	0.000160293	0.000232634	0.00011355	0.000105698	0.00010813	0.000396722	0	0	0	0	0	0	
2.2	0.00103264	0.000918778	0.000742053	0.000596544	0.0010512	0.000351852	0.000285955	0.000237897	0.000204169	0.000295331	0.000151822	0.000144262	0.000150499	0.000613648	0	0	0	0	0	0	
2.4	0.00108351	0.000991107	0.000821146	0.000675802	0.00118023	0.0004207	0.000350191	0.00029814	0.000261497	0.000376629	0.000204465	0.000198788	0.000212393	0.000865032	0	0	0	0	0	0	
2.6	0.00113799	0.00107054	0.000910023	0.000766839	0.00132714	0.000503632	0.000429269	0.000373862	0.000334965	0.000480474	0.000274682	0.00027255	0.00029685	0.00137242	0	0	0	0	0	0	
2.8	0.00119644	0.00115783	0.00101	0.000871589	0.00149462	0.000603879	0.000527079	0.000469677	0.000430038	0.000614197	0.000370536	0.000376241	0.000419889	0.00190723	0	0	0	0	0	0	
3	0.00125926	0.00125392	0.00112264	0.000992241	0.00168582	0.000724912	0.000647695	0.000590223	0.000551871	0.000785047	0.000497838	0.000515551	0.000586163	0.00312258	0	0	0	0	0	0	
3.2	0.00132699	0.00135994	0.00124989	0.00113164	0.00190471	0.00087169	0.000797337	0.000743232	0.000710119	0.00100587	0.000672721	0.000713099	0.00083123	0.00425896	0	0	0	0	0	0	
3.4	0.00140025	0.00147715	0.00139385	0.00129279	0.00215555	0.00104916	0.000981901	0.000935472	0.000912265	0.00128733	0.000902968	0.000975496	0.00115792	0.0072657	0	0	0	0	0	0	
3.6	0.00147988	0.00160717	0.00155737	0.00147999	0.00244423	0.00126543	0.00121207	0.00118094	0.00117676	0.0016536	0.00122272	0.00135248	0.00164672	0.00969042	0	0	0	0	0	0	
3.8	0.00156681	0.00175157	0.00174311	0.0016971	0.00277622	0.00152687	0.00149529	0.00148785	0.00151207	0.00211745	0.00163799	0.00184551	0.00228803	0.0174329	0	0	0	0	0	0	
4	0.00166234	0.0019128	0.00195533	0.00195091	0.00316054	0.00184769	0.00185134	0.00188355	0.00195598	0.00272769	0.00222332	0.00256509	0.00326243	0.0227444	0	0	0	0	0	0	
4.2	0.00176774	0.00209291	0.00219684	0.00224542	0.00360292	0.0022335	0.00228553	0.00237205	0.00250989	0.00348942	0.00296877	0.0034886	0.00452112	0.0437685	0	0	0	0	0	0	
4.4	0.00188472	0.00229631	0.00247454	0.00259193	0.00411787	0.00271277	0.00283965	0.00301267	0.00325649	0.00450952	0.00403672	0.00485534	0.00645273	0.0566317	0	0	0	0	0	0	
4.6	0.00201339	0.0025256	0.00279014	0.00298876	0.00470615	0.00327331	0.00349474	0.00377837	0.00415875	0.00574318	0.0053599	0.00657018	0.00890993	0.119354	0	0	0	0	0	0	
4.8	0.00215243	0.0027886	0.00316476	0.00347235	0.00541423	0.00399073	0.00435285	0.0048051	0.00539773	0.0074288	0.00727516	0.0091237	0.0126862	0.159999	0	0	0	0	0	0	
5	0.00228005	0.00304199	0.00353455	0.0039569	0.00612148	0.00472822	0.00524371	0.00588176	0.00671082	0.00922624	0.00936516	0.0119593	0.0169725	0.441424	0	0	0	0	0	0	
5.2	0.0024495	0.00337623	0.00402177	0.00459537	0.00705003	0.00569604	0.00641082	0.00728926	0.00842307	0.01156	0.0120687	0.0156113	0.022464	0.760307	0	0	0	0	0	0	
5.4	0.00261251	0.00367906	0.00444941	0.00514327	0.007854	0.00649316	0.00735427	0.00840562	0.00975481	0.0133754	0.0140762	0.0182537	0.0263193	0.784724	0	0	0	0	0	0	
5.6	0.00274681	0.00391685	0.00477762	0.00555543	0.00846505	0.0070657	0.00801511	0.00916722	0.0106388	0.0145895	0.015331	0.0198536	0.0285746	0.849257	0	0	0	0	0	0	
