Numero de iteracoes: 14
Erro: 8.89533e-07
Tempo de Resolucao do Problema: 229.816 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00057129	0.00038499	0.000238703	0.000149962	0.000280897	4.81134e-05	2.92882e-05	1.81931e-05	1.17118e-05	1.67147e-05	4.09374e-06	2.59908e-06	1.67515e-06	1.09951e-06	7.38431e-07	5.11261e-07	3.69627e-07	2.86145e-07	2.5155e-07	-4.18021e-07	
0.2	0.000592013	0.000407966	0.000258365	0.00016561	0.000307443	5.54802e-05	3.44796e-05	2.18601e-05	1.4351e-05	2.03283e-05	5.24083e-06	3.39695e-06	2.23409e-06	1.49455e-06	1.02025e-06	7.1357e-07	5.13754e-07	3.82868e-07	2.97352e-07	2.2134e-06	
0.4	0.000613239	0.000431659	0.000278793	0.000181897	0.000335326	6.35778e-05	4.02782e-05	2.60158e-05	1.73732e-05	2.45161e-05	6.63226e-06	4.38675e-06	2.94567e-06	2.01432e-06	1.40927e-06	1.01617e-06	7.64698e-07	6.15396e-07	5.60398e-07	-1.31144e-06	
0.6	0.000635109	0.00045647	0.000300581	0.000199568	0.00036546	7.28207e-05	4.70328e-05	3.0952e-05	2.10277e-05	2.95636e-05	8.38758e-06	5.65556e-06	3.86855e-06	2.69052e-06	1.90799e-06	1.38447e-06	1.03206e-06	7.94058e-07	6.34488e-07	5.70234e-06	
0.8	0.000657737	0.000482638	0.000324005	0.000218884	0.000398244	8.3383e-05	5.48967e-05	3.68037e-05	2.54333e-05	3.56401e-05	1.06097e-05	7.30167e-06	5.10159e-06	3.62986e-06	2.64237e-06	1.98262e-06	1.55286e-06	1.30104e-06	1.23302e-06	-3.95542e-06	
1	0.000681213	0.000510336	0.000349262	0.000240055	0.000433997	9.54733e-05	6.40676e-05	4.37515e-05	3.07504e-05	4.29585e-05	1.33982e-05	9.39487e-06	6.68094e-06	4.82791e-06	3.55409e-06	2.67322e-06	2.06129e-06	1.636e-06	1.3447e-06	1.47603e-05	
1.2	0.000705621	0.000539712	0.000376542	0.000263304	0.000473052	0.000109338	7.47878e-05	5.20277e-05	3.71993e-05	5.18111e-05	1.69549e-05	1.21379e-05	8.82176e-06	6.52931e-06	4.94441e-06	3.85975e-06	3.14596e-06	2.74335e-06	2.7039e-06	-1.16262e-05	
1.4	0.00073103	0.000570901	0.000406036	0.000288858	0.00051575	0.000125233	8.73022e-05	6.18584e-05	4.498e-05	6.24732e-05	2.13993e-05	1.55986e-05	1.15264e-05	8.64901e-06	6.60409e-06	5.14417e-06	4.09935e-06	3.35457e-06	2.83846e-06	3.839e-05	
1.6	0.000757505	0.000604029	0.000437941	0.000316971	0.000562469	0.000143482	0.000101945	7.35787e-05	5.44273e-05	7.53892e-05	2.70902e-05	2.01672e-05	1.52416e-05	1.17304e-05	9.23717e-06	7.49893e-06	6.35673e-06	5.76336e-06	5.89673e-06	-3.35636e-05	
1.8	0.000785103	0.000639186	0.000472406	0.000347852	0.000613524	0.000164408	0.000119042	8.74985e-05	6.58156e-05	9.09368e-05	3.41572e-05	2.5866e-05	1.98446e-05	1.54468e-05	1.22199e-05	9.8458e-06	8.10037e-06	6.83194e-06	5.95922e-06	0.000100278	
2	0.000813871	0.000676392	0.000509413	0.000381434	0.000668947	0.000188167	0.000138802	0.000103876	7.94482e-05	0.000109577	4.31322e-05	3.33598e-05	2.61902e-05	2.09358e-05	1.71206e-05	1.44307e-05	1.26949e-05	1.19315e-05	1.26206e-05	-9.58221e-05	
2.2	0.000853224	0.000728696	0.000562775	0.00043116	0.000749617	0.000224725	0.000169876	0.000130178	0.000101786	0.000139758	5.82436e-05	4.60444e-05	3.68581e-05	2.99156e-05	2.46622e-05	2.07017e-05	1.77603e-05	1.56853e-05	1.4526e-05	0.000248252	
2.4	0.000895382	0.00078633	0.000623138	0.000488884	0.000842127	0.00026941	0.000208862	0.000164067	0.000131363	0.000179333	7.96572e-05	6.47702e-05	5.34357e-05	4.48544e-05	3.84689e-05	3.39317e-05	3.11205e-05	3.02986e-05	3.28362e-05	-0.000180365	
