Numero de iteracoes: 12
Erro: 2.1294e-07
Tempo de Resolucao do Problema: 238.371 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	6.65628e+276	0.000864436	0.000636537	0.000485251	0.000973724	0.000276165	0.000253893	0.000884261	0	0	0	0	0	0	0	0	0	0	0	0	
0.2	6.89841e+276	0.000916286	0.000689177	0.000536015	0.00106625	0.000317895	0.000297717	0.00106189	0	0	0	0	0	0	0	0	0	0	0	0	
0.4	7.1485e+276	0.00096925	0.000743057	0.000587843	0.00116213	0.000362053	0.000344445	0.00126914	0	0	0	0	0	0	0	0	0	0	0	0	
0.6	7.40792e+276	0.00102436	0.000800049	0.000643552	0.00126502	0.00041171	0.000397942	0.00151735	0	0	0	0	0	0	0	0	0	0	0	0	
0.8	7.67784e+276	0.00108218	0.000860904	0.000703942	0.00137626	0.000467547	0.000458948	0.00181427	0	0	0	0	0	0	0	0	0	0	0	0	
1	7.95932e+276	0.00114307	0.000926089	0.00076958	0.00149682	0.000530469	0.000528738	0.00217036	0	0	0	0	0	0	0	0	0	0	0	0	
1.2	8.25338e+276	0.00120733	0.000996	0.000841	0.00162759	0.000601393	0.000608567	0.00259786	0	0	0	0	0	0	0	0	0	0	0	0	
1.4	8.56099e+276	0.00127515	0.001071	0.000918727	0.00176949	0.000681286	0.000699808	0.00311173	0	0	0	0	0	0	0	0	0	0	0	0	
1.6	8.88312e+276	0.00134671	0.00115141	0.00100326	0.00192336	0.000771108	0.000803763	0.00372964	0	0	0	0	0	0	0	0	0	0	0	0	
1.8	9.22077e+276	0.00142202	0.00123733	0.00109489	0.00208975	0.000872016	0.000922311	0.00447442	0	0	0	0	0	0	0	0	0	0	0	0	
2	9.57489e+276	0.00150082	0.00132807	0.00119236	0.00226735	0.000982321	0.00105312	0.00536614	0	0	0	0	0	0	0	0	0	0	0	0	
2.2	1.0055e+277	0.00161231	0.00145992	0.0013379	0.00252744	0.00115382	0.00126114	0.00679355	0	0	0	0	0	0	0	0	0	0	0	0	
2.4	1.057e+277	0.00173452	0.0016081	0.00150541	0.0028235	0.00135994	0.00151634	0.00863046	0	0	0	0	0	0	0	0	0	0	0	0	
2.6	1.11235e+277	0.00186777	0.00177302	0.00169544	0.00315713	0.00160339	0.0018234	0.0109924	0	0	0	0	0	0	0	0	0	0	0	0	
2.8	1.17198e+277	0.0020129	0.00195636	0.00191091	0.00353283	0.0018912	0.00219357	0.0140425	0	0	0	0	0	0	0	0	0	0	0	0	
3	1.23642e+277	0.00217098	0.00216021	0.00215518	0.00395595	0.00223109	0.00263908	0.0180014	0	0	0	0	0	0	0	0	0	0	0	0	
3.2	1.30636e+277	0.00234323	0.00238694	0.00243212	0.00443256	0.00263235	0.00317527	0.0231602	0	0	0	0	0	0	0	0	0	0	0	0	
3.4	1.38269e+277	0.00253102	0.00263915	0.00274608	0.00496952	0.00310571	0.00381981	0.0299511	0	0	0	0	0	0	0	0	0	0	0	0	
3.6	1.46661e+277	0.00273583	0.0029198	0.00310208	0.0055746	0.00366423	0.00459542	0.0388947	0	0	0	0	0	0	0	0	0	0	0	0	
3.8	1.55982e+277	0.00295922	0.00323194	0.00350539	0.00625604	0.00432148	0.00552454	0.0509915	0	0	0	0	0	0	0	0	0	0	0	0	
4	1.66475e+277	0.00320302	0.00357912	0.00396254	0.00702368	0.0050974	0.0066453	0.0669928	0	0	0	0	0	0	0	0	0	0	0	0	
4.2	1.78512e+277	0.00346896	0.00396393	0.00447804	0.00788475	0.00600209	0.00797102	0.0901767	0	0	0	0	0	0	0	0	0	0	0	0	
