Numero de iteracoes: 14
Erro: 2.25602e-07
Tempo de Resolucao do Problema: 268.029 segundos
/////////////////////////////////////////////
Posicao	Fluxo Escalar
	Grupo de Energia 1	Grupo de Energia 2	Grupo de Energia 3	Grupo de Energia 4	Grupo de Energia 5	Grupo de Energia 6	Grupo de Energia 7	Grupo de Energia 8	Grupo de Energia 9	Grupo de Energia 10	Grupo de Energia 11	Grupo de Energia 12	Grupo de Energia 13	Grupo de Energia 14	Grupo de Energia 15	Grupo de Energia 16	Grupo de Energia 17	Grupo de Energia 18	Grupo de Energia 19	Grupo de Energia 20
0	0.00065766	0.000457731	0.000294014	0.000191745	0.000362348	6.8024e-05	4.39487e-05	2.92139e-05	2.02757e-05	2.97948e-05	8.84903e-06	6.50495e-06	5.0654e-06	4.33902e-06	1.06066e-05	0	0	0	0	0	
0.2	0.000681549	0.000485101	0.000318287	0.000211809	0.000396692	7.84737e-05	5.17651e-05	3.5122e-05	2.48612e-05	3.6264e-05	1.13335e-05	8.50289e-06	6.75364e-06	5.89512e-06	1.47887e-05	0	0	0	0	0	
0.4	0.000706005	0.000513294	0.000343465	0.000232656	0.000432725	8.99164e-05	6.04507e-05	4.17726e-05	3.0069e-05	4.37128e-05	1.42941e-05	1.09198e-05	8.827e-06	7.83878e-06	2.02225e-05	0	0	0	0	0	
0.6	0.000731193	0.000542799	0.000370301	0.000255262	0.00047165	0.000102964	7.05564e-05	4.96619e-05	3.63597e-05	5.26835e-05	1.80278e-05	1.40246e-05	1.15376e-05	1.04203e-05	2.80823e-05	0	0	0	0	0	
0.8	0.000757242	0.000573904	0.000399135	0.000279957	0.000513981	0.000117853	8.22959e-05	5.89842e-05	4.39086e-05	6.34449e-05	2.26974e-05	1.79761e-05	1.50494e-05	1.38319e-05	3.82025e-05	0	0	0	0	0	
1	0.000784259	0.000606814	0.000430211	0.000307012	0.000560132	0.000134877	9.59682e-05	7.00365e-05	5.30081e-05	7.63935e-05	2.85612e-05	2.30238e-05	1.96066e-05	1.83171e-05	5.35276e-05	0	0	0	0	0	
1.2	0.000812337	0.000641701	0.000463756	0.000336699	0.000610518	0.000154363	0.000111905	8.31467e-05	6.39778e-05	9.1981e-05	3.59225e-05	2.94752e-05	2.5543e-05	2.42933e-05	7.20313e-05	0	0	0	0	0	
1.4	0.000841556	0.000678723	0.0005	0.000369307	0.000665579	0.000176673	0.000130483	9.86979e-05	7.72033e-05	0.000110744	4.51526e-05	3.76935e-05	3.3208e-05	3.20763e-05	0.000102814	0	0	0	0	0	
1.6	0.000871986	0.00071802	0.000539173	0.000405139	0.000725773	0.000202215	0.000152125	0.00011712	9.31133e-05	0.000133302	5.67064e-05	4.81723e-05	4.31895e-05	4.24977e-05	0.000135174	0	0	0	0	0	
1.8	0.000903688	0.00075969	0.000581447	0.000444458	0.000791497	0.00023146	0.000177361	0.000138979	0.000112299	0.000160462	7.11624e-05	6.14602e-05	5.59624e-05	5.58381e-05	0.000199962	0	0	0	0	0	
2	0.00093671	0.000803729	0.000626745	0.000487095	0.000862691	0.000264463	0.000206278	0.000164392	0.000134896	0.000192593	8.8898e-05	7.80842e-05	7.23452e-05	7.35937e-05	0.000250067	0	0	0	0	0	
2.2	0.000981927	0.000865708	0.00069215	0.000550322	0.000966439	0.000315366	0.000251899	0.00020539	0.000172161	0.00024489	0.000119249	0.000106965	0.000101057	0.0001046	0.0004283	0	0	0	0	0	
2.4	0.00103035	0.000933967	0.000766082	0.000623634	0.00108531	0.000377392	0.00030886	0.000257834	0.000220984	0.00031286	0.000161218	0.000148092	0.00014339	0.000152444	0.000571502	0	0	0	0	0	
2.6	0.00108223	0.00100896	0.000849207	0.000707904	0.00122072	0.000452207	0.000379097	0.000323878	0.00028368	0.000399833	0.000217297	0.000203783	0.000201125	0.000217467	0.00101386	0	0	0	0	0	
2.8	0.0011379	0.00109143	0.000942798	0.000804983	0.00137526	0.000542834	0.000466211	0.000407736	0.000365166	0.000512246	0.000294388	0.000282735	0.000286055	0.000317831	0.001322	0	0	0	0	0	
3	0.00119777	0.00118227	0.00104834	0.00091693	0.00155185	0.000652445	0.000573851	0.000513472	0.00046982	0.000656155	0.000396949	0.000388907	0.000400793	0.000452714	0.00243866	0	0	0	0	0	
3.2	0.00126237	0.00128262	0.00116774	0.0010465	0.00175433	0.00078576	0.000707881	0.000648277	0.00060648	0.000843016	0.000538924	0.000540776	0.000571431	0.000663468	0.00310355	0	0	0	0	0	
3.4	0.00133232	0.00139368	0.00130302	0.00119655	0.00198672	0.000947325	0.00087361	0.000818102	0.000781517	0.00108176	0.000726255	0.000742812	0.000799077	0.000943199	0.00598645	0	0	0	0	0	
3.6	0.00140843	0.00151708	0.00145699	0.0013713	0.00225476	0.00114497	0.00108123	0.0010361	0.00101194	0.0013941	0.000988417	0.00103542	0.00114217	0.00138577	0.00745186	0	0	0	0	0	
3.8	0.00149166	0.00165439	0.00163228	0.00157447	0.00256371	0.00138465	0.00133756	0.00130963	0.0013051	0.00179095	0.00133004	0.00141925	0.00159353	0.00196677	0.015109	0	0	0	0	0	
4	0.00158333	0.00180807	0.00183316	0.00181284	0.00292249	0.00168016	0.00166155	0.00166439	0.0016957	0.00231599	0.00181491	0.00198308	0.00228252	0.00289424	0.0185713	0	0	0	0	0	
4.2	0.00168473	0.00198024	0.0020625	0.00209044	0.00333687	0.0020371	0.00205848	0.0021045	0.00218558	0.00297442	0.00243568	0.00271047	0.00317698	0.00410394	0.0397696	0	0	0	0	0	
4.4	0.00179767	0.00217541	0.00232731	0.0024186	0.00382128	0.00248307	0.00256817	0.00268533	0.00285011	0.00386114	0.00333008	0.00379181	0.00455248	0.00603639	0.049501	0	0	0	0	0	
4.6	0.00192242	0.00239642	0.00262971	0.00279634	0.00437731	0.00300777	0.00317461	0.00338433	0.0036589	0.00494044	0.00444627	0.00515787	0.00631262	0.00854409	0.11367	0	0	0	0	0	
4.8	0.00205796	0.00265155	0.0029911	0.00325988	0.00505104	0.00368414	0.00397462	0.00432808	0.00477686	0.00642373	0.00607031	0.00719964	0.00902091	0.0125299	0.150547	0	0	0	0	0	
5	0.002183	0.00289908	0.00335085	0.00372884	0.00572983	0.00438727	0.00481497	0.00532974	0.00597606	0.00802237	0.00786167	0.00948753	0.0121132	0.0171886	0.446783	0	0	0	0	0	
5.2	0.00234842	0.00322426	0.00382274	0.00434376	0.00661709	0.00530511	0.00590992	0.00663194	0.00753117	0.0100876	0.0101671	0.0124203	0.0160593	0.0231024	0.781652	0	0	0	0	0	
5.4	0.00250691	0.0035171	0.0042338	0.0048669	0.00737927	0.00605337	0.0067856	0.00765352	0.00872755	0.0116786	0.0118625	0.0145255	0.0188163	0.0271059	0.80029	0	0	0	0	0	
5.6	0.00263681	0.00374562	0.00454721	0.00525774	0.00795479	0.00658689	0.00739438	0.00834515	0.00951563	0.0127352	0.0129145	0.015792	0.0204215	0.0293555	0.866334	0	0	0	0	0	
5.8	0.00274223	0.00393076	0.00480139	0.00557254	0.00841985	0.00700502	0.00786418	0.00887058	0.0101051	0.0135274	0.0136759	0.0166943	0.0215467	0.0309057	0.863747	0	0	0	0	0	
6	0.00282587	0.00407756	0.00499965	0.00581223	0.0087783	0.00730612	0.00819287	0.00922736	0.0104932	0.0140538	0.0141428	0.017227	0.0221842	0.0317441	0.885592	0	0	0	0	0	
6.2	0.00289109	0.00419247	0.00515326	0.00599606	0.00905435	0.00753289	0.00843839	0.00949179	0.0107788	0.014441	0.0144824	0.0176135	0.0226469	0.0323552	0.881948	0	0	0	0	0	
6.4	0.00293969	0.00427802	0.00526614	0.00612917	0.00925572	0.00769054	0.00860478	0.00966584	0.0109607	0.0146904	0.0146814	0.017829	0.0228903	0.0326548	0.89035	0	0	0	0	0	
6.6	0.00297324	0.00433721	0.00534386	0.00622039	0.00939398	0.00779767	0.00871764	0.009784	0.0110848	0.0148598	0.0148202	0.0179828	0.0230697	0.0328862	0.887724	0	0	0	0	0	
6.8	0.00299247	0.00437125	0.00538836	0.00627226	0.0094729	0.00785706	0.00877897	0.00984655	0.0111483	0.0149476	0.0148843	0.0180486	0.0231393	0.0329645	0.891473	0	0	0	0	0	
7	0.00299794	0.00438137	0.00540192	0.00628838	0.00949722	0.00787639	0.0087995	0.00986829	0.0111715	0.014979	0.0149117	0.0180802	0.0231781	0.0330179	0.889081	0	0	0	0	0	
7.2	0.0029897	0.00436755	0.00538444	0.00626841	0.00946664	0.007854	0.00877624	0.00984415	0.0111462	0.0149447	0.0148831	0.0180479	0.0231393	0.0329657	0.891477	0	0	0	0	0	
7.4	0.00296764	0.00432967	0.00533586	0.00621249	0.00938115	0.0077913	0.00871189	0.0097788	0.01108	0.0148533	0.014816	0.0179782	0.0230643	0.0328786	0.887709	0	0	0	0	0	
7.6	0.00293111	0.00426639	0.00525369	0.00611676	0.00923565	0.0076803	0.00859549	0.00965755	0.0109535	0.0146803	0.0146772	0.0178265	0.0228904	0.0326591	0.890365	0	0	0	0	0	
7.8	0.00287927	0.00417633	0.00513578	0.00597844	0.00902599	0.00751785	0.00842432	0.00947851	0.010766	0.0144238	0.0144698	0.0175996	0.0226302	0.0323322	0.881906	0	0	0	0	0	
8	0.0028104	0.00405627	0.00497618	0.0057882	0.00873988	0.00728498	0.00817316	0.00920937	0.0104772	0.0140313	0.0141329	0.0172209	0.0221836	0.0317529	0.885626	0	0	0	0	0	
8.2	0.00272245	0.00390342	0.0047706	0.00554039	0.00836888	0.00697476	0.00783404	0.00884018	0.0100738	0.0134859	0.0136414	0.0166552	0.0214996	0.0308423	0.863635	0	0	0	0	0	
8.4	0.00261159	0.00371073	0.00450687	0.00521456	0.00788701	0.00654623	0.00735549	0.00830873	0.00948226	0.0126887	0.0128914	0.0157757	0.020415	0.0293664	0.866391	0	0	0	0	0	
8.6	0.00247436	0.00347202	0.00418078	0.00480738	0.00728823	0.00598669	0.00671381	0.00757592	0.00864285	0.0115677	0.0117602	0.0144072	0.0186727	0.0269142	0.799961	0	0	0	0	0	
8.8	0.00230517	0.00316193	0.00375038	0.00426525	0.00649455	0.0052259	0.00583041	0.00655299	0.00745351	0.00998189	0.0100989	0.0123589	0.0160095	0.0230758	0.781693	0	0	0	0	0	
9	0.00212354	0.00279756	0.00321491	0.00356065	0.00548353	0.00416451	0.00455855	0.00503513	0.00563615	0.00758173	0.00740499	0.00893611	0.0114171	0.016228	0.445091	0	0	0	0	0	
9.2	0.00188727	0.00233312	0.00253992	0.0026791	0.00421694	0.00285295	0.00299388	0.00317533	0.00341771	0.00465467	0.00414227	0.0048055	0.00589539	0.00802581	0.0696267	0	0	0	0	0	
9.4	0.00167874	0.00196919	0.00205051	0.00207793	0.00332789	0.00204587	0.0020743	0.00212954	0.00222273	0.00305246	0.00253095	0.00285288	0.00340101	0.00449614	0.0748296	0	0	0	0	0	
9.6	0.00151173	0.00169261	0.00168598	0.0016372	0.00267139	0.00147574	0.00143664	0.00141774	0.0014242	0.00197903	0.00149589	0.00162182	0.00185807	0.00235594	0.00597819	0	0	0	0	0	
9.8	0.00137212	0.00146364	0.00139163	0.00129472	0.00215181	0.00107207	0.001006	0.000959249	0.000933533	0.00130812	0.000920049	0.000970608	0.00108377	0.00134098	0.0217263	0	0	0	0	0	
10	0.00125345	0.00127459	0.00115993	0.00103697	0.00175284	0.000789946	0.000713094	0.0006544	0.000613315	0.000869552	0.000556162	0.000563169	0.000602613	0.000712561	-0.00261989	0	0	0	0	0	
10.2	0.00115002	0.00111492	0.00097112	0.000833168	0.00143341	0.000581025	0.000503878	0.000445123	0.00040275	0.000576515	0.000340272	0.000334902	0.000349604	0.000404911	0.00803215	0	0	0	0	0	
10.4	0.00105899	0.000979982	0.000818205	0.000675024	0.00118067	0.000433417	0.000362199	0.000308684	0.000269782	0.000390312	0.00021074	0.000199461	0.000199707	0.000220925	-0.0026303	0	0	0	0	0	
10.6	0.000977878	0.000864312	0.000691718	0.000548361	0.000975532	0.000322142	0.000258124	0.000211037	0.000177234	0.000259401	0.000127018	0.000115951	0.000112475	0.000121238	0.00343081	0	0	0	0	0	
10.8	0.000905233	0.00076498	0.000587419	0.000448158	0.000810215	0.000242399	0.000187333	0.000148089	0.00012063	0.000178147	8.10785e-05	7.19341e-05	6.77714e-05	7.07964e-05	-0.00166122	0	0	0	0	0	
11	0.000839703	0.000678815	0.00050014	0.000367046	0.000674557	0.000181672	0.000134493	0.000101729	7.92457e-05	0.000118661	4.76747e-05	4.00122e-05	3.56118e-05	3.50979e-05	0.00159231	0	0	0	0	0	
11.2	0.000780401	0.000603939	0.000427255	0.000301993	0.000563805	0.000137603	9.82982e-05	7.20231e-05	5.46709e-05	8.24401e-05	3.16246e-05	2.64468e-05	2.37136e-05	2.38643e-05	-0.00093038	0	0	0	0	0	
11.4	0.000726471	0.000538405	0.000365736	0.000248899	0.00047216	0.000103815	7.10116e-05	4.96907e-05	3.59041e-05	5.50244e-05	1.79395e-05	1.36567e-05	1.08654e-05	9.31764e-06	0.000773458	0	0	0	0	0	
11.6	0.000677299	0.000480954	0.000313878	0.000205871	0.000396606	7.90351e-05	5.21804e-05	3.54232e-05	2.50603e-05	3.85953e-05	1.24991e-05	9.94001e-06	8.64442e-06	8.66679e-06	-0.000497143	0	0	0	0	0	
11.8	0.000632302	0.000430328	0.000269819	0.000170529	0.000333681	5.99473e-05	3.78923e-05	2.45334e-05	1.64489e-05	2.58067e-05	6.74726e-06	4.55838e-06	3.0578e-06	1.92041e-06	0.000384971	0	0	0	0	0	
12	0.000591034	0.000385651	0.000232411	0.000141653	0.000281408	4.58238e-05	2.79605e-05	1.7584e-05	1.15987e-05	1.82473e-05	5.00555e-06	3.83344e-06	3.32079e-06	3.4634e-06	-0.00026004	0	0	0	0	0	
12.2	0.000553078	0.000346073	0.000200465	0.000117814	0.000237649	3.49088e-05	2.03933e-05	1.22192e-05	7.60711e-06	1.22197e-05	2.52772e-06	1.45897e-06	7.00908e-07	1.30461e-08	0.000194106	0	0	0	0	0	
12.4	0.000518101	0.000310963	0.000173188	9.8209e-05	0.000201079	2.67717e-05	1.50979e-05	8.79578e-06	5.41283e-06	8.69957e-06	2.03176e-06	1.52289e-06	1.35617e-06	1.53108e-06	-0.000134609	0	0	0	0	0	
12.6	0.000485795	0.000279727	0.000149797	8.19576e-05	0.000170338	2.04688e-05	1.10527e-05	6.13014e-06	3.54638e-06	5.83308e-06	9.38967e-07	4.29971e-07	5.54515e-08	-3.3708e-07	9.85459e-05	0	0	0	0	0	
12.8	0.000455906	0.000251902	0.000129735	6.85219e-05	0.000144521	1.57397e-05	8.2044e-06	4.42801e-06	2.5441e-06	4.17739e-06	8.36288e-07	6.25265e-07	5.90089e-07	7.37752e-07	-6.93109e-05	0	0	0	0	0	
13	0.000428201	0.000227061	0.000112471	5.73456e-05	0.000122744	1.20707e-05	6.02526e-06	3.09392e-06	1.66468e-06	2.80365e-06	3.43645e-07	1.04391e-07	-8.01147e-08	-3.0026e-07	5.02151e-05	0	0	0	0	0	
13.2	0.000402484	0.000204857	9.76097e-05	4.8065e-05	0.000104382	9.30256e-06	4.4821e-06	2.24117e-06	1.20317e-06	2.01829e-06	3.49316e-07	2.65872e-07	2.72101e-07	3.77697e-07	-3.55888e-05	0	0	0	0	0	
